Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID308077,308077,4,58.800,11.242,16.674,0,10.050,201,0.250,1,-10921639,624.143,610,543,804,13107,58.795,0.400,0.020,0.413
ID309522,309522,4,53.913,11.186,16.664,0,10.100,202,0.250,1,-10921639,635.048,624,562,741,13336,50.696,0.400,0.024,0.592
ID312439,312439,4,81.734,11.197,16.689,0,10.150,203,0.250,1,-10921639,612.571,623,519,807,12864,70.077,0.300,0.025,0.420
ID310990,310990,4,61.906,11.223,16.743,0,10.200,204,0.250,1,-10921639,631.667,626,522,755,13265,70.282,0.400,0.016,0.289
ID315378,315378,4,59.383,11.288,16.756,0,10.250,205,0.250,1,-10921639,626.190,617,505,769,13150,70.284,0.854,0.032,0.556
ID313915,313915,4,52.689,11.275,16.770,0,10.300,206,0.250,1,-10921639,630.190,623,525,742,13234,56.493,0.300,0.029,0.623
ID319749,319749,4,70.769,11.229,16.735,0,10.350,207,0.250,1,-10921639,628.524,623,511,801,13199,78.035,0.300,0.024,0.383
ID316801,316801,4,72.122,11.269,16.818,0,10.400,208,0.250,1,-10921639,632.810,624,507,774,13289,81.063,0.605,0.028,0.430
ID318284,318284,4,93.475,11.226,16.732,0,10.450,209,0.250,1,-10921639,647.762,635,541,819,13603,74.498,0.400,0.041,0.688
ID321204,321204,4,99.036,11.221,16.727,0,10.500,210,0.250,1,-10921639,634.000,632,507,853,13314,87.746,0.300,0.040,0.551
ID315894,315894,6,154.934,41.884,39.440,0,10.250,205,0.250,1,-10921639,684.952,680,558,1089,14384,130.410,0.794,0.043,0.429
ID314427,314427,6,128.991,41.845,39.489,0,10.300,206,0.250,1,-10921639,696.857,678,519,926,14634,125.346,0.603,0.050,0.526
ID320249,320249,6,138.112,41.858,39.460,0,10.350,207,0.250,1,-10921639,695.714,686,549,1105,14610,120.537,0.300,0.018,0.204
ID317314,317314,6,149.329,41.859,39.479,0,10.400,208,0.250,1,-10921639,692.619,642,579,932,14545,102.078,0.300,0.051,0.657
ID318760,318760,6,235.053,41.863,39.423,0,10.450,209,0.250,1,-10921639,714.571,669,547,1249,15006,166.178,0.300,0.051,0.420
