Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1189749,1189749,1,118.757,55.342,55.442,0,5.050,101,0.250,1,-10921639,678.000,626,536,984,14238,117.020,0.602,0.039,0.439
ID1193043,1193043,1,90.471,55.361,55.359,0,5.100,102,0.250,1,-10921639,694.190,688,548,948,14578,86.834,0.600,0.028,0.435
ID1194159,1194159,1,104.817,55.286,55.443,0,5.150,103,0.250,1,-10921639,651.000,639,539,825,13671,82.149,0.300,0.026,0.407
ID1195256,1195256,1,86.091,55.294,55.495,0,5.200,104,0.250,1,-10921639,694.476,660,607,876,14584,78.638,0.562,0.043,0.727
ID1196378,1196378,1,128.656,55.322,55.460,0,5.250,105,0.250,1,-10921639,691.619,654,606,967,14524,93.515,0.300,0.036,0.514
ID1189104,1189104,2,122.691,27.994,22.871,0,5.050,101,0.250,1,-10921639,690.810,672,534,946,14507,114.340,0.300,0.031,0.365
ID1192400,1192400,2,157.475,27.979,22.941,0,5.100,102,0.250,1,-10921639,711.667,701,532,993,14945,111.363,0.300,0.057,0.691
ID1193546,1193546,2,185.498,27.986,22.912,0,5.150,103,0.250,1,-10921639,719.857,702,550,1049,15117,132.267,0.848,0.069,0.706
ID1194650,1194650,2,150.720,28.004,22.889,0,5.200,104,0.250,1,-10921639,707.810,682,582,966,14864,107.232,0.300,0.053,0.667
ID1195739,1195739,2,52.095,27.989,22.995,0,5.250,105,0.250,1,-10921639,635.571,622,531,764,13347,66.362,0.850,0.013,0.251
ID1189756,1189756,6,91.528,52.930,55.801,0,5.050,101,0.250,1,-10921639,634.286,613,519,844,13320,86.104,0.300,0.016,0.237
ID1193051,1193051,6,86.563,52.803,55.768,0,5.100,102,0.250,1,-10921639,646.524,644,544,806,13577,65.840,0.400,0.033,0.619
ID1194165,1194165,6,141.177,52.907,55.820,0,5.150,103,0.250,1,-10921639,684.762,681,534,933,14380,97.017,0.300,0.047,0.639
ID1195261,1195261,6,70.595,52.792,55.779,0,5.200,104,0.250,1,-10921639,683.238,663,597,817,14348,69.096,0.597,0.040,0.757
ID1196387,1196387,6,77.178,52.695,55.819,0,5.250,105,0.250,1,-10921639,662.952,647,545,849,13922,84.312,0.300,0.042,0.629
ID1189158,1189158,11,171.280,26.316,25.217,0,5.050,101,0.250,1,-10921639,722.000,706,569,1030,15162,138.043,0.300,0.052,0.517
ID1192448,1192448,11,198.574,26.336,25.191,0,5.100,102,0.250,1,-10921639,763.333,735,555,1066,16030,130.006,0.596,0.081,0.877
ID1193600,1193600,11,167.098,26.288,25.210,0,5.150,103,0.250,1,-10921639,746.619,737,610,952,15679,103.022,0.595,0.083,1.115
ID1194699,1194699,11,140.502,26.272,25.164,0,5.200,104,0.250,1,-10921639,685.238,663,543,1030,14390,118.531,0.300,0.032,0.361
ID1195782,1195782,11,160.832,26.330,25.189,0,5.250,105,0.250,1,-10921639,744.476,726,586,1069,15634,116.051,0.300,0.065,0.782
ID1199108,1199108,11,147.456,26.307,25.203,0,5.300,106,0.250,1,-10921639,696.048,666,519,892,14617,120.958,0.300,0.055,0.598
ID1198063,1198063,11,208.399,26.290,25.173,0,5.350,107,0.250,1,-10921639,752.238,698,530,1060,15797,148.801,0.300,0.071,0.672
ID1196915,1196915,11,413.898,26.328,25.160,0,5.400,108,0.250,1,-10921639,852.571,768,572,1447,17904,224.208,0.300,0.146,0.967
ID1201317,1201317,11,402.897,26.303,25.154,0,5.450,109,0.250,1,-10921639,871.095,833,570,1363,18293,227.879,0.300,0.152,1.010
ID1202420,1202420,11,278.860,26.333,25.157,0,5.500,110,0.250,1,-10921639,838.714,816,632,1092,17613,148.662,0.300,0.119,1.204
ID1200202,1200202,11,192.577,26.298,25.101,0,5.550,111,0.250,1,-10921639,788.429,784,596,989,16557,106.021,0.838,0.089,1.219
ID1203522,1203522,11,242.192,26.311,25.152,0,5.600,112,0.250,1,-10921639,798.952,738,572,1173,16778,162.054,0.300,0.088,0.799
ID1204606,1204606,11,207.807,26.308,25.140,0,5.650,113,0.250,1,-10921639,712.857,689,519,1290,14970,165.982,0.300,0.053,0.430
ID1207851,1207851,11,98.792,26.334,25.087,0,5.700,114,0.250,1,-10921639,681.571,662,547,834,14313,83.529,0.824,0.045,0.698
ID1205713,1205713,11,182.571,26.255,25.175,0,5.750,115,0.250,1,-10921639,706.476,670,557,1182,14836,139.276,0.852,0.062,0.589
ID1210021,1210021,11,84.738,26.326,25.145,0,5.800,116,0.250,1,-10921639,685.048,664,561,836,14386,91.685,0.400,0.037,0.533
ID1206648,1206648,11,218.342,26.325,25.237,0,5.850,117,0.250,1,-10921639,747.524,720,551,1204,15698,154.697,0.300,0.067,0.605
ID1189026,1189026,12,227.847,37.634,18.478,0,5.050,101,0.250,1,-10921639,751.190,731,563,1154,15775,149.168,0.300,0.084,0.785
ID1192324,1192324,12,176.501,37.697,18.521,0,5.100,102,0.250,1,-10921639,701.857,662,490,996,14739,136.656,0.300,0.066,0.638
ID1193461,1193461,12,79.814,37.760,18.490,0,5.150,103,0.250,1,-10921639,619.571,625,497,870,13011,78.806,0.854,0.013,0.196
ID1194560,1194560,12,52.547,37.759,18.482,0,5.200,104,0.250,1,-10921639,618.143,592,529,755,12981,68.015,0.300,0.004,0.064
ID1195658,1195658,12,182.415,37.657,18.458,0,5.250,105,0.250,1,-10921639,732.857,713,562,977,15390,137.403,0.300,0.074,0.737
ID1199003,1199003,12,197.352,37.708,18.505,0,5.300,106,0.250,1,-10921639,712.000,689,536,1045,14952,135.925,0.300,0.077,0.749
ID1189550,1189550,17,235.082,33.184,45.507,0,5.050,101,0.250,1,-10921639,749.571,661,586,1192,15741,173.432,0.300,0.074,0.595
