Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID5625426,5625426,0,92.501,36.824,22.735,0,5.200,104,0.250,1,-10921639,687.381,668,531,896,14435,97.594,0.300,0.030,0.417
ID5635876,5635876,0,153.652,36.821,22.848,0,5.250,105,0.250,1,-10921639,768.762,765,545,1017,16144,143.784,0.300,0.053,0.541
ID5632387,5632387,0,239.876,36.735,22.860,0,5.300,106,0.250,1,-10921639,853.238,821,633,1155,17918,163.770,0.300,0.095,0.905
ID5634134,5634134,0,128.539,36.997,22.815,0,5.350,107,0.250,1,-10921639,771.857,756,602,1173,16209,130.218,0.602,0.058,0.652
ID5637664,5637664,0,153.438,36.845,22.733,0,5.400,108,0.250,1,-10921639,736.048,739,575,980,15457,111.729,0.300,0.043,0.548
ID5639339,5639339,0,100.768,36.873,22.764,0,5.450,109,0.250,1,-10921639,724.762,699,554,917,15220,93.389,0.850,0.039,0.579
ID5644446,5644446,0,161.749,36.854,22.747,0,5.500,110,0.250,1,-10921639,736.952,700,567,1131,15476,140.790,0.300,0.045,0.455
ID5641020,5641020,0,114.023,36.894,22.696,0,5.550,111,0.250,1,-10921639,729.190,723,555,1056,15313,108.424,0.600,0.044,0.563
ID5642759,5642759,0,143.139,36.998,22.875,0,5.600,112,0.250,1,-10921639,774.333,736,557,1176,16261,125.967,0.594,0.062,0.720
ID5646197,5646197,0,124.927,36.844,22.803,0,5.650,113,0.250,1,-10921639,749.143,721,604,964,15732,110.031,0.300,0.049,0.633
ID5647864,5647864,0,249.601,37.094,22.899,0,5.700,114,0.250,1,-10921639,861.286,835,640,1276,18087,146.222,0.592,0.101,1.085
