Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1607817,1607817,3,332.960,43.054,28.380,0,5.050,101,0.250,1,-10921639,917.619,850,600,1563,19270,260.708,0.300,0.088,0.569
ID1609360,1609360,3,145.955,43.028,28.359,0,5.100,102,0.250,1,-10921639,827.571,792,629,1206,17379,159.150,0.400,0.046,0.459
ID1610884,1610884,3,134.641,43.094,28.311,0,5.150,103,0.250,1,-10921639,792.667,769,643,1001,16646,111.324,0.300,0.039,0.538
ID1614025,1614025,3,279.304,43.182,28.353,0,5.200,104,0.250,1,-10921639,885.429,810,650,1327,18594,192.062,0.300,0.092,0.779
ID1618556,1618556,3,233.906,43.083,28.291,0,5.250,105,0.250,1,-10921639,869.048,873,660,1209,18250,155.709,0.300,0.067,0.703
ID1617041,1617041,3,238.413,43.121,28.238,0,5.300,106,0.250,1,-10921639,893.667,885,654,1376,18767,182.982,0.300,0.080,0.723
ID1615515,1615515,3,143.435,43.156,28.241,0,5.350,107,0.250,1,-10921639,840.762,847,619,1041,17656,113.841,0.300,0.048,0.683
ID1620980,1620980,3,190.610,43.167,28.276,0,5.400,108,0.250,1,-10921639,862.333,877,631,1145,18109,133.738,0.838,0.061,0.746
ID1620308,1620308,3,262.310,43.273,28.276,0,5.450,109,0.250,1,-10921639,917.857,924,595,1256,19275,180.546,0.300,0.104,0.955
ID1617423,1617423,10,213.400,51.817,41.247,0,5.300,106,0.250,1,-10921639,824.238,814,607,1107,17309,140.528,0.300,0.082,0.889
ID1615922,1615922,10,188.066,51.757,41.290,0,5.350,107,0.250,1,-10921639,800.762,753,564,1094,16816,135.295,0.300,0.051,0.570
ID1621782,1621782,10,208.120,51.824,41.327,0,5.400,108,0.250,1,-10921639,827.714,851,561,1070,17382,135.929,0.400,0.080,0.901
ID1621096,1621096,10,190.486,51.740,41.347,0,5.450,109,0.250,1,-10921639,814.095,812,596,1112,17096,150.558,0.855,0.052,0.538
ID1624970,1624970,10,280.459,51.788,41.251,0,5.500,110,0.250,1,-10921639,861.810,800,608,1304,18098,202.907,0.300,0.086,0.674
ID1607687,1607687,12,227.688,10.629,24.416,0,5.050,101,0.250,1,-10921639,868.238,867,666,1218,18233,152.986,0.300,0.083,0.868
ID1609230,1609230,12,464.233,10.637,24.492,0,5.100,102,0.250,1,-10921639,892.762,761,561,1498,18748,278.891,0.300,0.137,0.769
ID1610756,1610756,12,295.351,10.632,24.511,0,5.150,103,0.250,1,-10921639,809.381,760,580,1298,16997,178.436,0.300,0.092,0.761
ID1613902,1613902,12,149.789,10.667,24.501,0,5.200,104,0.250,1,-10921639,734.952,719,586,1063,15434,119.793,0.300,0.043,0.509
