Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2102460,2102460,0,203.214,22.582,40.329,0,5.050,101,0.250,1,-10921639,829.810,777,616,1219,17426,176.912,0.400,0.049,0.442
ID2101474,2101474,0,335.834,22.607,40.287,0,5.100,102,0.250,1,-10921639,912.476,884,601,1291,19162,217.680,0.300,0.105,0.799
ID2103472,2103472,0,313.982,22.575,40.345,0,5.150,103,0.250,1,-10921639,921.571,874,597,1335,19353,222.620,0.300,0.096,0.726
ID2104471,2104471,0,430.443,22.604,40.326,0,5.200,104,0.250,1,-10921639,1028.381,1034,612,1707,21596,265.472,0.300,0.122,0.840
ID2107425,2107425,0,451.186,22.603,40.360,0,5.250,105,0.250,1,-10921639,951.619,829,595,1734,19984,316.958,0.300,0.130,0.691
ID2109435,2109435,0,222.625,22.665,40.473,0,5.300,106,0.250,1,-10921639,830.000,862,565,1084,17430,159.754,0.300,0.093,0.888
ID2097513,2097513,2,298.002,62.884,40.458,0,4.900,98,0.250,1,-10921639,918.952,865,615,1464,19298,212.270,0.300,0.091,0.721
ID2100492,2100492,2,233.493,62.916,40.451,0,4.950,99,0.250,1,-10921639,848.571,844,627,1341,17820,159.667,0.400,0.076,0.750
ID2099513,2099513,2,250.664,62.885,40.486,0,5.000,100,0.250,1,-10921639,876.238,888,629,1229,18401,191.210,0.300,0.078,0.665
ID2102478,2102478,2,111.819,62.913,40.537,0,5.050,101,0.250,1,-10921639,782.619,759,575,1042,16435,142.563,0.300,0.025,0.268
ID2101480,2101480,2,269.746,62.884,40.476,0,5.100,102,0.250,1,-10921639,922.095,898,649,1340,19364,195.447,0.400,0.092,0.797
ID2103484,2103484,2,203.438,62.765,40.461,0,5.150,103,0.250,1,-10921639,839.000,811,579,1136,17619,134.314,0.300,0.051,0.609
ID2104476,2104476,2,211.065,62.797,40.432,0,5.200,104,0.250,1,-10921639,801.571,769,567,1214,16833,172.542,0.300,0.037,0.333
ID2107431,2107431,2,353.502,62.863,40.487,0,5.250,105,0.250,1,-10921639,906.143,839,540,1520,19029,246.322,0.300,0.105,0.702
ID2109438,2109438,2,295.299,62.801,40.400,0,5.300,106,0.250,1,-10921639,866.190,826,584,1438,18190,216.560,0.300,0.054,0.409
ID2106473,2106473,2,171.993,62.801,40.291,0,5.350,107,0.250,1,-10921639,849.857,829,636,1148,17847,135.811,0.300,0.037,0.449
ID2104326,2104326,3,177.982,63.630,35.382,0,5.200,104,0.250,1,-10921639,718.476,658,551,1098,15088,136.560,0.300,0.065,0.640
ID2107306,2107306,3,102.518,63.668,35.372,0,5.250,105,0.250,1,-10921639,702.143,688,563,875,14745,105.935,0.790,0.043,0.543
ID2109290,2109290,3,132.481,63.663,35.275,0,5.300,106,0.250,1,-10921639,686.429,653,516,1073,14415,133.613,0.300,0.036,0.361
