Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1509103,1509103,2,57.095,21.789,3.170,0,5.350,107,0.250,1,-10921639,686.095,678,535,878,14408,73.990,0.599,0.043,0.771
ID1508372,1508372,2,38.284,21.889,2.991,0,5.400,108,0.250,1,-10921639,661.952,655,542,841,13901,86.971,0.598,0.028,0.410
ID1509843,1509843,2,48.333,21.955,3.084,0,5.450,109,0.250,1,-10921639,659.810,660,518,852,13856,78.992,0.811,0.024,0.388
ID1510600,1510600,2,66.577,22.122,2.928,0,5.500,110,0.250,1,-10921639,678.095,687,521,1035,14240,133.422,0.559,0.046,0.451
ID1511318,1511318,2,69.062,22.230,2.914,0,5.550,111,0.250,1,-10921639,701.333,684,565,1148,14728,123.504,0.850,0.054,0.578
ID1508880,1508880,3,95.975,1.719,47.961,0,5.400,108,0.250,1,-10921639,718.952,706,560,955,15098,108.066,0.300,0.058,0.728
ID1510382,1510382,3,65.638,1.643,48.045,0,5.450,109,0.250,1,-10921639,696.857,693,561,885,14634,98.807,0.400,0.040,0.549
ID1511085,1511085,3,57.879,1.743,48.054,0,5.500,110,0.250,1,-10921639,698.476,670,571,946,14668,97.747,0.300,0.039,0.531
ID1511822,1511822,3,64.470,1.736,48.249,0,5.550,111,0.250,1,-10921639,707.000,668,567,1041,14847,110.107,0.598,0.044,0.538
ID1514722,1514722,3,51.821,1.677,48.018,0,5.600,112,0.250,1,-10921639,673.667,662,531,853,14147,86.181,0.400,0.028,0.425
ID1512546,1512546,3,42.761,1.720,48.055,0,5.650,113,0.250,1,-10921639,694.476,669,513,990,14584,109.634,0.300,0.038,0.460
ID1508291,1508291,5,48.052,9.062,62.497,0,5.300,106,0.250,1,-10921639,650.524,624,529,933,13661,93.459,0.554,0.030,0.402
ID1509764,1509764,5,51.668,8.691,62.574,0,5.350,107,0.250,1,-10921639,634.190,633,535,803,13318,72.850,0.400,0.031,0.519
ID1509022,1509022,5,77.626,8.666,62.514,0,5.400,108,0.250,1,-10921639,662.619,654,561,813,13915,74.119,0.300,0.048,0.822
ID1510529,1510529,5,55.691,8.737,62.579,0,5.450,109,0.250,1,-10921639,641.571,621,513,800,13473,80.371,0.553,0.038,0.584
ID1511240,1511240,5,36.893,8.634,62.567,0,5.500,110,0.250,1,-10921639,609.571,600,534,775,12801,64.351,0.851,0.020,0.375
ID1506136,1506136,6,38.068,24.549,3.581,0,5.200,104,0.250,1,-10921639,657.714,652,523,822,13812,79.243,0.400,0.026,0.428
ID1506870,1506870,6,64.625,24.429,3.582,0,5.250,105,0.250,1,-10921639,668.810,659,540,834,14045,70.634,0.851,0.038,0.696
ID1507640,1507640,6,73.949,24.365,3.670,0,5.300,106,0.250,1,-10921639,707.952,721,532,951,14867,114.694,0.567,0.054,0.636
ID1509107,1509107,6,152.775,24.453,3.507,0,5.350,107,0.250,1,-10921639,763.333,770,506,1283,16030,190.580,0.400,0.088,0.647
ID1508378,1508378,6,121.332,24.357,3.397,0,5.400,108,0.250,1,-10921639,776.238,762,532,1237,16301,181.151,0.300,0.097,0.758
ID1509847,1509847,6,141.846,24.395,3.348,0,5.450,109,0.250,1,-10921639,758.952,744,512,1098,15938,141.274,0.300,0.083,0.828
ID1510609,1510609,6,107.475,24.440,3.419,0,5.500,110,0.250,1,-10921639,745.333,701,511,1187,15652,152.577,0.400,0.075,0.680
ID1511327,1511327,6,91.991,24.462,3.394,0,5.550,111,0.250,1,-10921639,738.286,725,570,1054,15504,124.054,0.600,0.072,0.804
ID1514265,1514265,6,52.995,24.375,3.541,0,5.600,112,0.250,1,-10921639,705.762,677,616,962,14821,82.262,0.595,0.057,0.929
ID1512059,1512059,6,44.904,24.261,3.614,0,5.650,113,0.250,1,-10921639,679.714,674,539,888,14274,100.806,0.400,0.030,0.389
ID1513547,1513547,6,60.188,24.214,3.662,0,5.700,114,0.250,1,-10921639,674.333,673,535,987,14161,98.190,0.846,0.035,0.470
ID1512776,1512776,6,46.546,24.351,3.823,0,5.750,115,0.250,1,-10921639,667.524,665,534,852,14018,79.404,0.602,0.020,0.333
ID1507401,1507401,7,42.973,2.116,48.908,0,5.250,105,0.250,1,-10921639,628.810,624,509,741,13205,72.221,0.400,0.013,0.223
ID1508168,1508168,7,49.013,1.833,48.853,0,5.300,106,0.250,1,-10921639,663.286,681,562,774,13929,57.831,0.838,0.018,0.410
ID1509624,1509624,7,62.549,1.656,48.793,0,5.350,107,0.250,1,-10921639,663.381,678,539,798,13931,74.371,0.806,0.029,0.500
ID1508889,1508889,7,40.221,1.755,48.976,0,5.400,108,0.250,1,-10921639,642.714,637,543,867,13497,76.724,0.400,0.022,0.354
ID1510388,1510388,7,69.996,1.423,48.973,0,5.450,109,0.250,1,-10921639,690.952,700,514,872,14510,89.484,0.850,0.040,0.589
ID1511096,1511096,7,48.123,1.567,48.802,0,5.500,110,0.250,1,-10921639,643.857,620,523,910,13521,87.264,0.795,0.022,0.323
ID1511830,1511830,7,68.938,1.700,48.829,0,5.550,111,0.250,1,-10921639,676.571,656,549,877,14208,79.635,0.848,0.026,0.431
ID1509362,1509362,8,62.559,30.969,23.680,0,5.350,107,0.250,1,-10921639,638.429,642,545,825,13407,81.696,0.300,0.036,0.548
ID1508632,1508632,8,77.960,30.995,23.676,0,5.400,108,0.250,1,-10921639,687.714,673,533,950,14442,110.224,0.400,0.049,0.587
ID1510099,1510099,8,129.880,31.036,23.681,0,5.450,109,0.250,1,-10921639,746.524,715,565,1045,15677,134.247,0.850,0.090,0.916
ID1510846,1510846,8,119.768,31.085,23.623,0,5.500,110,0.250,1,-10921639,669.762,630,514,920,14065,117.341,0.300,0.072,0.763
ID1511576,1511576,8,102.849,31.025,23.696,0,5.550,111,0.250,1,-10921639,742.762,673,529,1214,15598,160.116,0.847,0.079,0.681
ID1514480,1514480,8,46.127,31.148,23.558,0,5.600,112,0.250,1,-10921639,632.762,635,499,788,13288,69.196,0.604,0.024,0.436
ID1512301,1512301,8,50.564,31.430,23.428,0,5.650,113,0.250,1,-10921639,609.905,599,517,714,12808,66.779,0.850,0.012,0.209
ID1508358,1508358,10,35.768,21.674,1.811,0,5.400,108,0.250,1,-10921639,630.714,629,540,760,13245,69.268,0.849,0.017,0.308
ID1509832,1509832,10,64.777,21.830,1.892,0,5.450,109,0.250,1,-10921639,667.429,647,543,907,14016,98.070,0.551,0.034,0.453
ID1510587,1510587,10,35.306,21.785,1.977,0,5.500,110,0.250,1,-10921639,632.619,627,506,837,13285,84.667,0.603,0.027,0.388
ID1511305,1511305,10,60.150,21.454,1.868,0,5.550,111,0.250,1,-10921639,674.000,675,514,1026,14154,108.343,0.300,0.037,0.445
ID1514242,1514242,10,93.499,21.453,1.865,0,5.600,112,0.250,1,-10921639,707.810,720,518,931,14864,113.208,0.300,0.060,0.707
ID1512036,1512036,10,65.548,21.174,1.750,0,5.650,113,0.250,1,-10921639,665.762,667,542,864,13981,80.607,0.300,0.036,0.577
ID1513516,1513516,10,80.619,21.356,1.900,0,5.700,114,0.250,1,-10921639,665.714,674,477,873,13980,99.450,0.300,0.047,0.607
ID1512744,1512744,10,62.373,21.302,1.841,0,5.750,115,0.250,1,-10921639,682.286,647,562,965,14328,109.331,0.400,0.046,0.551
ID1514930,1514930,10,58.656,21.237,1.903,0,5.800,116,0.250,1,-10921639,667.667,678,546,789,14021,67.754,0.798,0.023,0.442
ID1515673,1515673,10,68.114,21.566,1.945,0,5.850,117,0.250,1,-10921639,670.476,661,517,823,14080,103.162,0.400,0.038,0.475
ID1517144,1517144,10,53.727,21.550,1.854,0,5.900,118,0.250,1,-10921639,664.810,673,556,803,13961,70.916,0.589,0.035,0.635
ID1506596,1506596,11,56.819,1.189,46.438,0,5.200,104,0.250,1,-10921639,650.333,647,550,812,13657,73.949,0.400,0.029,0.491
ID1507377,1507377,11,89.849,1.219,46.674,0,5.250,105,0.250,1,-10921639,660.714,621,527,954,13875,111.288,0.300,0.044,0.503
ID1508145,1508145,11,73.843,1.156,46.766,0,5.300,106,0.250,1,-10921639,687.571,694,549,948,14439,93.668,0.300,0.051,0.708
ID1509602,1509602,11,86.370,1.187,46.759,0,5.350,107,0.250,1,-10921639,684.476,692,524,875,14374,98.578,0.400,0.040,0.539
ID1508870,1508870,11,76.844,1.257,46.752,0,5.400,108,0.250,1,-10921639,690.381,656,548,1021,14498,130.282,0.300,0.059,0.587
ID1510369,1510369,11,73.927,1.212,46.762,0,5.450,109,0.250,1,-10921639,669.905,658,533,870,14068,88.380,0.601,0.036,0.534
ID1511070,1511070,11,57.711,1.152,46.791,0,5.500,110,0.250,1,-10921639,676.048,670,556,958,14197,110.396,0.300,0.033,0.388
ID1511805,1511805,11,60.014,1.243,46.787,0,5.550,111,0.250,1,-10921639,702.190,684,573,915,14746,90.137,0.400,0.051,0.759
ID1514712,1514712,11,58.840,1.142,46.838,0,5.600,112,0.250,1,-10921639,686.524,677,546,826,14417,83.260,0.851,0.046,0.730
ID1512529,1512529,11,41.950,1.261,46.810,0,5.650,113,0.250,1,-10921639,659.238,649,539,909,13844,96.266,0.400,0.030,0.404
ID1514017,1514017,11,37.964,1.229,46.794,0,5.700,114,0.250,1,-10921639,666.619,646,549,864,13999,86.043,0.300,0.035,0.517
