Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2147662,2147662,0,153.535,51.826,17.617,0,10.200,204,0.250,1,-10921639,688.381,676,543,859,14456,94.756,0.400,0.076,1.032
ID2148895,2148895,0,168.661,51.782,17.613,0,10.250,205,0.250,1,-10921639,722.238,731,525,1021,15167,111.348,0.400,0.086,1.031
ID2146295,2146295,0,201.107,51.775,17.558,0,10.300,206,0.250,1,-10921639,718.524,723,499,1034,15089,138.640,0.400,0.084,0.801
ID2149629,2149629,0,112.618,51.868,17.535,0,10.350,207,0.250,1,-10921639,666.905,665,578,832,14005,70.672,0.300,0.050,0.904
ID2153017,2153017,0,259.828,51.891,17.614,0,10.400,208,0.250,1,-10921639,758.762,717,538,1139,15934,169.127,0.300,0.104,0.847
ID2151714,2151714,0,221.640,51.862,17.648,0,10.450,209,0.250,1,-10921639,736.524,700,524,1010,15467,145.556,0.300,0.088,0.819
ID2154381,2154381,0,236.271,51.853,17.716,0,10.500,210,0.250,1,-10921639,748.000,720,572,1069,15708,139.437,0.300,0.102,0.993
ID2155767,2155767,0,122.887,51.902,17.621,0,10.550,211,0.250,1,-10921639,663.190,652,541,865,13927,85.560,0.400,0.060,0.882
ID2159757,2159757,0,97.432,51.872,17.585,0,10.600,212,0.250,1,-10921639,647.952,644,512,897,13607,93.536,0.843,0.038,0.510
ID2157143,2157143,0,108.651,51.862,17.607,0,10.650,213,0.250,1,-10921639,682.619,672,493,902,14335,79.367,0.300,0.054,0.879
ID2161084,2161084,0,81.982,51.803,17.536,0,10.700,214,0.250,1,-10921639,630.810,609,546,897,13247,83.344,0.300,0.025,0.375
ID2149643,2149643,2,82.479,23.011,18.124,0,10.350,207,0.250,1,-10921639,619.762,605,537,875,13015,80.194,0.300,0.017,0.257
ID2153026,2153026,2,62.084,22.987,18.062,0,10.400,208,0.250,1,-10921639,635.000,635,545,747,13335,56.947,0.856,0.021,0.456
ID2151717,2151717,2,69.558,22.966,18.136,0,10.450,209,0.250,1,-10921639,652.762,638,531,880,13708,84.037,0.300,0.029,0.431
ID2154385,2154385,2,57.744,23.063,18.081,0,10.500,210,0.250,1,-10921639,626.000,616,485,848,13146,75.659,0.300,0.021,0.338
ID2151590,2151590,3,54.378,38.521,12.623,0,10.450,209,0.250,1,-10921639,622.190,629,515,784,13066,68.377,0.400,0.021,0.376
ID2154265,2154265,3,52.734,38.560,12.621,0,10.500,210,0.250,1,-10921639,599.667,588,509,864,12593,72.213,0.863,0.008,0.126
ID2155664,2155664,3,52.911,38.688,12.622,0,10.550,211,0.250,1,-10921639,606.762,601,515,751,12742,61.759,0.300,0.015,0.291
ID2159671,2159671,3,88.304,38.650,12.598,0,10.600,212,0.250,1,-10921639,641.143,620,551,763,13464,61.594,0.844,0.043,0.867
ID2157030,2157030,3,79.988,38.688,12.661,0,10.650,213,0.250,1,-10921639,661.381,663,521,906,13889,89.853,0.590,0.049,0.689
ID2160990,2160990,3,85.986,38.612,12.666,0,10.700,214,0.250,1,-10921639,643.095,622,522,843,13505,82.327,0.400,0.029,0.445
ID2158397,2158397,3,63.966,38.590,12.598,0,10.750,215,0.250,1,-10921639,638.905,632,504,755,13417,63.207,0.400,0.027,0.529
ID2163714,2163714,3,98.305,38.688,12.591,0,10.800,216,0.250,1,-10921639,644.810,644,527,844,13541,84.160,0.552,0.047,0.686
ID2162401,2162401,3,127.303,38.693,12.632,0,10.850,217,0.250,1,-10921639,659.619,634,555,847,13852,87.913,0.300,0.050,0.715
ID2165072,2165072,3,143.594,38.576,12.630,0,10.900,218,0.250,1,-10921639,640.000,629,527,894,13440,92.481,0.300,0.046,0.604
ID2153444,2153444,5,134.970,41.334,38.959,0,10.400,208,0.250,1,-10921639,702.190,683,538,953,14746,94.579,0.792,0.044,0.631
ID2152108,2152108,5,111.566,41.211,38.935,0,10.450,209,0.250,1,-10921639,671.810,620,509,1022,14108,116.792,0.849,0.032,0.360
ID2154811,2154811,5,124.883,41.231,39.006,0,10.500,210,0.250,1,-10921639,697.095,679,551,915,14639,97.663,0.300,0.056,0.756
ID2156221,2156221,5,188.588,41.333,38.950,0,10.550,211,0.250,1,-10921639,699.429,659,541,1071,14688,131.578,0.300,0.056,0.568
ID2147147,2147147,6,86.715,1.589,58.500,0,10.300,206,0.250,1,-10921639,636.000,618,530,799,13356,72.495,0.400,0.031,0.535
ID2151135,2151135,6,115.040,1.507,58.515,0,10.350,207,0.250,1,-10921639,637.667,630,531,883,13391,95.779,0.300,0.027,0.347
ID2153830,2153830,6,92.626,1.529,58.496,0,10.400,208,0.250,1,-10921639,649.143,636,551,890,13632,72.604,0.793,0.036,0.618
ID2152492,2152492,6,147.565,1.521,58.522,0,10.450,209,0.250,1,-10921639,692.143,649,570,1094,14535,126.794,0.400,0.058,0.594
ID2155210,2155210,6,127.078,1.484,58.551,0,10.500,210,0.250,1,-10921639,658.571,643,558,857,13830,83.985,0.300,0.041,0.621
ID2156581,2156581,6,146.979,1.488,58.524,0,10.550,211,0.250,1,-10921639,669.524,664,532,1005,14060,110.135,0.300,0.036,0.427
ID2160537,2160537,6,135.003,1.430,58.508,0,10.600,212,0.250,1,-10921639,650.571,631,531,853,13662,91.693,0.300,0.046,0.619
ID2157926,2157926,6,140.942,1.477,58.525,0,10.650,213,0.250,1,-10921639,657.286,605,529,940,13803,116.729,0.400,0.041,0.440
ID2161932,2161932,6,209.246,1.556,58.514,0,10.700,214,0.250,1,-10921639,695.143,677,525,1198,14598,144.316,0.300,0.073,0.655
ID2159254,2159254,6,113.109,1.500,58.505,0,10.750,215,0.250,1,-10921639,672.000,653,547,854,14112,80.201,0.598,0.051,0.818
ID2164621,2164621,6,163.013,1.481,58.524,0,10.800,216,0.250,1,-10921639,642.810,603,522,884,13499,114.476,0.300,0.043,0.458
ID2163237,2163237,6,141.878,1.466,58.593,0,10.850,217,0.250,1,-10921639,691.571,674,538,1007,14523,121.047,0.300,0.061,0.662
ID2165966,2165966,6,138.201,1.502,58.501,0,10.900,218,0.250,1,-10921639,694.381,684,533,912,14582,107.580,0.852,0.060,0.731
ID2172714,2172714,6,140.926,1.476,58.518,0,10.950,219,0.250,1,-10921639,683.619,647,515,885,14356,97.226,0.400,0.064,0.845
ID2168655,2168655,6,134.648,1.490,58.502,0,11.000,220,0.250,1,-10921639,650.667,633,537,975,13664,106.276,0.300,0.041,0.481
ID2167281,2167281,6,103.860,1.478,58.530,0,11.050,221,0.250,1,-10921639,639.333,611,539,834,13426,91.114,0.300,0.036,0.492
ID2171280,2171280,6,144.801,1.560,58.470,0,11.100,222,0.250,1,-10921639,655.333,638,512,901,13762,102.391,0.300,0.060,0.724
