Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID351569,351569,0,138.495,24.387,48.939,0,10.450,209,0.250,1,-10921639,663.619,662,538,891,13936,101.084,0.400,0.058,0.720
ID353028,353028,0,97.027,24.442,48.923,0,10.500,210,0.250,1,-10921639,639.333,630,524,859,13426,94.980,0.400,0.036,0.471
ID354496,354496,0,104.921,24.335,48.994,0,10.550,211,0.250,1,-10921639,665.429,640,529,998,13974,110.237,0.300,0.045,0.522
ID355974,355974,0,53.915,24.361,49.047,0,10.600,212,0.250,1,-10921639,634.048,622,574,783,13315,52.417,0.554,0.021,0.489
ID357467,357467,0,123.287,24.419,48.947,0,10.650,213,0.250,1,-10921639,647.333,627,530,921,13594,103.841,0.300,0.044,0.528
ID358995,358995,0,114.530,24.399,48.901,0,10.700,214,0.250,1,-10921639,652.000,631,548,884,13692,96.679,0.400,0.032,0.420
ID361948,361948,0,135.109,24.459,48.901,0,10.750,215,0.250,1,-10921639,650.952,624,509,949,13670,108.839,0.300,0.040,0.457
ID360472,360472,0,58.773,24.500,49.002,0,10.800,216,0.250,1,-10921639,600.238,584,530,746,12605,60.136,0.400,0.016,0.313
ID363368,363368,0,70.477,24.415,48.963,0,10.850,217,0.250,1,-10921639,627.476,634,503,852,13177,83.178,0.544,0.018,0.262
ID366320,366320,0,92.766,24.477,48.908,0,10.900,218,0.250,1,-10921639,646.810,627,525,941,13583,105.609,0.545,0.030,0.352
ID364836,364836,0,64.525,24.518,48.962,0,10.950,219,0.250,1,-10921639,619.429,602,536,782,13008,67.830,0.858,0.020,0.364
ID367725,367725,0,54.214,24.443,48.850,0,11.000,220,0.250,1,-10921639,629.619,611,518,815,13222,77.128,0.849,0.013,0.203
ID369172,369172,0,129.877,24.457,48.878,0,11.050,221,0.250,1,-10921639,666.286,641,560,1011,13992,108.957,0.300,0.044,0.520
ID372014,372014,0,63.895,24.463,48.863,0,11.100,222,0.250,1,-10921639,611.381,602,524,784,12839,63.274,0.842,0.011,0.209
ID370594,370594,0,108.721,24.479,48.938,0,11.150,223,0.250,1,-10921639,652.048,649,550,880,13693,78.878,0.792,0.039,0.625
ID376356,376356,0,82.634,24.457,48.932,0,11.200,224,0.250,1,-10921639,639.524,629,526,795,13430,74.241,0.560,0.038,0.636
ID374897,374897,0,88.057,24.423,48.923,0,11.250,225,0.250,1,-10921639,642.762,643,547,883,13498,71.791,0.300,0.028,0.493
ID373475,373475,0,58.340,24.405,48.922,0,11.300,226,0.250,1,-10921639,606.381,611,520,747,12734,67.861,0.300,0.011,0.194
ID346010,346010,2,66.821,38.387,1.361,0,10.300,206,0.250,1,-10921639,667.048,674,559,840,14008,75.150,0.300,0.020,0.350
ID348989,348989,2,135.466,38.432,1.358,0,10.350,207,0.250,1,-10921639,683.619,667,503,967,14356,119.075,0.300,0.045,0.494
