Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2703958,2703958,8,162.562,61.054,43.518,0,3.900,78,0.250,1,-10921639,972.524,963,701,1367,20423,175.163,0.400,0.070,0.731
ID2704954,2704954,8,163.838,61.104,43.524,0,3.950,79,0.250,1,-10921639,962.905,939,655,1303,20221,177.695,0.300,0.079,0.793
ID2705981,2705981,8,251.319,60.999,43.537,0,4.000,80,0.250,1,-10921639,1106.476,1027,753,1691,23236,243.254,0.592,0.153,1.207
ID2706966,2706966,8,351.650,61.038,43.533,0,4.050,81,0.250,1,-10921639,1119.714,1035,769,1829,23514,285.573,0.300,0.164,1.104
ID2707971,2707971,8,388.148,60.985,43.546,0,4.100,82,0.250,1,-10921639,1143.571,1127,726,1666,24015,299.642,0.300,0.159,1.044
ID2708986,2708986,8,224.411,61.075,43.590,0,4.150,83,0.250,1,-10921639,1022.286,971,590,1825,21468,281.611,0.300,0.130,0.837
ID2711966,2711966,8,411.895,61.054,43.521,0,4.200,84,0.250,1,-10921639,1190.095,1105,730,1773,24992,285.184,0.400,0.173,1.233
ID2709980,2709980,8,269.359,61.102,43.506,0,4.250,85,0.250,1,-10921639,1145.810,1123,804,1625,24062,243.964,0.595,0.166,1.340
ID2710963,2710963,8,279.048,61.031,43.546,0,4.300,86,0.250,1,-10921639,1090.190,1012,651,1675,22894,280.961,0.300,0.146,0.989
ID2712962,2712962,8,351.272,61.094,43.566,0,4.350,87,0.250,1,-10921639,1116.048,1046,633,1951,23437,341.447,0.300,0.167,0.936
ID2713923,2713923,8,314.796,61.038,43.539,0,4.400,88,0.250,1,-10921639,1139.762,1147,874,1543,23935,178.759,0.594,0.149,1.657
ID2714878,2714878,8,171.626,61.157,43.399,0,4.450,89,0.250,1,-10921639,990.619,977,720,1495,20803,213.529,0.829,0.094,0.799
ID2715821,2715821,8,153.087,61.014,43.451,0,4.500,90,0.250,1,-10921639,947.571,917,705,1252,19899,151.137,0.593,0.105,1.191
ID2716804,2716804,8,178.857,61.137,43.504,0,4.550,91,0.250,1,-10921639,918.524,872,562,1324,19289,206.547,0.842,0.083,0.680
ID2718729,2718729,8,195.896,60.987,43.579,0,4.600,92,0.250,1,-10921639,953.286,902,597,1443,20019,225.680,0.300,0.087,0.678
ID2703399,2703399,16,99.332,41.647,4.297,0,3.900,78,0.250,1,-10921639,695.000,674,524,995,14595,139.029,0.300,0.063,0.591
ID2704397,2704397,16,124.870,41.775,4.329,0,3.950,79,0.250,1,-10921639,712.048,682,537,929,14953,116.177,0.300,0.075,0.859
ID2705401,2705401,16,88.803,41.660,4.344,0,4.000,80,0.250,1,-10921639,711.905,681,570,917,14950,94.439,0.300,0.057,0.813
ID2706408,2706408,16,79.291,41.620,4.333,0,4.050,81,0.250,1,-10921639,703.429,700,539,1081,14772,150.431,0.400,0.052,0.466
ID2707386,2707386,16,148.920,41.651,4.337,0,4.100,82,0.250,1,-10921639,738.571,668,535,1021,15510,149.255,0.400,0.092,0.830
ID2708392,2708392,16,72.790,41.665,4.258,0,4.150,83,0.250,1,-10921639,708.762,684,543,992,14884,132.854,0.300,0.046,0.469
ID2711388,2711388,16,108.746,41.624,4.279,0,4.200,84,0.250,1,-10921639,708.667,680,529,1036,14882,126.515,0.300,0.059,0.624
ID2709417,2709417,16,90.600,41.677,4.335,0,4.250,85,0.250,1,-10921639,682.524,639,546,973,14333,128.117,0.400,0.047,0.480
