Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID3041723,3041723,2,117.799,8.235,54.398,0,5.050,101,0.250,1,-10921639,695.619,695,506,1080,14608,125.682,0.805,0.018,0.193
ID3049386,3049386,2,282.815,8.288,54.396,0,5.100,102,0.250,1,-10921639,861.000,779,638,1155,18081,161.735,0.300,0.093,0.903
ID3053168,3053168,2,143.430,8.250,54.380,0,5.150,103,0.250,1,-10921639,777.619,757,541,1120,16330,130.650,0.300,0.042,0.479
ID3057044,3057044,2,137.604,8.159,54.356,0,5.200,104,0.250,1,-10921639,748.476,707,604,971,15718,122.686,0.843,0.052,0.598
ID3060844,3060844,2,328.647,8.254,54.406,0,5.250,105,0.250,1,-10921639,823.571,762,605,1421,17295,195.674,0.400,0.107,0.815
ID3064624,3064624,2,305.620,8.342,54.439,0,5.300,106,0.250,1,-10921639,844.810,829,543,1302,17741,197.353,0.300,0.104,0.803
ID3068467,3068467,2,203.196,8.330,54.445,0,5.350,107,0.250,1,-10921639,853.429,848,615,1195,17922,165.363,0.300,0.090,0.857
ID3041713,3041713,10,211.090,42.313,54.098,0,5.050,101,0.250,1,-10921639,810.048,780,651,1125,17011,146.739,0.300,0.079,0.812
ID3049376,3049376,10,170.916,42.319,54.069,0,5.100,102,0.250,1,-10921639,779.810,728,611,1137,16376,143.345,0.300,0.058,0.593
ID3053143,3053143,10,157.816,42.278,54.044,0,5.150,103,0.250,1,-10921639,789.381,741,600,1221,16577,138.768,0.600,0.074,0.779
ID3057035,3057035,10,134.714,42.243,54.106,0,5.200,104,0.250,1,-10921639,773.381,776,628,996,16241,112.261,0.300,0.061,0.790
ID3060834,3060834,10,171.625,42.306,54.094,0,5.250,105,0.250,1,-10921639,761.000,761,518,1118,15981,142.840,0.300,0.053,0.535
ID3064613,3064613,10,271.339,42.290,54.082,0,5.300,106,0.250,1,-10921639,795.905,759,595,1204,16714,170.244,0.300,0.089,0.762
ID3068453,3068453,10,126.781,42.291,54.115,0,5.350,107,0.250,1,-10921639,708.714,700,547,960,14883,106.127,0.300,0.023,0.301
