Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID6554159,6554159,2,283.867,61.618,48.995,0,5.300,106,0.250,1,-10921639,1111.571,1136,779,1718,23343,216.374,0.400,0.092,0.867
ID6552358,6552358,2,328.119,61.648,48.996,0,5.350,107,0.250,1,-10921639,1248.619,1266,779,1948,26221,291.014,0.849,0.100,0.779
ID6555941,6555941,2,318.472,61.610,48.988,0,5.400,108,0.250,1,-10921639,1118.381,1067,811,1600,23486,249.006,0.300,0.079,0.658
ID6557806,6557806,2,308.080,61.553,48.922,0,5.450,109,0.250,1,-10921639,1103.476,1078,765,1527,23173,236.924,0.300,0.095,0.808
ID6561398,6561398,2,211.882,61.582,49.032,0,5.500,110,0.250,1,-10921639,1123.048,1123,836,1489,23584,171.966,0.593,0.078,0.941
ID6559639,6559639,2,346.020,61.579,49.105,0,5.550,111,0.250,1,-10921639,1135.952,1140,776,1481,23855,206.143,0.300,0.109,1.083
ID6563178,6563178,2,405.335,61.592,49.017,0,5.600,112,0.250,1,-10921639,1178.905,1131,840,1556,24757,208.134,0.596,0.131,1.311
ID6555694,6555694,7,106.894,66.016,40.628,0,5.400,108,0.250,1,-10921639,698.190,682,544,1021,14662,122.326,0.608,0.026,0.292
ID6557570,6557570,7,96.484,66.100,40.721,0,5.450,109,0.250,1,-10921639,687.000,672,505,856,14427,87.803,0.300,0.031,0.471
ID6561192,6561192,7,135.917,66.117,40.765,0,5.500,110,0.250,1,-10921639,748.905,749,562,955,15727,104.945,0.595,0.071,0.946
ID6559410,6559410,7,94.115,66.105,40.659,0,5.550,111,0.250,1,-10921639,711.000,692,540,892,14931,89.928,0.843,0.031,0.478
ID6562939,6562939,7,169.647,66.184,40.647,0,5.600,112,0.250,1,-10921639,832.476,840,686,1095,17482,109.110,0.586,0.085,1.197
ID6564754,6564754,7,150.756,66.157,40.695,0,5.650,113,0.250,1,-10921639,824.238,799,633,1071,17309,120.625,0.843,0.061,0.785
ID6554164,6554164,8,157.183,64.192,49.141,0,5.300,106,0.250,1,-10921639,722.476,714,544,1001,15172,123.011,0.400,0.042,0.473
ID6552360,6552360,8,116.179,64.275,49.136,0,5.350,107,0.250,1,-10921639,709.000,708,524,941,14889,96.871,0.300,0.045,0.624
ID6555945,6555945,8,286.842,64.172,49.182,0,5.400,108,0.250,1,-10921639,783.810,727,557,1269,16460,181.408,0.300,0.091,0.717
ID6557817,6557817,8,175.016,64.113,49.144,0,5.450,109,0.250,1,-10921639,741.524,701,553,1148,15572,140.865,0.798,0.053,0.528
ID6561404,6561404,8,201.992,64.163,49.161,0,5.500,110,0.250,1,-10921639,781.095,762,594,1015,16403,127.813,0.300,0.074,0.842
ID6559645,6559645,8,139.996,64.167,49.177,0,5.550,111,0.250,1,-10921639,704.810,678,546,988,14801,119.025,0.300,0.027,0.307
ID6563186,6563186,8,235.264,64.202,49.137,0,5.600,112,0.250,1,-10921639,747.762,740,546,1159,15703,173.114,0.300,0.071,0.576
ID6564991,6564991,8,187.067,64.146,49.187,0,5.650,113,0.250,1,-10921639,727.429,714,570,1015,15276,116.218,0.300,0.055,0.648
ID6568541,6568541,8,151.224,64.189,49.140,0,5.700,114,0.250,1,-10921639,742.333,749,510,1057,15589,122.503,0.847,0.059,0.671
ID6555312,6555312,11,191.183,21.303,27.078,0,5.400,108,0.250,1,-10921639,702.476,673,563,1242,14752,151.471,0.400,0.047,0.415
ID6557163,6557163,11,94.948,21.226,27.085,0,5.450,109,0.250,1,-10921639,705.857,693,578,840,14823,90.314,0.300,0.031,0.473
ID6560824,6560824,11,125.738,21.340,27.095,0,5.500,110,0.250,1,-10921639,692.095,696,565,922,14534,97.058,0.300,0.043,0.590
ID6559023,6559023,11,126.966,21.331,26.985,0,5.550,111,0.250,1,-10921639,708.095,682,541,1043,14870,118.301,0.400,0.043,0.494
ID6562585,6562585,11,225.408,21.311,27.043,0,5.600,112,0.250,1,-10921639,749.667,724,531,1035,15743,148.361,0.300,0.078,0.728
ID6564370,6564370,11,97.981,21.218,27.071,0,5.650,113,0.250,1,-10921639,702.381,657,558,975,14750,118.688,0.400,0.047,0.527
ID6551822,6551822,13,326.719,31.042,29.819,0,5.350,107,0.250,1,-10921639,884.476,837,636,1486,18574,222.317,0.300,0.118,0.841
ID6555379,6555379,13,294.639,31.083,29.741,0,5.400,108,0.250,1,-10921639,903.048,833,690,1445,18964,214.620,0.300,0.095,0.731
ID6557236,6557236,13,167.899,31.089,29.748,0,5.450,109,0.250,1,-10921639,784.190,742,599,1252,16468,142.939,0.300,0.061,0.635
ID6560894,6560894,13,142.366,31.097,29.845,0,5.500,110,0.250,1,-10921639,747.714,721,596,999,15702,124.354,0.300,0.035,0.411
ID6559100,6559100,13,164.780,31.087,29.747,0,5.550,111,0.250,1,-10921639,748.810,751,577,1064,15725,113.468,0.400,0.057,0.712
ID6562660,6562660,13,103.535,31.023,29.824,0,5.600,112,0.250,1,-10921639,762.714,773,592,980,16017,100.506,0.400,0.049,0.710
ID6564444,6564444,13,136.527,31.122,29.832,0,5.650,113,0.250,1,-10921639,742.048,686,568,1015,15583,140.003,0.400,0.045,0.454
ID6568015,6568015,13,99.149,31.088,29.887,0,5.700,114,0.250,1,-10921639,724.524,691,540,1076,15215,116.094,0.582,0.035,0.428
ID6554259,6554259,18,241.788,53.012,51.554,0,5.300,106,0.250,1,-10921639,923.857,958,630,1270,19401,172.265,0.596,0.104,1.011
ID6552445,6552445,18,292.549,52.894,51.524,0,5.350,107,0.250,1,-10921639,937.762,936,652,1283,19693,166.944,0.595,0.121,1.209
ID6556026,6556026,18,365.946,53.013,51.463,0,5.400,108,0.250,1,-10921639,963.095,921,656,1462,20225,223.523,0.300,0.117,0.904
ID6557897,6557897,18,272.377,53.048,51.491,0,5.450,109,0.250,1,-10921639,870.952,829,632,1267,18290,176.606,0.300,0.105,0.936
ID6561491,6561491,18,285.448,53.033,51.413,0,5.500,110,0.250,1,-10921639,920.000,839,620,1298,19320,198.534,0.400,0.124,1.021
ID6559727,6559727,18,307.555,53.113,51.503,0,5.550,111,0.250,1,-10921639,1010.952,989,699,1324,21230,167.648,0.589,0.136,1.448
ID6553464,6553464,24,150.082,22.157,23.809,0,5.300,106,0.250,1,-10921639,701.333,683,527,1014,14728,119.147,0.300,0.056,0.619
ID6551656,6551656,24,109.197,22.130,23.739,0,5.350,107,0.250,1,-10921639,720.762,692,548,912,15136,83.208,0.590,0.053,0.879
ID6555213,6555213,24,128.197,22.114,23.712,0,5.400,108,0.250,1,-10921639,738.524,720,557,934,15509,101.595,0.400,0.063,0.857
ID6557072,6557072,24,186.141,22.123,23.698,0,5.450,109,0.250,1,-10921639,778.143,761,591,974,16341,123.643,0.597,0.089,1.026
ID6560725,6560725,24,145.106,22.053,23.660,0,5.500,110,0.250,1,-10921639,722.095,696,536,1003,15164,129.139,0.300,0.055,0.584
ID6558945,6558945,24,154.684,22.013,23.788,0,5.550,111,0.250,1,-10921639,753.571,724,607,1044,15825,116.323,0.596,0.068,0.825
ID6562488,6562488,24,166.659,21.995,23.663,0,5.600,112,0.250,1,-10921639,719.762,693,561,975,15115,124.583,0.300,0.052,0.576
ID6553896,6553896,27,166.646,31.324,39.967,0,5.300,106,0.250,1,-10921639,744.524,735,572,1124,15635,129.614,0.300,0.058,0.630
ID6552115,6552115,27,97.572,31.342,39.852,0,5.350,107,0.250,1,-10921639,694.857,691,562,843,14592,83.277,0.400,0.039,0.627
ID6555663,6555663,27,102.380,31.248,39.921,0,5.400,108,0.250,1,-10921639,711.143,706,575,944,14934,98.769,0.300,0.030,0.425
ID6557544,6557544,27,168.728,31.320,39.911,0,5.450,109,0.250,1,-10921639,738.333,713,572,1067,15505,126.143,0.300,0.055,0.613
ID6561160,6561160,27,107.776,31.314,39.815,0,5.500,110,0.250,1,-10921639,740.714,720,570,1008,15555,103.596,0.300,0.053,0.726
ID6554206,6554206,30,137.540,60.566,50.302,0,5.300,106,0.250,1,-10921639,968.143,956,721,1405,20331,149.900,0.794,0.054,0.659
ID6552397,6552397,30,225.315,60.517,50.228,0,5.350,107,0.250,1,-10921639,997.619,987,663,1260,20950,152.803,0.400,0.082,0.990
ID6555978,6555978,30,378.531,60.515,50.150,0,5.400,108,0.250,1,-10921639,961.952,1010,535,1470,20201,265.079,0.300,0.094,0.626
ID6557850,6557850,30,223.084,60.546,50.128,0,5.450,109,0.250,1,-10921639,981.714,962,725,1325,20616,157.699,0.595,0.081,0.934
ID6561431,6561431,30,175.559,60.545,50.054,0,5.500,110,0.250,1,-10921639,916.143,906,636,1205,19239,151.668,0.300,0.062,0.700
