Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID348329,348329,0,214.174,11.540,12.818,0,12.800,256,0.250,1,-10921639,702.905,659,527,1099,14761,154.602,0.300,0.062,0.529
ID350629,350629,0,271.357,11.553,12.801,0,12.850,257,0.250,1,-10921639,743.238,728,552,1078,15608,158.683,0.300,0.096,0.824
ID349472,349472,0,333.506,11.567,12.814,0,12.900,258,0.250,1,-10921639,750.905,684,564,1562,15769,229.439,0.300,0.097,0.578
ID351789,351789,0,254.344,11.568,12.792,0,12.950,259,0.250,1,-10921639,723.238,652,545,1150,15188,139.573,0.300,0.095,0.896
ID352927,352927,0,190.049,11.559,12.835,0,13.000,260,0.250,1,-10921639,680.286,640,538,1010,14286,141.007,0.300,0.055,0.507
ID350757,350757,1,223.823,7.330,18.156,0,12.850,257,0.250,1,-10921639,733.048,703,541,1124,15394,167.830,0.300,0.073,0.594
ID349609,349609,1,187.148,7.178,17.997,0,12.900,258,0.250,1,-10921639,738.238,715,578,1096,15503,141.720,0.551,0.070,0.680
ID347167,347167,2,240.712,13.742,12.151,0,12.750,255,0.250,1,-10921639,750.333,717,545,1141,15757,165.608,0.300,0.093,0.770
ID348312,348312,2,215.198,13.790,12.144,0,12.800,256,0.250,1,-10921639,674.810,628,525,1120,14171,155.396,0.300,0.069,0.559
ID350615,350615,2,220.512,13.777,12.098,0,12.850,257,0.250,1,-10921639,712.095,659,566,1081,14954,150.404,0.300,0.072,0.635
ID349456,349456,2,225.766,13.784,12.112,0,12.900,258,0.250,1,-10921639,717.143,676,537,1200,15060,147.724,0.300,0.082,0.737
ID351770,351770,2,201.190,13.782,12.107,0,12.950,259,0.250,1,-10921639,691.000,668,507,1069,14511,137.860,0.550,0.077,0.720
ID352910,352910,2,236.849,13.826,12.096,0,13.000,260,0.250,1,-10921639,691.905,634,552,1157,14530,147.922,0.300,0.075,0.653
ID347266,347266,3,195.460,4.847,17.098,0,12.750,255,0.250,1,-10921639,759.333,751,583,1156,15946,144.797,0.300,0.087,0.842
ID348436,348436,3,262.801,4.833,17.143,0,12.800,256,0.250,1,-10921639,764.286,758,598,1250,16050,169.521,0.300,0.098,0.801
ID350721,350721,3,210.657,4.817,17.115,0,12.850,257,0.250,1,-10921639,783.476,791,560,1074,16453,150.072,0.300,0.082,0.793
ID349579,349579,3,213.673,4.913,17.214,0,12.900,258,0.250,1,-10921639,803.143,821,578,1189,16866,155.619,0.589,0.098,0.925
ID351882,351882,3,194.733,4.834,17.222,0,12.950,259,0.250,1,-10921639,712.190,675,526,1020,14956,142.515,0.300,0.078,0.724
ID353021,353021,3,279.843,4.916,17.173,0,13.000,260,0.250,1,-10921639,756.238,689,553,1218,15881,184.859,0.300,0.096,0.715
ID355342,355342,3,220.576,4.918,17.213,0,13.050,261,0.250,1,-10921639,720.286,704,517,1039,15126,159.406,0.300,0.060,0.512
ID350765,350765,4,186.248,8.394,18.506,0,12.850,257,0.250,1,-10921639,735.952,715,541,1033,15455,122.042,0.300,0.071,0.804
ID349627,349627,4,211.486,8.602,18.743,0,12.900,258,0.250,1,-10921639,736.619,710,558,1093,15469,143.545,0.808,0.073,0.697
ID342462,342462,5,194.919,11.990,9.548,0,12.600,252,0.250,1,-10921639,672.952,628,524,1082,14132,134.884,0.300,0.062,0.585
ID345970,345970,5,406.632,12.062,9.510,0,12.650,253,0.250,1,-10921639,793.286,719,510,1561,16659,275.027,0.300,0.130,0.665
ID344813,344813,5,324.215,12.003,9.536,0,12.700,254,0.250,1,-10921639,757.952,638,529,1214,15917,209.385,0.300,0.106,0.694
ID347118,347118,5,300.632,12.017,9.525,0,12.750,255,0.250,1,-10921639,757.905,681,582,1344,15916,203.972,0.300,0.105,0.705
ID348257,348257,5,338.706,12.044,9.525,0,12.800,256,0.250,1,-10921639,767.381,667,555,1341,16115,231.626,0.300,0.124,0.730
ID350556,350556,5,255.982,12.042,9.485,0,12.850,257,0.250,1,-10921639,751.667,706,534,1108,15785,167.492,0.300,0.091,0.750
ID349398,349398,5,373.505,12.033,9.510,0,12.900,258,0.250,1,-10921639,795.524,711,541,1422,16706,250.881,0.300,0.133,0.744
ID351718,351718,5,426.299,12.052,9.508,0,12.950,259,0.250,1,-10921639,803.476,700,495,1676,16873,311.852,0.300,0.142,0.641
