Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID193708,193708,0,92.883,28.517,28.484,0,7.550,151,0.250,1,-10921639,739.048,722,553,975,15520,124.672,0.300,0.064,0.711
ID192758,192758,0,169.033,28.378,28.582,0,7.600,152,0.250,1,-10921639,844.810,868,596,1184,17741,162.873,0.300,0.093,0.887
ID194956,194956,0,161.906,28.474,28.593,0,7.650,153,0.250,1,-10921639,793.810,758,603,1161,16670,158.664,0.400,0.096,0.877
ID196098,196098,0,84.941,28.359,28.642,0,7.700,154,0.250,1,-10921639,742.810,718,586,961,15599,101.453,0.822,0.040,0.561
ID197240,197240,0,129.200,28.368,28.633,0,7.750,155,0.250,1,-10921639,768.476,732,612,1015,16138,124.817,0.300,0.065,0.756
ID198363,198363,0,118.421,28.336,28.638,0,7.800,156,0.250,1,-10921639,771.571,770,602,1012,16203,112.532,0.300,0.076,0.971
ID199491,199491,0,55.826,28.474,28.369,0,7.850,157,0.250,1,-10921639,705.667,726,571,851,14819,83.793,0.796,0.024,0.390
ID194329,194329,1,48.529,33.404,57.101,0,7.550,151,0.250,1,-10921639,687.714,645,581,986,14442,111.539,0.300,0.034,0.411
ID193649,193649,1,84.873,33.335,57.199,0,7.600,152,0.250,1,-10921639,743.810,734,581,1072,15620,120.132,0.300,0.057,0.670
ID195436,195436,1,176.284,33.239,57.164,0,7.650,153,0.250,1,-10921639,806.048,746,576,1166,16927,177.599,0.300,0.093,0.774
ID196611,196611,1,140.408,33.186,57.260,0,7.700,154,0.250,1,-10921639,802.667,759,556,1161,16856,164.820,0.400,0.094,0.834
ID197723,197723,1,51.367,33.132,57.419,0,7.750,155,0.250,1,-10921639,679.524,676,515,832,14270,93.826,0.797,0.031,0.430
ID198849,198849,1,84.998,33.228,57.285,0,7.800,156,0.250,1,-10921639,697.095,697,565,858,14639,91.715,0.400,0.055,0.789
ID199992,199992,1,130.162,33.213,57.145,0,7.850,157,0.250,1,-10921639,764.667,726,557,1017,16058,112.955,0.300,0.090,1.119
ID201131,201131,1,114.977,33.320,57.126,0,7.900,158,0.250,1,-10921639,784.952,782,601,997,16484,101.925,0.595,0.094,1.318
ID194095,194095,2,116.340,20.938,42.548,0,7.550,151,0.250,1,-10921639,748.667,726,604,1040,15722,108.348,0.300,0.060,0.776
ID193178,193178,2,75.649,20.880,42.548,0,7.600,152,0.250,1,-10921639,742.905,738,623,895,15601,76.118,0.596,0.058,1.073
ID195199,195199,2,119.592,20.862,42.466,0,7.650,153,0.250,1,-10921639,766.048,782,582,1139,16087,146.097,0.400,0.066,0.648
ID196352,196352,2,100.434,20.783,42.460,0,7.700,154,0.250,1,-10921639,746.476,724,591,1024,15676,105.110,0.300,0.061,0.814
ID197504,197504,2,141.872,20.919,42.515,0,7.750,155,0.250,1,-10921639,790.381,786,556,1045,16598,118.473,0.843,0.087,1.066
