Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1479040,1479040,1,48.292,34.420,19.823,0,3.600,72,0.250,1,-10921639,666.762,652,567,807,14002,76.566,0.400,0.027,0.466
ID1480213,1480213,1,80.027,34.482,19.728,0,3.650,73,0.250,1,-10921639,677.333,709,508,894,14224,100.694,0.300,0.044,0.572
ID1481352,1481352,1,61.069,34.448,20.008,0,3.700,74,0.250,1,-10921639,694.524,692,573,856,14585,80.731,0.596,0.052,0.847
ID1482502,1482502,1,99.593,34.460,19.952,0,3.750,75,0.250,1,-10921639,728.667,704,537,1063,15302,124.764,0.300,0.057,0.634
ID1483646,1483646,1,177.048,34.495,20.034,0,3.800,76,0.250,1,-10921639,778.095,700,547,1205,16340,180.383,0.300,0.092,0.725
ID1484709,1484709,1,146.781,34.511,19.988,0,3.850,77,0.250,1,-10921639,777.000,728,584,1131,16317,135.026,0.400,0.088,0.936
ID1485821,1485821,1,131.689,34.502,19.967,0,3.900,78,0.250,1,-10921639,734.048,679,547,1130,15415,154.183,0.300,0.070,0.621
ID1486974,1486974,1,109.616,34.475,19.975,0,3.950,79,0.250,1,-10921639,793.571,781,582,1186,16665,155.049,0.300,0.080,0.762
ID1488118,1488118,1,58.206,34.497,19.853,0,4.000,80,0.250,1,-10921639,750.619,719,599,954,15763,108.381,0.552,0.051,0.672
ID1489213,1489213,1,66.189,34.465,19.880,0,4.050,81,0.250,1,-10921639,724.429,694,567,926,15213,100.416,0.583,0.050,0.691
ID1490343,1490343,1,81.925,34.541,19.639,0,4.100,82,0.250,1,-10921639,740.333,766,578,903,15547,103.104,0.400,0.039,0.542
ID1492527,1492527,1,45.794,34.569,19.717,0,4.150,83,0.250,1,-10921639,694.857,680,547,886,14592,87.050,0.400,0.023,0.365
ID1491443,1491443,1,45.665,34.232,19.659,0,4.200,84,0.250,1,-10921639,674.095,692,532,857,14156,73.269,0.556,0.032,0.578
ID1478769,1478769,4,66.715,54.097,4.292,0,3.600,72,0.250,1,-10921639,697.048,676,552,881,14638,101.085,0.300,0.032,0.432
ID1479966,1479966,4,48.912,53.750,4.416,0,3.650,73,0.250,1,-10921639,711.857,695,567,890,14949,87.254,0.300,0.022,0.352
ID1481092,1481092,4,82.250,54.116,4.310,0,3.700,74,0.250,1,-10921639,747.952,737,552,930,15707,91.952,0.597,0.063,0.962
ID1482226,1482226,4,47.392,54.119,4.510,0,3.750,75,0.250,1,-10921639,680.333,667,568,907,14287,85.820,0.300,0.026,0.405
ID1483370,1483370,4,47.877,54.261,4.594,0,3.800,76,0.250,1,-10921639,714.333,684,574,945,15001,91.750,0.599,0.044,0.657
ID1484476,1484476,4,73.201,54.452,4.464,0,3.850,77,0.250,1,-10921639,723.857,701,574,960,15201,114.104,0.599,0.054,0.653
ID1485562,1485562,4,123.877,54.416,4.140,0,3.900,78,0.250,1,-10921639,713.905,685,553,968,14992,135.418,0.300,0.060,0.598
ID1479048,1479048,6,66.299,37.540,20.272,0,3.600,72,0.250,1,-10921639,724.619,696,598,1104,15217,116.973,0.599,0.053,0.624
ID1480223,1480223,6,117.250,37.441,20.144,0,3.650,73,0.250,1,-10921639,770.762,746,581,1005,16186,124.894,0.300,0.063,0.733
ID1481356,1481356,6,158.113,37.240,20.061,0,3.700,74,0.250,1,-10921639,792.333,801,578,1032,16639,130.575,0.400,0.103,1.129
ID1482506,1482506,6,53.824,37.500,20.087,0,3.750,75,0.250,1,-10921639,692.952,684,551,838,14552,71.178,0.598,0.032,0.610
ID1483647,1483647,6,86.952,37.491,20.127,0,3.800,76,0.250,1,-10921639,726.810,700,585,947,15263,102.005,0.592,0.055,0.740
ID1484720,1484720,6,56.916,37.383,20.461,0,3.850,77,0.250,1,-10921639,683.429,696,561,805,14352,73.486,0.799,0.018,0.334
ID1479279,1479279,14,44.272,62.651,34.683,0,3.600,72,0.250,1,-10921639,740.905,743,577,977,15559,102.468,0.300,0.014,0.204
ID1480472,1480472,14,53.708,62.979,34.569,0,3.650,73,0.250,1,-10921639,772.714,786,632,925,16227,84.907,0.795,0.016,0.279
ID1481602,1481602,14,37.778,62.984,34.574,0,3.700,74,0.250,1,-10921639,781.381,752,587,1025,16409,121.906,0.400,0.035,0.434
ID1482739,1482739,14,76.105,63.279,34.493,0,3.750,75,0.250,1,-10921639,806.571,809,625,1069,16938,124.328,0.601,0.032,0.401
ID1483874,1483874,14,42.496,63.295,34.873,0,3.800,76,0.250,1,-10921639,751.095,749,638,942,15773,69.460,0.804,0.028,0.599
ID1484953,1484953,14,46.532,63.593,34.773,0,3.850,77,0.250,1,-10921639,756.762,772,599,938,15892,91.416,0.400,0.011,0.183
ID1486104,1486104,14,94.506,63.416,34.868,0,3.900,78,0.250,1,-10921639,801.095,786,606,1170,16823,150.464,0.400,0.043,0.438
ID1479823,1479823,19,45.095,17.352,65.436,0,3.600,72,0.250,1,-10921639,729.143,733,605,942,15312,83.294,0.300,0.027,0.454
ID1480964,1480964,19,98.556,17.467,65.431,0,3.650,73,0.250,1,-10921639,825.286,800,603,1194,17331,157.031,0.602,0.076,0.741
ID1482099,1482099,19,69.880,17.416,65.244,0,3.700,74,0.250,1,-10921639,776.476,747,661,979,16306,89.139,0.551,0.040,0.667
ID1483235,1483235,19,76.370,17.391,65.149,0,3.750,75,0.250,1,-10921639,785.048,752,594,1051,16486,128.782,0.300,0.039,0.456
ID1484341,1484341,19,95.909,17.391,65.419,0,3.800,76,0.250,1,-10921639,780.190,773,602,1138,16384,130.515,0.300,0.049,0.564
ID1479249,1479249,23,75.933,58.947,33.220,0,3.600,72,0.250,1,-10921639,747.667,735,586,977,15701,115.580,0.600,0.063,0.766
ID1480449,1480449,23,43.408,58.927,33.552,0,3.650,73,0.250,1,-10921639,708.048,707,573,867,14869,86.304,0.400,0.034,0.542
ID1481585,1481585,23,106.632,59.000,33.690,0,3.700,74,0.250,1,-10921639,762.952,735,563,1013,16022,121.566,0.300,0.057,0.681
ID1482725,1482725,23,54.262,59.166,33.639,0,3.750,75,0.250,1,-10921639,764.238,766,579,982,16049,124.718,0.400,0.034,0.404
ID1483856,1483856,23,87.243,59.231,33.769,0,3.800,76,0.250,1,-10921639,789.524,771,656,1126,16580,120.990,0.300,0.063,0.776
ID1484928,1484928,23,106.907,59.443,33.690,0,3.850,77,0.250,1,-10921639,771.619,780,603,935,16204,96.539,0.595,0.070,1.040
ID1486073,1486073,23,46.253,59.303,33.816,0,3.900,78,0.250,1,-10921639,681.571,680,541,846,14313,72.666,0.400,0.030,0.547
ID1479268,1479268,25,65.985,60.258,34.274,0,3.600,72,0.250,1,-10921639,761.714,720,631,1150,15996,125.966,0.849,0.025,0.290
ID1480460,1480460,25,64.519,60.156,34.116,0,3.650,73,0.250,1,-10921639,779.381,741,597,1177,16367,137.604,0.855,0.053,0.567
ID1481598,1481598,25,52.143,60.170,34.471,0,3.700,74,0.250,1,-10921639,747.952,740,604,897,15707,98.049,0.601,0.037,0.547
ID1482738,1482738,25,69.154,60.197,34.466,0,3.750,75,0.250,1,-10921639,733.143,734,585,1040,15396,117.222,0.400,0.041,0.489
ID1483863,1483863,25,63.450,60.292,34.399,0,3.800,76,0.250,1,-10921639,715.190,699,574,927,15019,100.030,0.300,0.042,0.574
ID1484943,1484943,25,57.516,60.091,34.472,0,3.850,77,0.250,1,-10921639,714.143,718,551,915,14997,100.630,0.847,0.013,0.178
ID1479824,1479824,27,71.830,14.397,65.593,0,3.600,72,0.250,1,-10921639,734.476,714,597,955,15424,87.651,0.300,0.050,0.797
ID1480973,1480973,27,83.707,14.440,65.620,0,3.650,73,0.250,1,-10921639,755.905,750,587,961,15874,98.732,0.595,0.044,0.646
ID1482113,1482113,27,79.337,14.316,65.997,0,3.700,74,0.250,1,-10921639,760.524,752,559,925,15971,103.273,0.852,0.032,0.458
ID1483251,1483251,27,74.293,14.323,65.967,0,3.750,75,0.250,1,-10921639,737.714,743,586,909,15492,93.839,0.854,0.045,0.680
ID1484352,1484352,27,106.471,14.147,66.063,0,3.800,76,0.250,1,-10921639,761.143,741,585,950,15984,103.546,0.300,0.034,0.480
ID1485454,1485454,27,58.346,14.015,65.984,0,3.850,77,0.250,1,-10921639,706.238,692,580,847,14831,78.717,0.400,0.028,0.483
ID1486616,1486616,27,49.715,13.904,66.034,0,3.900,78,0.250,1,-10921639,740.857,730,583,966,15558,118.380,0.565,0.040,0.476
ID1487749,1487749,27,150.942,13.806,66.285,0,3.950,79,0.250,1,-10921639,838.238,784,647,1261,17603,164.969,0.400,0.086,0.808
ID1488846,1488846,27,40.231,13.760,66.422,0,4.000,80,0.250,1,-10921639,755.524,750,593,1020,15866,100.397,0.791,9.585E-4,0.014
ID1479033,1479033,28,74.862,35.047,19.501,0,3.600,72,0.250,1,-10921639,735.857,724,599,970,15453,82.153,0.554,0.042,0.730
ID1480203,1480203,28,52.991,34.895,19.251,0,3.650,73,0.250,1,-10921639,704.476,714,537,889,14794,87.983,0.300,0.035,0.538
ID1481343,1481343,28,67.402,35.048,19.461,0,3.700,74,0.250,1,-10921639,718.333,676,578,978,15085,106.232,0.818,0.031,0.410
ID1482496,1482496,28,72.282,34.861,19.304,0,3.750,75,0.250,1,-10921639,712.952,719,579,903,14972,99.151,0.300,0.030,0.424
ID1483627,1483627,28,59.606,34.920,19.353,0,3.800,76,0.250,1,-10921639,721.667,716,558,989,15155,108.668,0.300,0.035,0.447
ID1479028,1479028,30,102.459,26.209,19.196,0,3.600,72,0.250,1,-10921639,709.143,676,516,915,14892,110.027,0.300,0.060,0.729
ID1480201,1480201,30,81.904,26.283,19.281,0,3.650,73,0.250,1,-10921639,690.429,683,538,855,14499,90.861,0.400,0.058,0.832
ID1481341,1481341,30,74.567,26.221,19.271,0,3.700,74,0.250,1,-10921639,706.571,700,604,868,14838,72.685,0.593,0.066,1.205
ID1482494,1482494,30,73.572,26.239,19.278,0,3.750,75,0.250,1,-10921639,694.667,684,603,834,14588,69.108,0.795,0.044,0.856
