Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID376088,376088,0,135.572,24.205,31.129,0,10.100,202,0.250,1,-10921639,694.952,678,536,944,14594,96.167,0.848,0.054,0.738
ID377664,377664,0,155.707,24.276,31.040,0,10.150,203,0.250,1,-10921639,707.095,688,505,1019,14849,118.352,0.400,0.061,0.692
ID379140,379140,0,146.645,24.323,31.122,0,10.200,204,0.250,1,-10921639,716.571,695,542,966,15048,108.892,0.400,0.066,0.820
ID380641,380641,0,145.120,24.289,31.044,0,10.250,205,0.250,1,-10921639,711.667,698,557,939,14945,107.283,0.300,0.047,0.602
ID383633,383633,0,132.059,24.313,31.052,0,10.300,206,0.250,1,-10921639,691.048,673,541,989,14512,107.780,0.300,0.056,0.683
ID382109,382109,0,167.033,24.249,31.067,0,10.350,207,0.250,1,-10921639,709.429,682,568,1090,14898,128.957,0.400,0.071,0.725
ID370738,370738,6,336.062,66.766,0.000,0,10.050,201,0.250,1,-10921639,848.524,835,540,1411,17819,201.668,0.597,0.150,1.100
ID375300,375300,6,168.786,66.766,0.000,0,10.100,202,0.250,1,-10921639,730.381,741,526,1038,15338,134.820,0.596,0.086,0.855
ID376874,376874,6,320.096,66.766,0.000,0,10.150,203,0.250,1,-10921639,760.952,695,519,1235,15980,192.935,0.300,0.135,0.937
ID378381,378381,6,223.638,66.766,0.000,0,10.200,204,0.250,1,-10921639,704.905,630,524,1108,14803,149.383,0.300,0.089,0.775
ID379853,379853,6,241.932,66.766,0.000,0,10.250,205,0.250,1,-10921639,755.619,737,553,945,15868,123.128,0.598,0.130,1.414
ID382853,382853,6,354.238,66.766,0.000,0,10.300,206,0.250,1,-10921639,813.857,740,537,1260,17091,185.601,0.300,0.165,1.240
ID371204,371204,15,243.392,39.216,17.726,0,10.050,201,0.250,1,-10921639,801.286,819,537,1337,16827,186.056,0.400,0.081,0.649
ID375756,375756,15,372.829,39.199,17.683,0,10.100,202,0.250,1,-10921639,876.571,870,625,1347,18408,216.975,0.300,0.134,0.954
ID377328,377328,15,466.159,39.210,17.791,0,10.150,203,0.250,1,-10921639,979.286,991,603,1652,20565,264.293,0.300,0.160,1.022
ID378810,378810,15,232.969,39.277,17.749,0,10.200,204,0.250,1,-10921639,885.905,879,628,1182,18604,160.589,0.594,0.098,0.982
ID380310,380310,15,145.121,39.380,17.683,0,10.250,205,0.250,1,-10921639,714.476,687,569,1006,15004,105.683,0.846,0.039,0.510
ID380770,380770,33,197.925,31.403,37.290,0,10.250,205,0.250,1,-10921639,727.381,696,503,977,15275,131.678,0.300,0.083,0.847
ID383747,383747,33,136.415,31.416,37.309,0,10.300,206,0.250,1,-10921639,728.762,714,579,1013,15304,129.642,0.300,0.049,0.530
ID382249,382249,33,235.866,31.439,37.283,0,10.350,207,0.250,1,-10921639,751.381,703,543,1259,15779,167.251,0.400,0.091,0.746
ID386789,386789,33,240.351,31.434,37.263,0,10.400,208,0.250,1,-10921639,772.619,753,591,1056,16225,136.969,0.300,0.098,1.007
ID385250,385250,33,201.600,31.508,37.299,0,10.450,209,0.250,1,-10921639,741.857,702,546,1080,15579,138.994,0.300,0.070,0.699
ID388299,388299,33,144.857,31.388,37.313,0,10.500,210,0.250,1,-10921639,708.571,704,541,1121,14880,120.106,0.400,0.046,0.516
ID383035,383035,38,137.586,34.183,7.424,0,10.300,206,0.250,1,-10921639,749.286,716,564,958,15735,111.336,0.300,0.051,0.648
ID381519,381519,38,198.859,34.229,7.482,0,10.350,207,0.250,1,-10921639,746.286,713,591,1129,15672,143.053,0.300,0.075,0.728
ID386037,386037,38,181.979,34.273,7.472,0,10.400,208,0.250,1,-10921639,754.762,718,578,1090,15850,135.574,0.803,0.071,0.738
ID384513,384513,38,151.604,34.191,7.376,0,10.450,209,0.250,1,-10921639,750.476,712,559,1011,15760,124.613,0.300,0.062,0.701
ID387546,387546,38,164.905,34.245,7.437,0,10.500,210,0.250,1,-10921639,713.048,691,580,1012,14974,116.512,0.400,0.059,0.684
ID380255,380255,39,167.710,42.052,15.998,0,10.250,205,0.250,1,-10921639,680.667,636,540,1006,14294,123.412,0.300,0.062,0.641
ID383264,383264,39,143.520,42.098,15.963,0,10.300,206,0.250,1,-10921639,695.143,690,536,984,14598,124.880,0.300,0.050,0.527
ID381746,381746,39,194.297,42.069,15.943,0,10.350,207,0.250,1,-10921639,681.000,620,542,960,14301,127.888,0.300,0.075,0.746
ID386260,386260,39,165.292,42.114,15.924,0,10.400,208,0.250,1,-10921639,691.667,660,520,994,14525,117.121,0.300,0.070,0.775
ID384725,384725,39,214.260,42.066,15.966,0,10.450,209,0.250,1,-10921639,725.619,685,526,1094,15238,153.173,0.300,0.072,0.639
ID387770,387770,39,180.873,42.089,15.959,0,10.500,210,0.250,1,-10921639,691.048,656,532,986,14512,121.353,0.300,0.072,0.761
ID389297,389297,39,215.663,42.121,15.955,0,10.550,211,0.250,1,-10921639,711.714,698,530,989,14946,138.960,0.300,0.073,0.698
ID390818,390818,39,195.876,42.090,15.997,0,10.600,212,0.250,1,-10921639,717.286,706,543,1086,15063,147.473,0.400,0.074,0.673
ID392285,392285,39,177.822,42.085,15.942,0,10.650,213,0.250,1,-10921639,672.571,620,520,1101,14124,143.282,0.300,0.055,0.491
ID389092,389092,58,131.579,34.572,8.141,0,10.550,211,0.250,1,-10921639,763.000,776,575,897,16023,106.370,0.400,0.060,0.813
ID390609,390609,58,288.583,34.645,8.181,0,10.600,212,0.250,1,-10921639,850.667,771,636,1380,17864,208.417,0.300,0.111,0.816
ID392072,392072,58,297.343,34.660,8.184,0,10.650,213,0.250,1,-10921639,855.619,835,624,1265,17968,200.280,0.594,0.124,0.942
ID396566,396566,58,250.001,34.629,8.140,0,10.700,214,0.250,1,-10921639,771.857,740,537,1064,16209,156.173,0.300,0.092,0.831
ID395053,395053,58,318.757,34.629,8.237,0,10.750,215,0.250,1,-10921639,817.524,737,578,1366,17168,205.586,0.400,0.107,0.768
ID398091,398091,58,200.665,34.681,8.214,0,10.800,216,0.250,1,-10921639,796.524,783,588,1029,16727,132.992,0.850,0.086,0.949
ID393573,393573,58,317.060,34.768,8.251,0,10.850,217,0.250,1,-10921639,868.333,846,599,1312,18235,182.739,0.300,0.129,1.083
ID388907,388907,65,366.290,66.633,0.000,0,10.550,211,0.250,1,-10921639,855.952,833,596,1450,17975,195.703,0.596,0.164,1.231
ID390405,390405,65,257.810,66.633,0.000,0,10.600,212,0.250,1,-10921639,761.571,697,618,1228,15993,162.680,0.300,0.119,0.992
ID391864,391864,65,181.753,66.633,0.000,0,10.650,213,0.250,1,-10921639,755.905,721,619,987,15874,99.525,0.400,0.124,1.671
ID396372,396372,65,292.357,66.633,0.000,0,10.700,214,0.250,1,-10921639,779.143,704,572,1220,16362,171.088,0.400,0.135,1.085
ID394861,394861,65,227.544,66.766,0.000,0,10.750,215,0.250,1,-10921639,758.857,744,545,1198,15936,159.229,0.850,0.115,0.985
ID392720,392720,93,150.508,16.217,33.597,0,10.650,213,0.250,1,-10921639,693.190,680,519,876,14557,98.838,0.856,0.062,0.815
ID397241,397241,93,218.495,16.215,33.577,0,10.700,214,0.250,1,-10921639,778.857,733,551,1140,16356,145.937,0.300,0.074,0.733
ID395721,395721,93,195.526,16.199,33.602,0,10.750,215,0.250,1,-10921639,723.381,683,543,1179,15191,148.220,0.300,0.053,0.488
