Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2782108,2782108,1,84.018,24.931,51.903,0,6.050,121,0.250,1,-10921639,668.476,662,573,921,14038,82.055,0.554,0.026,0.412
ID2784565,2784565,1,113.116,25.061,51.902,0,6.100,122,0.250,1,-10921639,680.857,674,519,828,14298,82.857,0.851,0.053,0.820
ID2785832,2785832,1,97.287,25.080,51.902,0,6.150,123,0.250,1,-10921639,684.429,644,546,924,14373,106.132,0.400,0.034,0.426
ID2788320,2788320,1,75.218,25.068,51.911,0,6.200,124,0.250,1,-10921639,689.143,662,594,857,14472,80.035,0.601,0.033,0.549
ID2787045,2787045,1,166.952,25.099,51.878,0,6.250,125,0.250,1,-10921639,724.762,703,536,952,15220,132.432,0.400,0.076,0.771
ID2783347,2783347,5,222.805,54.957,51.104,0,5.950,119,0.250,1,-10921639,739.952,693,579,1115,15539,145.655,0.300,0.092,0.854
ID2780851,2780851,5,182.986,54.958,51.104,0,6.000,120,0.250,1,-10921639,725.762,706,577,1121,15241,120.497,0.583,0.084,0.936
ID2782095,2782095,5,198.610,55.019,51.148,0,6.050,121,0.250,1,-10921639,705.524,675,514,1032,14816,134.609,0.300,0.073,0.714
ID2784557,2784557,5,155.940,54.935,51.133,0,6.100,122,0.250,1,-10921639,701.048,698,509,985,14722,114.534,0.300,0.068,0.783
ID2785824,2785824,5,164.671,54.989,51.099,0,6.150,123,0.250,1,-10921639,689.143,645,541,963,14472,113.059,0.300,0.069,0.791
ID2788306,2788306,5,133.022,54.943,51.084,0,6.200,124,0.250,1,-10921639,659.476,612,529,969,13849,113.119,0.795,0.046,0.515
