Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID173184,173184,0,103.031,55.038,10.290,0,7.150,143,0.250,1,-10921639,659.000,610,502,880,13839,119.371,0.300,0.050,0.525
ID174208,174208,0,94.812,55.057,10.283,0,7.200,144,0.250,1,-10921639,673.762,653,540,883,14149,82.547,0.596,0.066,1.010
ID175184,175184,0,74.360,55.133,10.234,0,7.250,145,0.250,1,-10921639,655.333,617,509,931,13762,116.647,0.300,0.052,0.560
ID177266,177266,0,70.022,55.116,10.278,0,7.300,146,0.250,1,-10921639,660.238,644,519,1029,13865,114.723,0.300,0.050,0.553
ID178279,178279,0,91.286,55.063,10.269,0,7.350,147,0.250,1,-10921639,653.048,622,521,837,13714,88.385,0.300,0.061,0.853
ID173440,173440,1,94.271,13.356,26.957,0,7.150,143,0.250,1,-10921639,751.095,707,559,1070,15773,145.074,0.300,0.055,0.544
ID174448,174448,1,156.508,13.275,26.914,0,7.200,144,0.250,1,-10921639,787.333,760,570,1143,16534,156.169,0.300,0.060,0.567
ID175431,175431,1,109.010,13.396,26.969,0,7.250,145,0.250,1,-10921639,784.714,766,578,1065,16479,127.448,0.560,0.056,0.656
ID177515,177515,1,71.897,13.307,27.072,0,7.300,146,0.250,1,-10921639,709.190,714,531,988,14893,124.061,0.300,0.040,0.443
ID178537,178537,1,116.107,13.411,27.044,0,7.350,147,0.250,1,-10921639,733.048,746,553,925,15394,120.780,0.857,0.034,0.397
ID173582,173582,5,69.830,3.762,36.267,0,7.150,143,0.250,1,-10921639,736.714,691,550,929,15471,111.558,0.798,0.051,0.640
ID174607,174607,5,83.039,3.854,36.254,0,7.200,144,0.250,1,-10921639,706.619,703,572,827,14839,82.789,0.595,0.045,0.741
ID175574,175574,5,80.939,3.820,36.433,0,7.250,145,0.250,1,-10921639,731.714,709,632,949,15366,92.038,0.300,0.054,0.809
ID177661,177661,5,106.127,3.888,36.511,0,7.300,146,0.250,1,-10921639,761.333,751,532,1019,15988,129.879,0.853,0.049,0.548
ID178684,178684,5,95.460,3.842,36.654,0,7.350,147,0.250,1,-10921639,771.762,767,564,1127,16207,128.105,0.840,0.062,0.703
ID170688,170688,7,110.197,27.456,52.427,0,7.000,140,0.250,1,-10921639,722.333,711,512,922,15169,110.805,0.300,0.068,0.832
ID171755,171755,7,102.181,27.600,52.299,0,7.050,141,0.250,1,-10921639,697.952,694,524,922,14657,127.508,0.300,0.046,0.486
ID172797,172797,7,119.516,27.605,52.287,0,7.100,142,0.250,1,-10921639,687.905,670,501,902,14446,121.709,0.848,0.046,0.495
ID173838,173838,7,98.716,27.543,52.290,0,7.150,143,0.250,1,-10921639,724.333,701,553,1101,15211,127.003,0.300,0.063,0.674
ID174831,174831,7,76.049,27.614,52.109,0,7.200,144,0.250,1,-10921639,695.429,660,556,1051,14604,123.761,0.300,0.054,0.579
ID171096,171096,8,116.959,48.554,11.491,0,7.050,141,0.250,1,-10921639,716.048,686,500,1004,15037,137.496,0.300,0.058,0.572
ID172161,172161,8,69.316,48.609,11.545,0,7.100,142,0.250,1,-10921639,735.857,726,526,1040,15453,116.139,0.561,0.060,0.717
ID173199,173199,8,76.788,48.594,11.504,0,7.150,143,0.250,1,-10921639,696.524,687,507,989,14627,128.293,0.400,0.041,0.425
ID174230,174230,8,140.971,48.531,11.433,0,7.200,144,0.250,1,-10921639,732.667,720,583,953,15386,103.624,0.300,0.076,1.000
ID175200,175200,8,102.797,48.564,11.509,0,7.250,145,0.250,1,-10921639,710.381,695,558,950,14918,119.529,0.300,0.046,0.526
ID177292,177292,8,105.678,48.563,11.445,0,7.300,146,0.250,1,-10921639,722.667,695,542,1049,15176,141.509,0.300,0.071,0.673
ID170417,170417,10,120.866,27.165,36.161,0,7.000,140,0.250,1,-10921639,710.238,699,531,1028,14915,121.364,0.300,0.077,0.836
ID171478,171478,10,174.127,27.163,36.100,0,7.050,141,0.250,1,-10921639,766.381,758,547,995,16094,150.156,0.300,0.090,0.847
ID172535,172535,10,153.917,27.120,36.142,0,7.100,142,0.250,1,-10921639,747.143,728,540,1043,15690,131.098,0.300,0.078,0.820
