Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID235960,235960,9,270.146,42.694,46.654,0,5.050,101,0.250,1,-10921639,836.381,812,595,1331,17564,179.898,0.300,0.102,0.858
ID233910,233910,9,203.782,42.692,46.761,0,5.100,102,0.250,1,-10921639,772.238,749,591,1059,16217,130.343,0.300,0.084,0.915
ID238098,238098,9,176.715,42.680,46.661,0,5.150,103,0.250,1,-10921639,781.905,754,614,1074,16420,140.085,0.597,0.072,0.754
ID240153,240153,9,177.626,42.790,46.674,0,5.200,104,0.250,1,-10921639,731.571,701,564,1069,15363,116.346,0.300,0.066,0.782
ID244324,244324,9,122.136,42.719,46.591,0,5.250,105,0.250,1,-10921639,689.476,678,535,1005,14479,111.325,0.847,0.043,0.514
ID235961,235961,11,170.364,64.507,46.744,0,5.050,101,0.250,1,-10921639,724.000,702,558,1130,15204,144.801,0.300,0.069,0.643
ID233907,233907,11,203.064,64.517,46.705,0,5.100,102,0.250,1,-10921639,729.524,696,522,998,15320,130.582,0.300,0.083,0.856
ID238101,238101,11,134.976,64.460,46.771,0,5.150,103,0.250,1,-10921639,706.238,711,568,918,14831,103.392,0.400,0.060,0.779
ID240154,240154,11,96.427,64.446,46.672,0,5.200,104,0.250,1,-10921639,681.190,685,568,855,14305,73.776,0.562,0.050,0.881
ID244333,244333,11,217.229,64.504,46.726,0,5.250,105,0.250,1,-10921639,733.190,691,587,1117,15397,139.978,0.300,0.073,0.712
ID246459,246459,11,207.488,64.486,46.751,0,5.300,106,0.250,1,-10921639,748.667,706,598,1003,15722,123.028,0.300,0.095,1.055
ID237985,237985,17,119.869,18.180,43.510,0,5.150,103,0.250,1,-10921639,682.952,649,551,844,14342,93.305,0.300,0.051,0.708
ID240054,240054,17,145.703,18.173,43.620,0,5.200,104,0.250,1,-10921639,675.810,644,505,998,14192,115.022,0.300,0.045,0.503
ID244221,244221,17,94.880,18.190,43.696,0,5.250,105,0.250,1,-10921639,677.381,669,528,862,14225,89.897,0.300,0.033,0.487
ID246352,246352,17,82.309,18.206,43.761,0,5.300,106,0.250,1,-10921639,612.476,602,524,805,12862,68.136,0.300,0.018,0.310
ID242100,242100,17,91.872,18.096,43.709,0,5.350,107,0.250,1,-10921639,680.810,683,550,806,14297,67.562,0.300,0.044,0.856
ID235833,235833,18,187.121,63.298,43.446,0,5.050,101,0.250,1,-10921639,715.238,723,557,987,15020,116.522,0.300,0.060,0.694
ID233788,233788,18,172.496,63.264,43.534,0,5.100,102,0.250,1,-10921639,720.095,701,573,1063,15122,120.787,0.300,0.071,0.794
ID237989,237989,18,142.992,63.253,43.446,0,5.150,103,0.250,1,-10921639,739.143,692,582,1032,15522,128.401,0.818,0.036,0.405
ID240051,240051,18,200.203,63.309,43.471,0,5.200,104,0.250,1,-10921639,733.857,720,513,1092,15411,148.787,0.300,0.057,0.535
ID244216,244216,18,100.946,63.280,43.446,0,5.250,105,0.250,1,-10921639,670.000,635,549,912,14070,100.249,0.300,0.031,0.401
ID246344,246344,18,99.065,63.302,43.469,0,5.300,106,0.250,1,-10921639,672.000,661,527,974,14112,105.893,0.796,0.018,0.225
ID236267,236267,34,137.711,29.550,56.050,0,5.050,101,0.250,1,-10921639,687.571,660,509,957,14439,123.316,0.855,0.044,0.471
ID234210,234210,34,125.250,29.530,56.068,0,5.100,102,0.250,1,-10921639,659.857,622,538,1103,13857,124.734,0.797,0.026,0.273
ID238398,238398,34,154.277,29.612,56.053,0,5.150,103,0.250,1,-10921639,700.190,669,522,1112,14704,140.269,0.400,0.043,0.414
ID240461,240461,34,106.776,29.604,56.031,0,5.200,104,0.250,1,-10921639,695.143,722,538,854,14598,98.203,0.854,0.039,0.526
ID244641,244641,34,153.785,29.548,56.010,0,5.250,105,0.250,1,-10921639,689.238,661,559,1072,14474,129.633,0.300,0.046,0.472
ID246777,246777,34,154.053,29.604,56.072,0,5.300,106,0.250,1,-10921639,675.095,661,533,983,14177,117.038,0.300,0.056,0.616
ID242518,242518,34,175.195,29.523,56.043,0,5.350,107,0.250,1,-10921639,728.095,693,557,1055,15290,125.072,0.300,0.076,0.818
ID248814,248814,34,156.365,29.519,56.021,0,5.400,108,0.250,1,-10921639,712.905,680,578,976,14971,113.177,0.300,0.066,0.781
ID252968,252968,34,155.798,29.518,56.045,0,5.450,109,0.250,1,-10921639,707.762,709,537,1045,14863,123.448,0.300,0.055,0.595
ID250946,250946,34,117.270,29.576,56.149,0,5.500,110,0.250,1,-10921639,718.000,695,563,905,15078,96.048,0.594,0.058,0.818
