Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2172247,2172247,0,91.946,11.799,50.271,0,5.050,101,0.250,1,-10921639,772.762,777,571,967,16228,105.645,0.592,0.057,0.789
ID2174668,2174668,0,107.082,11.936,50.367,0,5.100,102,0.250,1,-10921639,765.571,758,546,980,16077,126.347,0.300,0.057,0.649
ID2177175,2177175,0,134.983,11.880,50.254,0,5.150,103,0.250,1,-10921639,813.524,785,542,1106,17084,134.469,0.593,0.092,1.018
ID2175913,2175913,0,82.272,12.017,50.337,0,5.200,104,0.250,1,-10921639,720.286,685,563,947,15126,107.558,0.400,0.039,0.506
ID2178408,2178408,0,85.024,11.826,50.022,0,5.250,105,0.250,1,-10921639,763.762,773,573,953,16039,96.086,0.300,0.049,0.749
ID2179698,2179698,0,107.653,12.026,50.150,0,5.300,106,0.250,1,-10921639,773.762,714,583,1153,16249,165.161,0.848,0.062,0.544
ID2175784,2175784,1,102.135,19.588,44.432,0,5.200,104,0.250,1,-10921639,787.905,724,618,1154,16546,168.146,0.602,0.049,0.434
ID2178272,2178272,1,143.943,19.767,44.320,0,5.250,105,0.250,1,-10921639,802.810,813,554,1081,16859,143.320,0.400,0.068,0.710
ID2179558,2179558,1,91.443,19.579,44.381,0,5.300,106,0.250,1,-10921639,729.095,735,541,1040,15311,126.074,0.400,0.052,0.574
ID2180775,2180775,1,149.495,19.433,44.270,0,5.350,107,0.250,1,-10921639,762.714,789,577,979,16017,125.362,0.300,0.080,0.897
ID2181990,2181990,1,55.421,19.648,44.121,0,5.400,108,0.250,1,-10921639,709.857,698,572,968,14907,93.186,0.300,0.035,0.515
ID2183221,2183221,1,54.783,19.723,44.026,0,5.450,109,0.250,1,-10921639,717.429,713,545,908,15066,103.610,0.400,0.033,0.441
ID2184425,2184425,1,110.996,19.788,44.011,0,5.500,110,0.250,1,-10921639,779.476,774,566,1010,16369,130.052,0.300,0.079,0.877
ID2185684,2185684,1,63.402,19.995,44.111,0,5.550,111,0.250,1,-10921639,724.476,728,618,881,15214,82.250,0.603,0.029,0.490
ID2176496,2176496,2,74.501,35.551,17.139,0,5.150,103,0.250,1,-10921639,703.810,711,543,864,14780,94.116,0.300,0.041,0.587
ID2175274,2175274,2,91.564,35.667,17.099,0,5.200,104,0.250,1,-10921639,748.000,762,555,942,15708,104.347,0.400,0.053,0.718
ID2177777,2177777,2,58.038,35.670,17.421,0,5.250,105,0.250,1,-10921639,696.048,681,529,917,14617,99.719,0.300,0.033,0.446
ID2179014,2179014,2,52.738,35.667,17.269,0,5.300,106,0.250,1,-10921639,699.095,665,572,1167,14681,137.077,0.400,0.040,0.391
ID2180261,2180261,2,67.349,35.684,17.184,0,5.350,107,0.250,1,-10921639,692.857,679,560,1042,14550,118.346,0.300,0.047,0.529
ID2181485,2181485,2,80.199,35.605,17.293,0,5.400,108,0.250,1,-10921639,665.000,658,553,826,13965,80.717,0.841,0.027,0.440
ID2182715,2182715,2,73.851,35.381,17.074,0,5.450,109,0.250,1,-10921639,684.381,656,543,889,14372,100.663,0.300,0.040,0.518
ID2183919,2183919,2,71.453,35.233,16.874,0,5.500,110,0.250,1,-10921639,684.476,669,521,923,14374,105.246,0.847,0.037,0.459
ID2174529,2174529,3,108.708,65.752,44.420,0,5.100,102,0.250,1,-10921639,726.095,760,560,914,15248,88.723,0.596,0.064,0.984
ID2177042,2177042,3,93.424,65.845,44.407,0,5.150,103,0.250,1,-10921639,726.952,729,585,900,15266,87.158,0.595,0.065,1.012
ID2175788,2175788,3,107.634,65.878,44.423,0,5.200,104,0.250,1,-10921639,731.429,715,607,894,15360,82.721,0.843,0.067,1.105
ID2178276,2178276,3,52.352,65.925,44.441,0,5.250,105,0.250,1,-10921639,664.333,659,520,909,13951,87.385,0.400,0.034,0.499
ID2179561,2179561,3,76.570,65.592,44.444,0,5.300,106,0.250,1,-10921639,708.048,724,566,855,14869,88.863,0.598,0.049,0.746
ID2180778,2180778,3,63.464,65.658,44.329,0,5.350,107,0.250,1,-10921639,662.571,663,524,814,13914,95.765,0.400,0.027,0.364
ID2175287,2175287,7,64.245,36.981,17.915,0,5.200,104,0.250,1,-10921639,690.714,692,565,861,14505,87.282,0.300,0.038,0.572
ID2177782,2177782,7,96.135,36.954,17.975,0,5.250,105,0.250,1,-10921639,776.857,772,544,1043,16314,115.386,0.568,0.075,0.943
ID2179025,2179025,7,114.488,36.860,18.035,0,5.300,106,0.250,1,-10921639,752.857,733,570,1059,15810,127.251,0.300,0.074,0.817
ID2180273,2180273,7,78.281,36.713,17.854,0,5.350,107,0.250,1,-10921639,741.952,763,586,920,15581,95.577,0.300,0.025,0.372
ID2181493,2181493,7,62.831,36.490,17.881,0,5.400,108,0.250,1,-10921639,695.905,692,505,868,14614,96.828,0.300,0.029,0.408
ID2172258,2172258,8,54.868,41.466,50.802,0,5.050,101,0.250,1,-10921639,673.048,676,572,811,14134,62.554,0.400,0.039,0.814
ID2174680,2174680,8,54.942,41.631,50.782,0,5.100,102,0.250,1,-10921639,667.429,665,519,837,14016,79.362,0.400,0.028,0.464
ID2177189,2177189,8,63.749,41.544,50.772,0,5.150,103,0.250,1,-10921639,651.190,653,537,779,13675,80.332,0.400,0.033,0.520
ID2175926,2175926,8,81.608,41.427,50.867,0,5.200,104,0.250,1,-10921639,720.857,692,540,1005,15138,111.921,0.300,0.051,0.627
ID2178433,2178433,8,69.118,41.583,50.831,0,5.250,105,0.250,1,-10921639,695.714,689,535,892,14610,97.466,0.300,0.034,0.467
ID2179713,2179713,8,86.841,41.374,50.964,0,5.300,106,0.250,1,-10921639,705.143,701,535,918,14808,107.459,0.300,0.056,0.701
ID2180917,2180917,8,53.438,41.335,50.865,0,5.350,107,0.250,1,-10921639,642.619,619,527,838,13495,77.594,0.300,0.016,0.255
ID2174681,2174681,10,61.720,10.150,50.961,0,5.100,102,0.250,1,-10921639,660.619,640,511,793,13873,83.390,0.400,0.028,0.435
ID2177191,2177191,10,83.255,10.417,51.100,0,5.150,103,0.250,1,-10921639,701.190,712,530,918,14725,108.242,0.300,0.048,0.590
ID2175932,2175932,10,137.978,10.484,51.139,0,5.200,104,0.250,1,-10921639,820.000,794,634,1277,17220,160.234,0.300,0.103,0.955
ID2178434,2178434,10,125.782,10.440,50.999,0,5.250,105,0.250,1,-10921639,768.000,749,576,1077,16128,148.300,0.400,0.085,0.810
ID2179712,2179712,10,70.670,10.453,51.012,0,5.300,106,0.250,1,-10921639,709.381,701,559,949,14897,95.484,0.300,0.054,0.766
ID2171639,2171639,12,123.747,37.432,18.787,0,5.050,101,0.250,1,-10921639,765.619,696,535,1149,16078,174.151,0.300,0.092,0.741
ID2174056,2174056,12,211.668,37.451,18.750,0,5.100,102,0.250,1,-10921639,828.000,805,504,1101,17388,175.455,0.300,0.129,1.078
ID2176526,2176526,12,121.117,37.471,18.780,0,5.150,103,0.250,1,-10921639,764.381,759,585,1181,16052,153.743,0.300,0.086,0.787
ID2175295,2175295,12,85.078,37.457,18.726,0,5.200,104,0.250,1,-10921639,738.905,728,580,1088,15517,135.838,0.300,0.075,0.760
ID2177795,2177795,12,172.700,37.525,18.757,0,5.250,105,0.250,1,-10921639,764.667,697,569,1126,16058,164.247,0.300,0.102,0.860
ID2179041,2179041,12,114.350,37.548,18.773,0,5.300,106,0.250,1,-10921639,721.095,684,544,940,15143,116.146,0.839,0.056,0.660
ID2180296,2180296,12,155.105,37.561,18.744,0,5.350,107,0.250,1,-10921639,772.667,715,555,1340,16226,185.746,0.300,0.093,0.709
ID2181513,2181513,12,158.273,37.505,18.758,0,5.400,108,0.250,1,-10921639,835.143,804,537,1206,17538,198.903,0.300,0.114,0.856
