Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID5261203,5261203,0,137.927,16.554,25.264,0,10.050,201,0.250,1,-10921639,721.476,710,593,976,15151,97.301,0.598,0.063,0.876
ID5263312,5263312,0,109.482,16.605,25.418,0,10.100,202,0.250,1,-10921639,697.238,641,535,1027,14642,131.208,0.798,0.042,0.427
ID5262238,5262238,0,103.622,16.571,25.426,0,10.150,203,0.250,1,-10921639,712.714,713,536,942,14967,95.601,0.400,0.066,0.929
ID5264385,5264385,0,96.516,16.540,25.415,0,10.200,204,0.250,1,-10921639,684.810,664,570,856,14381,66.926,0.844,0.042,0.821
ID5266497,5266497,0,136.211,16.402,25.425,0,10.250,205,0.250,1,-10921639,759.381,743,616,1006,15947,101.013,0.596,0.080,1.114
ID5265465,5265465,0,134.652,16.391,25.491,0,10.300,206,0.250,1,-10921639,688.762,687,522,876,14464,109.317,0.848,0.056,0.664
ID5268651,5268651,0,207.784,16.469,25.485,0,10.350,207,0.250,1,-10921639,766.429,751,570,1045,16095,134.658,0.300,0.091,0.950
ID5267575,5267575,0,137.463,16.491,25.395,0,10.400,208,0.250,1,-10921639,753.952,754,564,942,15833,108.034,0.597,0.079,1.018
ID5269707,5269707,0,130.027,16.452,25.493,0,10.450,209,0.250,1,-10921639,720.333,699,536,970,15127,124.286,0.599,0.063,0.683
ID5270789,5270789,0,63.534,16.365,25.319,0,10.500,210,0.250,1,-10921639,687.714,683,572,858,14442,68.527,0.799,0.027,0.522
ID5272965,5272965,0,145.644,16.371,25.337,0,10.550,211,0.250,1,-10921639,722.571,705,544,983,15174,108.545,0.300,0.051,0.642
ID5271892,5271892,0,96.038,16.525,25.219,0,10.600,212,0.250,1,-10921639,692.048,688,549,842,14533,73.533,0.596,0.049,0.880
ID5275055,5275055,0,62.223,16.707,25.317,0,10.650,213,0.250,1,-10921639,659.524,669,533,768,13850,66.936,0.400,0.020,0.379
ID5274023,5274023,0,93.661,16.617,25.287,0,10.700,214,0.250,1,-10921639,690.857,684,549,892,14508,87.737,0.809,0.056,0.833
ID5276100,5276100,0,105.864,16.481,25.441,0,10.750,215,0.250,1,-10921639,699.381,681,587,840,14687,71.404,0.596,0.061,1.125
ID5277163,5277163,0,122.227,16.387,25.390,0,10.800,216,0.250,1,-10921639,683.857,697,521,831,14361,99.101,0.602,0.053,0.701
ID5278198,5278198,0,75.051,16.530,25.308,0,10.850,217,0.250,1,-10921639,685.619,686,558,838,14398,69.486,0.300,0.037,0.710
ID5279279,5279279,0,123.148,16.473,25.331,0,10.900,218,0.250,1,-10921639,717.714,682,596,952,15072,100.783,0.300,0.067,0.897
ID5280296,5280296,0,120.804,16.368,25.358,0,10.950,219,0.250,1,-10921639,690.619,664,576,947,14503,97.300,0.851,0.047,0.640
ID5281340,5281340,0,96.706,16.625,25.357,0,11.000,220,0.250,1,-10921639,685.714,696,558,827,14400,82.461,0.817,0.040,0.640
