Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2801631,2801631,0,78.398,43.466,22.851,0,7.550,151,0.250,1,-10921639,714.095,712,574,876,14996,90.375,0.564,0.050,0.758
ID2802666,2802666,0,63.426,43.326,22.734,0,7.600,152,0.250,1,-10921639,711.524,701,570,830,14942,74.317,0.593,0.041,0.754
ID2803217,2803217,0,40.207,43.397,22.746,0,7.650,153,0.250,1,-10921639,678.667,688,518,819,14252,70.150,0.795,0.029,0.540
ID2804841,2804841,0,76.031,43.523,22.801,0,7.700,154,0.250,1,-10921639,715.810,732,552,947,15032,93.859,0.300,0.043,0.633
ID2804278,2804278,0,97.059,43.632,22.779,0,7.750,155,0.250,1,-10921639,694.857,670,554,883,14592,100.296,0.300,0.040,0.531
ID2803724,2803724,0,86.990,43.581,22.761,0,7.800,156,0.250,1,-10921639,700.381,745,538,836,14708,87.007,0.848,0.043,0.671
ID2802853,2802853,8,59.674,62.047,42.404,0,7.600,152,0.250,1,-10921639,684.238,664,512,878,14369,100.240,0.300,0.027,0.353
ID2803388,2803388,8,101.641,62.014,42.486,0,7.650,153,0.250,1,-10921639,707.048,688,544,906,14848,112.475,0.601,0.056,0.665
ID2805006,2805006,8,143.674,62.000,42.547,0,7.700,154,0.250,1,-10921639,755.762,749,594,952,15871,115.079,0.400,0.086,1.043
ID2804455,2804455,8,86.442,61.970,42.690,0,7.750,155,0.250,1,-10921639,743.333,721,588,1049,15610,111.167,0.558,0.062,0.784
ID2803907,2803907,8,134.470,61.994,42.622,0,7.800,156,0.250,1,-10921639,763.714,761,575,942,16038,108.599,0.300,0.084,1.089
ID2805522,2805522,8,55.741,62.069,42.582,0,7.850,157,0.250,1,-10921639,672.476,657,544,803,14122,68.574,0.400,0.039,0.740
ID2806020,2806020,8,52.320,62.033,42.533,0,7.900,158,0.250,1,-10921639,697.381,680,545,859,14645,88.464,0.400,0.029,0.438
ID2806550,2806550,8,95.990,62.054,42.388,0,7.950,159,0.250,1,-10921639,726.333,742,566,891,15253,87.833,0.568,0.059,0.916
ID2807058,2807058,8,83.017,62.182,42.539,0,8.000,160,0.250,1,-10921639,720.857,704,573,903,15138,89.999,0.400,0.055,0.829
ID2808076,2808076,8,86.472,62.044,42.618,0,8.050,161,0.250,1,-10921639,750.143,742,529,1029,15753,128.647,0.300,0.046,0.518
ID2809117,2809117,8,48.677,62.117,42.677,0,8.100,162,0.250,1,-10921639,695.143,683,562,985,14598,99.435,0.597,0.041,0.547
ID2801526,2801526,10,113.213,46.696,9.712,0,7.550,151,0.250,1,-10921639,745.857,710,566,1121,15663,139.116,0.300,0.094,0.924
ID2802553,2802553,10,73.625,46.812,9.767,0,7.600,152,0.250,1,-10921639,688.048,692,536,920,14449,87.817,0.300,0.053,0.793
ID2803076,2803076,10,82.851,46.766,9.761,0,7.650,153,0.250,1,-10921639,677.524,655,527,936,14228,119.250,0.400,0.064,0.679
ID2804721,2804721,10,79.360,46.657,9.697,0,7.700,154,0.250,1,-10921639,685.810,663,559,874,14402,92.978,0.300,0.049,0.689
ID2804161,2804161,10,107.197,46.713,9.888,0,7.750,155,0.250,1,-10921639,726.857,709,529,958,15264,112.382,0.564,0.087,1.040
ID2803630,2803630,10,68.208,46.666,9.832,0,7.800,156,0.250,1,-10921639,662.381,677,517,794,13910,74.448,0.300,0.035,0.603
ID2805250,2805250,10,97.189,46.712,9.995,0,7.850,157,0.250,1,-10921639,685.952,689,525,848,14405,83.295,0.300,0.063,0.972
ID2805766,2805766,10,122.413,46.652,9.911,0,7.900,158,0.250,1,-10921639,695.095,698,558,893,14597,112.056,0.300,0.061,0.719
ID2806265,2806265,10,95.431,46.680,9.983,0,7.950,159,0.250,1,-10921639,705.000,698,569,889,14805,88.917,0.848,0.068,1.007
ID2801813,2801813,11,35.703,61.171,44.290,0,7.550,151,0.250,1,-10921639,623.476,608,544,785,13093,62.370,0.603,0.025,0.495
ID2802873,2802873,11,55.592,61.333,44.261,0,7.600,152,0.250,1,-10921639,624.524,626,498,767,13115,80.255,0.300,0.026,0.398
ID2803404,2803404,11,39.023,61.210,44.283,0,7.650,153,0.250,1,-10921639,621.714,615,512,731,13056,63.497,0.858,0.021,0.394
ID2805021,2805021,11,37.151,61.305,44.313,0,7.700,154,0.250,1,-10921639,628.333,629,527,753,13195,58.759,0.797,0.025,0.522
ID2804472,2804472,11,64.036,61.337,44.266,0,7.750,155,0.250,1,-10921639,628.048,599,511,792,13189,81.629,0.400,0.031,0.457
