 ,TRACK_ID,Frame,POSITION_X,POSITION_Y,z,m0,m1,m2,m3,m4,NPscore
19,9,9,16.786063000000002,44.483313,0,0.93,1.04,1.3780000000000001,1.942,2.9130000000000003,0.214
20,9,10,16.786595000000002,44.38715400000001,0,0.9309999999999999,1.073,1.4680000000000002,2.16,3.406,0.20600000000000002
21,9,11,16.694825,44.48451000000001,0,0.912,1.033,1.381,1.986,3.071,0.24600000000000002
22,9,13,16.799895,44.416547,0,0.879,1.038,1.41,2.068,3.263,0.253
23,9,15,16.924782,44.375583000000006,0,0.778,1.067,1.4880000000000002,2.242,3.6289999999999996,0.23800000000000002
24,10,10,5.277839,18.193469,0,0.9059999999999999,0.993,1.298,1.824,2.7539999999999996,0.23199999999999998
25,10,11,5.280366,18.24095,0,0.9129999999999999,1.021,1.358,1.945,2.9939999999999998,0.237
26,11,10,28.420371000000003,27.366612000000003,0,1.006,1.054,1.4280000000000002,2.083,3.264,0.22399999999999998
27,11,11,28.441252000000006,27.323387000000004,0,1.0190000000000001,1.05,1.4140000000000001,2.048,3.182,0.247
28,12,10,10.55222,35.049357,0,0.996,1.082,1.4609999999999999,2.113,3.264,0.209
29,12,11,10.573101000000001,35.059598,0,0.909,1.022,1.379,2.0069999999999997,3.141,0.245
30,13,10,20.920234999999998,45.16985900000001,0,0.978,0.993,1.296,1.815,2.73,0.23399999999999999
31,13,12,20.867035,45.231172,0,1.011,1.0270000000000001,1.413,2.104,3.37,0.218
32,14,10,47.729310999999996,47.829327000000006,0,0.927,1.01,1.3030000000000002,1.787,2.61,0.242
33,14,11,47.811771,47.849676,0,0.894,1.016,1.338,1.893,2.877,0.221
34,15,10,18.580632,48.375159000000004,0,0.983,0.988,1.304,1.861,2.8710000000000004,0.237
35,15,12,18.665752,48.38154299999999,0,1.004,1.044,1.419,2.079,3.275,0.221
36,15,14,18.966731,48.459614,0,0.898,1.081,1.4769999999999999,2.17,3.4160000000000004,0.204
37,16,11,8.798748000000002,36.579522000000004,0,0.9440000000000001,1.0190000000000001,1.39,2.042,3.217,0.255
38,16,13,8.823751999999999,36.643628,0,0.883,1.034,1.4240000000000002,2.124,3.41,0.25
39,16,14,8.744617,36.695232000000004,0,0.8,1.047,1.439,2.137,3.411,0.24100000000000002
40,17,11,11.527908,38.61016600000001,0,1.057,1.0490000000000002,1.411,2.042,3.17,0.22399999999999998
41,17,13,11.353013,39.227951000000004,0,0.726,1.0190000000000001,1.3940000000000001,2.065,3.2939999999999996,0.271
42,17,14,11.492263999999999,39.276895,0,0.789,1.051,1.4369999999999998,2.125,3.3810000000000002,0.244
43,18,11,36.551459,39.215582000000005,0,0.937,1.054,1.431,2.086,3.26,0.258
44,18,12,36.515815,39.235931,0,0.9440000000000001,1.054,1.469,2.218,3.605,0.21899999999999997
45,19,11,16.126250000000002,48.041196,0,0.937,1.083,1.499,2.241,3.5980000000000003,0.231
46,19,13,16.705199,48.315974000000004,0,0.792,1.081,1.518,2.309,3.773,0.23399999999999999
47,19,15,16.788590000000003,48.290172000000005,0,0.677,1.05,1.462,2.2030000000000003,3.5660000000000003,0.20800000000000002
48,20,11,8.069376,56.609854000000006,0,1.053,1.041,1.415,2.0780000000000003,3.282,0.228
49,20,13,8.380729,56.634192999999996,0,0.868,1.0759999999999998,1.531,2.36,3.906,0.21
50,21,12,34.86116200000001,4.776429000000001,0,1.0190000000000001,1.03,1.393,2.0340000000000003,3.196,0.20800000000000002
51,21,13,34.79333200000001,4.777626,0,0.83,1.058,1.436,2.0980000000000003,3.29,0.284
52,22,12,17.646440000000002,50.510075,0,0.983,1.078,1.4969999999999999,2.248,3.6289999999999996,0.21
53,22,14,17.752574,50.603973,0,0.951,1.051,1.389,1.953,2.9189999999999996,0.212
54,23,12,17.346525000000003,51.955785,0,0.9790000000000001,1.018,1.375,2.006,3.155,0.21
55,23,14,17.488835,51.95418900000001,0,0.821,1.018,1.325,1.839,2.725,0.233
56,24,13,30.696001000000003,6.018649,0,0.7090000000000001,1.0070000000000001,1.34,1.9169999999999998,2.944,0.245
57,24,14,30.654239,5.806115,0,0.6859999999999999,0.977,1.305,1.895,2.9819999999999998,0.22
58,24,16,30.527889,6.56621,0,0.7140000000000001,0.998,1.25,1.642,2.266,0.24100000000000002
59,25,13,33.002487,6.757863000000001,0,0.8340000000000001,1.021,1.355,1.923,2.917,0.272
60,25,15,33.035338,6.72714,0,0.713,0.958,1.2309999999999999,1.6980000000000002,2.523,0.205
61,25,16,33.008206,6.762651000000001,0,0.777,0.9840000000000001,1.274,1.77,2.641,0.218
62,26,13,30.119579,26.514348000000002,0,0.785,1.025,1.359,1.9340000000000002,2.95,0.29100000000000004
63,26,14,30.091117000000004,26.648412,0,0.924,1.028,1.3840000000000001,2.0140000000000002,3.153,0.222
64,27,13,58.88375500000001,27.913242000000004,0,0.799,1.069,1.5130000000000001,2.327,3.853,0.24
65,27,14,58.993613,27.853259,0,0.6940000000000001,1.026,1.3880000000000001,2.02,3.156,0.248
66,28,13,10.739218000000001,36.758939,0,0.738,1.063,1.483,2.238,3.6289999999999996,0.24
67,28,15,10.745735000000002,36.671159,0,0.848,1.046,1.426,2.093,3.2969999999999997,0.257
68,28,17,10.761828,36.65799200000001,0,0.7979999999999999,1.046,1.454,2.1919999999999997,3.562,0.28
69,29,13,18.163145,48.238568,0,0.7859999999999999,1.008,1.295,1.77,2.5789999999999997,0.242
70,29,15,18.056346,48.346830000000004,0,0.763,0.9990000000000001,1.287,1.7730000000000001,2.617,0.262
71,29,17,18.060602,48.18363900000001,0,0.7609999999999999,0.991,1.329,1.932,3.0380000000000003,0.275
72,30,13,46.991825999999996,48.31131900000001,0,0.758,1.023,1.3430000000000002,1.89,2.852,0.278
73,30,15,46.982516,48.33087,0,0.825,1.048,1.3880000000000001,1.966,2.977,0.276
74,30,17,47.029598,48.40681300000001,0,0.611,0.985,1.3130000000000002,1.886,2.917,0.2
75,30,18,46.99807700000001,48.316905000000006,0,0.8909999999999999,1.068,1.459,2.145,3.3810000000000002,0.203
76,30,19,47.12908200000001,48.445516,0,0.68,1.08,1.514,2.296,3.737,0.223
77,30,21,47.187203000000004,48.553911,0,0.623,1.054,1.499,2.325,3.885,0.213
78,31,13,14.487956,54.724313,0,0.763,1.014,1.304,1.774,2.5580000000000003,0.25
79,31,15,14.653807,54.728835000000004,0,0.69,0.987,1.325,1.933,3.051,0.263
80,32,13,23.175250000000002,61.013617,0,0.731,1.053,1.433,2.102,3.312,0.265
81,32,14,23.207436000000005,60.98302700000001,0,0.802,0.9840000000000001,1.29,1.819,2.758,0.213
82,32,16,23.196796000000003,61.084107,0,0.6970000000000001,0.992,1.265,1.71,2.46,0.256
83,33,14,60.927433,20.021022,0,0.915,1.028,1.3780000000000001,1.9880000000000002,3.083,0.22399999999999998
84,33,16,60.874366,20.034588,0,0.611,0.958,1.26,1.795,2.7710000000000004,0.233
85,33,17,60.85149,19.998545000000004,0,0.757,1.0170000000000001,1.351,1.9269999999999998,2.95,0.285
86,34,14,33.459076,39.874065,0,0.6629999999999999,1.036,1.4,2.042,3.201,0.22399999999999998
87,34,15,33.409866,39.709278,0,0.785,0.983,1.242,1.662,2.363,0.21
88,35,14,15.076215000000001,40.512864,0,0.655,1.013,1.444,2.265,3.8510000000000004,0.203
89,35,15,15.122100000000001,40.392765,0,0.695,1.0090000000000001,1.327,1.865,2.805,0.267
90,35,17,15.119972,39.822594,0,0.75,1.014,1.359,1.9680000000000002,3.071,0.28800000000000003
91,36,14,7.187320000000001,43.176854,0,0.909,1.015,1.328,1.857,2.782,0.207
92,36,15,7.217511,43.120462,0,0.759,1.018,1.347,1.913,2.9130000000000003,0.293
93,36,17,7.149681,43.162756,0,0.843,1.03,1.37,1.9569999999999999,2.997,0.261
94,37,14,9.994418000000001,43.117536,0,0.6679999999999999,1.018,1.347,1.915,2.926,0.22699999999999998
95,37,16,9.781618000000002,43.247344000000005,0,0.636,1.035,1.401,2.041,3.1910000000000003,0.225
96,38,14,51.527392000000006,51.030637000000006,0,0.765,1.0070000000000001,1.327,1.871,2.8280000000000003,0.24600000000000002
97,38,16,51.50597900000001,51.011219000000004,0,0.782,1.011,1.348,1.9369999999999998,2.9939999999999998,0.231
98,38,17,51.52114099999999,51.033031,0,0.764,1.001,1.291,1.7730000000000001,2.5989999999999998,0.247
99,39,15,33.152910000000006,11.633643000000001,0,0.76,0.982,1.228,1.615,2.24,0.20199999999999999
100,39,17,33.708318,12.139043000000001,0,0.919,1.052,1.445,2.147,3.435,0.21100000000000002
101,40,15,65.112411,16.546131000000003,0,0.862,1.013,1.329,1.864,2.798,0.235
102,40,17,65.128371,16.549456000000003,0,0.695,0.993,1.273,1.7380000000000002,2.531,0.244
103,40,19,65.112145,16.491202,0,0.53,0.978,1.2819999999999998,1.8090000000000002,2.753,0.215
104,40,21,65.121455,16.511817,0,0.525,0.958,1.206,1.609,2.287,0.212
105,41,15,60.622863,27.574624000000004,0,0.6709999999999999,1.0,1.297,1.797,2.66,0.23800000000000002
106,41,17,60.84723400000001,27.451732000000003,0,0.85,1.07,1.415,1.9869999999999999,2.967,0.267
107,41,18,60.98089900000001,27.23574,0,0.626,1.05,1.4569999999999999,2.19,3.5389999999999997,0.252
108,42,15,2.145423,35.21760200000001,0,0.6509999999999999,1.004,1.307,1.817,2.7039999999999997,0.226
109,42,17,2.1637770000000005,35.21707000000001,0,0.711,0.9890000000000001,1.272,1.739,2.537,0.243
110,42,18,2.117227,35.195391,0,0.67,1.041,1.415,2.072,3.255,0.297
111,43,15,12.748715,38.087476,0,0.6940000000000001,1.038,1.443,2.173,3.515,0.237
112,43,17,13.089328,38.215022999999995,0,0.7509999999999999,0.977,1.2590000000000001,1.7369999999999999,2.574,0.223
113,44,15,33.409999,39.129265,0,0.76,0.995,1.288,1.774,2.603,0.263
114,44,16,33.440323,39.101601,0,0.772,0.986,1.311,1.883,2.9130000000000003,0.23399999999999999
115,44,18,33.489533,39.180603000000005,0,0.748,0.988,1.297,1.8330000000000002,2.787,0.215
116,44,19,33.457613,39.150013,0,0.588,1.0290000000000001,1.389,2.011,3.115,0.27399999999999997
117,45,15,39.326903,42.325787000000005,0,0.821,0.991,1.2990000000000002,1.827,2.759,0.244
118,45,17,39.337143999999995,42.330974000000005,0,0.6940000000000001,0.978,1.244,1.683,2.427,0.222
119,46,15,17.182935,45.37627500000001,0,0.722,1.042,1.403,2.025,3.1260000000000003,0.278
120,46,16,17.301837,45.424820000000004,0,0.76,1.064,1.463,2.175,3.4730000000000003,0.209
121,47,15,47.822677000000006,47.89383200000001,0,0.792,1.004,1.341,1.9269999999999998,2.9760000000000004,0.284
122,47,17,47.989592,47.708696,0,0.624,1.002,1.3130000000000002,1.841,2.765,0.214
123,48,15,16.255925,48.290837,0,0.652,1.022,1.403,2.0869999999999997,3.3480000000000003,0.218
124,48,16,16.071321,48.18510200000001,0,0.643,1.002,1.318,1.8659999999999999,2.844,0.265
125,49,16,34.379569000000004,12.643379,0,0.711,1.0490000000000002,1.429,2.1,3.3139999999999996,0.231
126,49,18,34.32065,12.343065000000001,0,0.721,1.101,1.5930000000000002,2.497,4.196000000000001,0.21100000000000002
127,50,16,13.005006000000002,23.042516000000003,0,0.667,0.988,1.287,1.801,2.71,0.26899999999999996
128,50,17,12.991307,23.013655,0,0.6859999999999999,0.996,1.31,1.8530000000000002,2.82,0.259
129,51,16,61.35210200000001,28.236698,0,0.6890000000000001,0.988,1.28,1.776,2.6460000000000004,0.265
130,51,17,61.346383,28.280455,0,0.919,1.06,1.44,2.102,3.2880000000000003,0.21100000000000002
131,52,16,10.70251,41.2965,0,0.608,0.973,1.229,1.639,2.316,0.21
132,52,17,10.440367,41.175736,0,0.721,1.0390000000000001,1.357,1.882,2.7769999999999997,0.282
133,53,16,15.789893000000001,46.752692,0,0.667,1.047,1.452,2.184,3.542,0.20600000000000002
134,53,17,15.893899,46.758145,0,0.8059999999999999,1.082,1.5019999999999998,2.252,3.6239999999999997,0.24600000000000002
135,54,16,19.307078,49.794136,0,0.7979999999999999,1.031,1.401,2.0580000000000003,3.253,0.218
136,54,18,19.240312,49.833371,0,0.841,1.1,1.56,2.392,3.93,0.204
137,55,17,29.027649,5.386766,0,0.835,1.048,1.4280000000000002,2.101,3.325,0.275
138,55,19,28.959154,5.396076,0,0.64,1.0070000000000001,1.345,1.9340000000000002,2.99,0.318
139,56,17,34.253618,6.319096,0,0.7140000000000001,1.026,1.364,1.946,2.9810000000000003,0.28
140,56,19,34.307616,6.311781000000001,0,0.655,0.99,1.34,1.969,3.1239999999999997,0.317
141,57,17,28.484477000000002,25.736563999999998,0,0.7509999999999999,1.081,1.536,2.363,3.898,0.213
142,57,19,28.610960000000002,25.976496000000004,0,0.687,1.0390000000000001,1.4169999999999998,2.081,3.278,0.299
143,58,17,10.022348000000001,36.01241,0,0.887,1.058,1.395,1.952,2.905,0.237
144,58,18,10.052938000000001,35.99871100000001,0,0.6559999999999999,1.058,1.436,2.094,3.27,0.289
145,58,20,9.636648000000001,36.201536000000004,0,0.6729999999999999,0.987,1.287,1.7930000000000001,2.674,0.21899999999999997
146,59,17,11.15205,39.294982999999995,0,0.7020000000000001,1.0490000000000002,1.445,2.15,3.435,0.251
147,59,18,11.234377,39.320252999999994,0,0.6659999999999999,1.075,1.521,2.33,3.83,0.265
148,60,17,17.374588,52.113523,0,0.855,1.012,1.348,1.9340000000000002,2.984,0.242
149,60,18,17.487638,52.07721400000001,0,0.7929999999999999,1.092,1.476,2.119,3.2310000000000003,0.29
150,61,17,15.328117,55.40168200000001,0,0.805,1.092,1.5190000000000001,2.28,3.67,0.231
151,61,19,15.12875,55.252190000000006,0,0.6890000000000001,1.03,1.368,1.9509999999999998,2.988,0.31
152,62,18,31.552920000000004,23.220736000000002,0,0.774,1.064,1.4709999999999999,2.1959999999999997,3.523,0.304
153,62,19,31.476046000000004,23.209564,0,0.654,0.996,1.2930000000000001,1.796,2.674,0.287
154,62,21,31.474184,23.269015000000003,0,0.49200000000000005,1.0,1.334,1.911,2.937,0.231
155,63,18,29.545684,23.366770000000002,0,0.626,1.078,1.51,2.289,3.7239999999999998,0.228
156,63,20,29.474396000000002,23.435930000000003,0,0.64,0.992,1.327,1.925,3.0210000000000004,0.244
157,64,18,23.060471,23.960482000000006,0,0.841,1.0190000000000001,1.354,1.932,2.9589999999999996,0.21899999999999997
158,64,20,22.990912,23.958354000000003,0,0.596,1.015,1.3940000000000001,2.066,3.287,0.245
159,65,18,35.007329,39.39845700000001,0,0.6679999999999999,1.071,1.505,2.286,3.727,0.27899999999999997
160,65,19,34.917421000000004,39.403112,0,0.7170000000000001,1.062,1.493,2.267,3.6910000000000003,0.242
161,65,21,34.807164,39.069016000000005,0,0.551,1.016,1.375,2.012,3.174,0.27899999999999997
162,66,18,49.01156400000001,40.755190000000006,0,0.7170000000000001,1.015,1.395,2.096,3.412,0.303
163,66,20,48.631583000000006,41.150333,0,0.779,1.053,1.41,2.023,3.1060000000000003,0.24100000000000002
164,66,22,48.328343,41.313125,0,0.649,1.083,1.4869999999999999,2.1959999999999997,3.475,0.29100000000000004
165,66,23,48.215292999999996,41.433756,0,0.7959999999999999,1.057,1.4480000000000002,2.142,3.407,0.21899999999999997
166,67,18,67.326329,43.93256,0,0.825,1.109,1.5530000000000002,2.335,3.7510000000000003,0.223
167,67,20,67.35705200000001,43.909152000000006,0,0.794,1.03,1.3659999999999999,1.95,2.991,0.21100000000000002
168,68,18,16.973726000000003,47.836243,0,0.7,1.088,1.517,2.287,3.7030000000000003,0.292
169,68,20,17.075072,47.889044000000005,0,0.642,1.038,1.403,2.0380000000000003,3.174,0.275
170,68,22,17.07986,47.70364200000001,0,0.585,1.057,1.474,2.2319999999999998,3.641,0.24600000000000002
171,69,18,47.957406,48.435275000000004,0,0.8079999999999999,1.024,1.389,2.036,3.213,0.26
172,69,20,47.797008,47.80605200000001,0,0.703,1.091,1.5759999999999998,2.464,4.127,0.215
173,69,21,47.912850999999996,47.812968,0,0.642,1.052,1.4269999999999998,2.0780000000000003,3.245,0.261
174,70,18,12.446805,52.902878,0,0.773,1.095,1.508,2.228,3.513,0.29100000000000004
175,70,20,12.465026000000002,53.401362000000006,0,0.802,1.06,1.412,2.008,3.0460000000000003,0.222
176,71,19,33.399625,8.958614,0,0.696,1.0390000000000001,1.399,2.026,3.1489999999999996,0.303
177,71,21,32.667992000000005,9.14375,0,0.589,1.006,1.2890000000000001,1.7380000000000002,2.4730000000000003,0.276
178,72,19,9.859556000000001,24.553662000000003,0,0.539,0.997,1.358,2.013,3.2289999999999996,0.22699999999999998
179,72,21,10.286087,23.991604000000002,0,0.525,0.97,1.2830000000000001,1.839,2.855,0.262
180,72,23,10.283028000000002,23.993067,0,0.597,1.015,1.37,1.994,3.125,0.285
181,73,19,60.894449,29.491553,0,0.5589999999999999,0.977,1.3159999999999998,1.9340000000000002,3.085,0.26
182,73,20,61.097407000000004,29.402975,0,0.7809999999999999,1.033,1.4169999999999998,2.108,3.378,0.242
183,74,19,57.608285,29.611652000000003,0,0.7170000000000001,1.033,1.4340000000000002,2.169,3.5460000000000003,0.27899999999999997
184,74,21,57.65217500000001,29.545418,0,0.599,1.004,1.305,1.808,2.6710000000000003,0.281
185,74,23,57.80113500000001,30.067975,0,0.637,1.042,1.3980000000000001,2.013,3.1060000000000003,0.299
186,75,19,58.986830000000005,30.247658,0,0.705,1.033,1.442,2.193,3.603,0.28
187,75,21,59.092698,30.712892000000004,0,0.581,1.0,1.355,1.9880000000000002,3.1460000000000004,0.295
188,76,19,14.340858000000003,37.271255000000004,0,0.792,1.068,1.493,2.261,3.685,0.213
189,76,21,13.804203000000001,37.785832000000006,0,0.498,0.977,1.298,1.861,2.877,0.24
190,77,19,15.716477000000001,54.747455,0,0.635,1.023,1.3659999999999999,1.953,2.991,0.317
191,77,20,15.746003000000002,54.62349900000001,0,0.68,1.038,1.39,1.9980000000000002,3.0789999999999997,0.28
192,77,22,15.742013000000002,54.696782000000006,0,0.675,1.05,1.49,2.299,3.819,0.29600000000000004
193,78,20,34.020602000000004,7.019075,0,0.805,1.054,1.435,2.101,3.301,0.22399999999999998
194,78,22,34.029779000000005,7.072275,0,0.6920000000000001,1.061,1.4680000000000002,2.189,3.5010000000000003,0.307
195,79,20,12.983992,23.030147000000003,0,0.71,1.013,1.35,1.94,2.9989999999999997,0.256
196,79,22,12.990509,23.040255000000002,0,0.657,1.0290000000000001,1.381,1.999,3.115,0.308
197,79,24,12.972820000000002,23.067786,0,0.7559999999999999,1.01,1.338,1.909,2.929,0.20800000000000002
198,80,20,12.004181,41.547205,0,0.58,0.9990000000000001,1.3530000000000002,1.9869999999999999,3.153,0.222
199,80,22,11.686843000000001,41.681934,0,0.6920000000000001,1.067,1.4809999999999999,2.2159999999999997,3.5589999999999997,0.301
200,81,20,18.368098,49.04414900000001,0,0.638,1.058,1.4780000000000002,2.238,3.6460000000000004,0.26
201,81,21,18.430741,48.996801000000005,0,0.541,1.043,1.433,2.129,3.403,0.233
202,81,22,18.084542,48.904765,0,0.625,1.063,1.5419999999999998,2.448,4.186,0.22
203,81,24,18.424889,48.991082000000006,0,0.754,1.044,1.3880000000000001,1.9809999999999999,3.032,0.22399999999999998
204,81,25,18.413983,49.113841,0,0.594,1.052,1.47,2.23,3.637,0.29100000000000004
205,82,20,11.726477000000001,53.229393,0,0.698,1.014,1.3519999999999999,1.942,2.9989999999999997,0.26
206,82,21,11.636037,53.203325,0,0.59,0.996,1.315,1.859,2.8160000000000003,0.28800000000000003
207,83,21,33.743297000000005,13.274730000000002,0,0.618,1.053,1.419,2.051,3.1719999999999997,0.272
208,83,23,33.74875,13.231771000000002,0,0.738,1.038,1.396,2.024,3.154,0.263
209,84,21,35.672728000000006,23.429147000000004,0,0.569,1.0,1.375,2.06,3.342,0.28800000000000003
210,84,22,35.669536,23.390710000000002,0,0.608,1.032,1.361,1.9080000000000001,2.845,0.282
211,84,24,35.82754,22.9292,0,0.625,1.0859999999999999,1.5419999999999998,2.375,3.929,0.222
212,85,21,31.427634,29.294447000000005,0,0.56,1.018,1.403,2.103,3.407,0.27
213,85,22,31.419122,29.287930000000003,0,0.6509999999999999,0.992,1.3130000000000002,1.8730000000000002,2.878,0.252
214,86,21,10.166653,36.425375,0,0.5539999999999999,1.022,1.349,1.909,2.89,0.28800000000000003
215,86,23,9.72363,36.227471,0,0.6559999999999999,1.088,1.525,2.312,3.759,0.228
216,87,21,14.049455000000002,39.039889,0,0.511,0.983,1.28,1.78,2.6460000000000004,0.25
217,87,23,14.164101000000002,39.055051,0,0.579,0.9840000000000001,1.247,1.679,2.407,0.223
218,88,21,47.178691,39.619104,0,0.588,0.966,1.295,1.8969999999999998,3.022,0.28
219,88,23,46.918942,39.697042,0,0.639,1.079,1.482,2.184,3.438,0.258
220,89,21,14.505512,41.93889,0,0.491,0.973,1.291,1.8519999999999999,2.8710000000000004,0.231
221,89,22,14.188440000000002,41.82570700000001,0,0.703,1.041,1.3659999999999999,1.9069999999999998,2.8369999999999997,0.285
222,90,21,15.583477,53.801426,0,0.5329999999999999,0.993,1.348,1.9869999999999999,3.1639999999999997,0.27399999999999997
223,90,23,15.488515000000001,53.44192700000001,0,0.64,1.0270000000000001,1.347,1.892,2.846,0.295
224,91,22,58.313185000000004,27.736086,0,0.6709999999999999,0.9990000000000001,1.3459999999999999,1.9680000000000002,3.113,0.281
225,91,23,58.457224000000004,27.572496000000005,0,0.715,1.085,1.515,2.2880000000000003,3.708,0.24
226,91,25,58.44658400000001,27.739810000000002,0,0.657,0.998,1.261,1.682,2.374,0.228
227,91,27,58.701146,27.402522000000005,0,0.613,0.998,1.3259999999999998,1.903,2.947,0.306
228,91,28,58.571870000000004,27.217652,0,0.804,1.01,1.3359999999999999,1.903,2.92,0.223
229,91,30,58.672817,27.828787000000002,0,0.57,1.07,1.464,2.157,3.407,0.266
230,92,22,58.46866200000001,30.008923,0,0.638,1.052,1.469,2.226,3.634,0.298
231,92,24,58.441929,30.056936000000004,0,0.609,1.034,1.4509999999999998,2.2230000000000003,3.68,0.264
232,93,22,10.983938,33.32714,0,0.752,1.0959999999999999,1.5619999999999998,2.408,3.977,0.218
233,93,23,10.953215000000002,33.392708999999996,0,0.7140000000000001,1.0190000000000001,1.389,2.056,3.2880000000000003,0.27899999999999997
234,93,24,10.96452,33.367971000000004,0,0.649,0.981,1.258,1.72,2.516,0.217
235,94,22,12.017614,37.885316,0,0.616,1.0590000000000002,1.4669999999999999,2.2030000000000003,3.5580000000000003,0.28300000000000003
236,94,24,11.271218000000001,37.623705,0,0.541,0.991,1.274,1.735,2.509,0.21600000000000003
237,94,25,11.503968000000002,37.454396,0,0.6890000000000001,1.074,1.495,2.25,3.634,0.297
238,94,26,11.353678,37.427131,0,0.53,0.982,1.331,1.9580000000000002,3.113,0.24100000000000002
239,95,22,12.248768000000002,39.134319000000005,0,0.596,1.0070000000000001,1.38,2.0469999999999997,3.267,0.281
240,95,24,12.194637,39.467484,0,0.62,0.993,1.278,1.751,2.565,0.24100000000000002
241,96,22,15.903608000000002,39.73069100000001,0,0.611,1.088,1.545,2.37,3.8939999999999997,0.205
242,96,23,15.911987,39.857440000000004,0,0.6579999999999999,1.085,1.499,2.233,3.568,0.252
243,97,22,34.481713,43.830283,0,0.825,1.04,1.421,2.0980000000000003,3.3360000000000003,0.217
244,97,23,34.517756,43.794107000000004,0,0.706,1.021,1.3359999999999999,1.875,2.824,0.263
245,98,22,16.809471000000002,52.311161,0,0.7809999999999999,1.071,1.505,2.292,3.752,0.239
246,98,23,16.852164000000002,52.30264900000001,0,0.727,0.9840000000000001,1.2830000000000001,1.797,2.7039999999999997,0.207
247,99,22,15.147768999999998,55.266687000000005,0,0.644,1.032,1.401,2.0540000000000003,3.237,0.314
248,99,23,15.223712,55.299006,0,0.633,0.995,1.2690000000000001,1.725,2.5069999999999997,0.243
249,99,25,15.198043,55.388116000000004,0,0.638,1.032,1.4040000000000001,2.066,3.273,0.312
250,99,26,15.202831000000002,55.27679500000001,0,0.741,1.0290000000000001,1.37,1.962,3.022,0.20199999999999999
251,99,28,15.286488000000002,55.258441,0,0.7959999999999999,1.021,1.3519999999999999,1.921,2.9330000000000003,0.223
252,100,23,33.171929,6.571397,0,0.784,1.083,1.4609999999999999,2.099,3.2119999999999997,0.22699999999999998
253,100,25,32.835705,6.6924269999999995,0,0.6609999999999999,1.095,1.548,2.369,3.885,0.26
254,100,26,32.77519,6.824762,0,0.62,1.052,1.4480000000000002,2.162,3.4810000000000003,0.285
255,100,27,32.896752000000006,6.984229000000001,0,0.648,1.0490000000000002,1.411,2.043,3.175,0.304
256,101,23,30.271332000000005,10.015964000000002,0,0.649,1.035,1.3869999999999998,1.999,3.091,0.301
257,101,24,30.275188999999997,10.063578,0,0.732,1.043,1.421,2.088,3.298,0.24600000000000002
258,101,25,30.364565000000002,9.99362,0,0.639,1.026,1.38,1.996,3.1010000000000004,0.304
259,102,23,28.548849,17.329767,0,0.525,1.004,1.318,1.849,2.775,0.217
260,102,24,28.760718,17.002587000000002,0,0.608,1.067,1.4909999999999999,2.258,3.675,0.245
261,102,26,28.7546,16.874907,0,0.613,1.036,1.432,2.146,3.466,0.28600000000000003
262,102,28,28.657776000000002,17.409434,0,0.604,1.026,1.375,1.983,3.07,0.226
263,103,23,30.526825000000002,23.401616,0,0.698,1.058,1.444,2.124,3.352,0.28300000000000003
264,103,25,30.025282000000004,23.335116,0,0.642,1.073,1.49,2.233,3.591,0.307
265,103,27,29.477322000000004,23.36943,0,0.643,0.9990000000000001,1.306,1.827,2.739,0.301
266,103,29,29.532251000000002,23.391375,0,0.645,0.996,1.3419999999999999,1.956,3.072,0.265
267,104,23,23.08082,24.132318,0,0.516,1.004,1.341,1.936,3.014,0.20600000000000002
