Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID9312010,9312010,1,111.144,60.216,52.078,0,5.050,101,0.250,1,-10921639,707.667,672,569,1049,14861,126.520,0.400,0.030,0.321
ID9313275,9313275,1,89.701,60.298,52.014,0,5.100,102,0.250,1,-10921639,751.762,769,598,936,15787,98.169,0.594,0.042,0.612
ID9315781,9315781,1,83.478,60.042,51.804,0,5.150,103,0.250,1,-10921639,690.381,673,515,885,14498,116.523,0.300,0.016,0.187
ID9314497,9314497,1,101.363,60.099,51.856,0,5.200,104,0.250,1,-10921639,764.524,761,573,981,16055,97.902,0.601,0.053,0.779
ID9317041,9317041,1,81.964,60.141,51.982,0,5.250,105,0.250,1,-10921639,726.714,724,576,890,15261,89.926,0.300,0.036,0.565
ID9312004,9312004,4,108.917,62.647,51.891,0,5.050,101,0.250,1,-10921639,724.190,747,558,948,15208,101.937,0.400,0.043,0.589
ID9313282,9313282,4,110.123,62.696,52.290,0,5.100,102,0.250,1,-10921639,729.048,700,529,957,15310,114.552,0.300,0.050,0.607
ID9315788,9315788,4,154.770,62.653,52.305,0,5.150,103,0.250,1,-10921639,790.857,759,619,1060,16608,121.957,0.846,0.058,0.706
ID9314518,9314518,4,124.282,62.784,52.542,0,5.200,104,0.250,1,-10921639,754.286,752,615,908,15840,79.499,0.300,0.055,0.994
ID9317054,9317054,4,156.212,62.667,52.508,0,5.250,105,0.250,1,-10921639,789.381,794,581,1086,16577,135.358,0.564,0.067,0.728
ID9318265,9318265,4,261.834,62.528,52.345,0,5.300,106,0.250,1,-10921639,762.476,712,514,1150,16012,173.449,0.300,0.086,0.696
ID9319540,9319540,4,114.281,62.529,52.422,0,5.350,107,0.250,1,-10921639,688.667,699,534,923,14462,95.457,0.300,0.023,0.320
ID9320804,9320804,4,107.131,62.797,52.389,0,5.400,108,0.250,1,-10921639,692.286,671,544,917,14538,90.288,0.300,0.034,0.499
ID9322051,9322051,4,214.427,62.654,52.248,0,5.450,109,0.250,1,-10921639,744.762,720,541,1104,15640,140.180,0.300,0.068,0.675
ID9325836,9325836,4,168.007,62.747,52.319,0,5.500,110,0.250,1,-10921639,758.667,719,582,1072,15932,128.307,0.300,0.055,0.621
ID9324544,9324544,4,162.945,62.745,52.392,0,5.550,111,0.250,1,-10921639,751.762,705,621,1092,15787,127.956,0.300,0.041,0.466
ID9323920,9323920,4,88.006,62.863,52.784,0,5.600,112,0.250,1,-10921639,735.905,702,588,945,15454,111.133,0.300,0.031,0.403
ID9328308,9328308,4,114.502,62.731,52.610,0,5.650,113,0.250,1,-10921639,753.381,747,566,1078,15821,106.976,0.300,0.054,0.718
ID9327842,9327842,4,164.120,62.678,52.813,0,5.700,114,0.250,1,-10921639,764.333,711,560,1091,16051,150.068,0.850,0.042,0.408
ID9310976,9310976,8,120.842,62.886,10.770,0,5.050,101,0.250,1,-10921639,690.095,643,572,897,14492,96.168,0.797,0.043,0.597
ID9312223,9312223,8,118.932,62.578,10.504,0,5.100,102,0.250,1,-10921639,737.048,732,563,953,15478,109.116,0.828,0.044,0.573
ID9314755,9314755,8,212.859,62.509,10.528,0,5.150,103,0.250,1,-10921639,773.476,763,599,1095,16243,129.587,0.300,0.072,0.807
ID9313487,9313487,8,154.108,62.456,10.302,0,5.200,104,0.250,1,-10921639,781.000,780,584,1012,16401,111.576,0.400,0.073,0.950
ID9315986,9315986,8,232.306,62.503,10.321,0,5.250,105,0.250,1,-10921639,785.190,737,555,1046,16489,149.628,0.300,0.078,0.758
ID9317249,9317249,8,278.921,62.629,10.301,0,5.300,106,0.250,1,-10921639,812.619,767,588,1138,17065,160.880,0.300,0.095,0.881
ID9318479,9318479,8,316.265,62.658,10.025,0,5.350,107,0.250,1,-10921639,908.190,855,611,1183,19072,156.707,0.300,0.136,1.388
ID9319761,9319761,8,207.531,62.845,9.741,0,5.400,108,0.250,1,-10921639,780.000,727,567,1196,16380,160.244,0.300,0.056,0.517
ID9320997,9320997,8,111.505,62.965,9.677,0,5.450,109,0.250,1,-10921639,700.286,686,547,966,14706,117.709,0.851,0.037,0.421
ID9324750,9324750,8,108.497,63.024,9.694,0,5.500,110,0.250,1,-10921639,715.476,704,571,939,15025,110.132,0.300,0.029,0.366
ID9322853,9322853,8,189.399,63.009,9.587,0,5.550,111,0.250,1,-10921639,762.286,792,561,979,16008,120.469,0.400,0.087,1.018
ID9322237,9322237,8,213.784,63.295,9.524,0,5.600,112,0.250,1,-10921639,767.190,706,533,1102,16111,173.604,0.400,0.070,0.574
ID9311617,9311617,9,180.455,13.237,36.756,0,5.050,101,0.250,1,-10921639,800.190,806,583,1079,16804,145.471,0.300,0.085,0.858
