Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2274857,2274857,2,86.292,36.287,8.155,0,10.700,214,0.250,1,-10921639,653.762,639,547,793,13729,79.971,0.300,0.021,0.339
ID2271804,2271804,2,190.214,36.259,8.220,0,10.750,215,0.250,1,-10921639,705.810,650,563,1154,14822,142.633,0.300,0.062,0.581
ID2273329,2273329,2,121.992,36.234,8.165,0,10.800,216,0.250,1,-10921639,686.476,675,566,858,14416,82.164,0.300,0.048,0.768
ID2279462,2279462,2,95.469,36.159,8.274,0,10.850,217,0.250,1,-10921639,680.000,690,532,859,14280,100.404,0.300,0.043,0.555
ID2276332,2276332,2,144.511,36.224,8.247,0,10.900,218,0.250,1,-10921639,706.095,684,568,984,14828,113.589,0.300,0.064,0.750
ID2277893,2277893,2,165.282,36.266,8.177,0,10.950,219,0.250,1,-10921639,718.667,666,580,977,15092,119.311,0.300,0.069,0.781
ID2272089,2272089,3,53.901,24.452,19.503,0,10.750,215,0.250,1,-10921639,635.762,617,522,869,13351,85.164,0.851,0.006,0.094
ID2273585,2273585,3,63.235,24.519,19.504,0,10.800,216,0.250,1,-10921639,642.714,632,543,807,13497,65.649,0.789,0.024,0.459
ID2279723,2279723,3,142.114,24.472,19.527,0,10.850,217,0.250,1,-10921639,704.905,669,555,1038,14803,119.110,0.593,0.055,0.617
ID2276621,2276621,3,95.321,24.386,19.546,0,10.900,218,0.250,1,-10921639,655.286,634,548,911,13761,97.878,0.800,0.025,0.323
ID2278190,2278190,3,121.580,24.395,19.642,0,10.950,219,0.250,1,-10921639,699.952,683,577,956,14699,100.370,0.300,0.054,0.718
ID2281214,2281214,3,216.013,24.425,19.579,0,11.000,220,0.250,1,-10921639,705.952,663,529,1290,14825,160.697,0.300,0.072,0.588
ID2274739,2274739,4,174.292,23.718,3.559,0,10.700,214,0.250,1,-10921639,693.048,674,523,1005,14554,121.980,0.300,0.060,0.646
ID2271667,2271667,4,163.222,23.724,3.621,0,10.750,215,0.250,1,-10921639,690.190,696,529,855,14494,97.180,0.300,0.069,0.923
ID2273209,2273209,4,66.171,23.740,3.590,0,10.800,216,0.250,1,-10921639,626.857,610,526,784,13164,78.207,0.300,0.030,0.460
ID2279343,2279343,4,125.600,23.697,3.586,0,10.850,217,0.250,1,-10921639,655.286,634,529,819,13761,78.005,0.300,0.050,0.806
ID2276223,2276223,4,77.315,23.601,3.549,0,10.900,218,0.250,1,-10921639,636.714,627,525,898,13371,81.569,0.852,0.029,0.447
ID2277765,2277765,4,69.767,23.632,3.471,0,10.950,219,0.250,1,-10921639,620.762,609,500,720,13036,56.642,0.300,0.021,0.444
ID2274745,2274745,11,145.543,49.667,3.730,0,10.700,214,0.250,1,-10921639,651.810,629,542,892,13688,102.332,0.300,0.047,0.572
ID2271671,2271671,11,97.374,49.654,3.793,0,10.750,215,0.250,1,-10921639,658.333,630,543,823,13825,88.668,0.400,0.041,0.579
