POSITION_X,POSITION_Y,TRACK_ID
35.7376,37.2723,33
35.0065,54.1927,32
45.8691,62.1776,31
53.6346,30.3392,30
55.6794,33.9658,29
67.1216,54.4965,28
40.8851,31.2932,27
28.5918,46.5433,26
62.3255,60.0249,25
56.6103,45.382,24
63.8205,37.3143,23
41.9295,63.1961,22
44.354,73.4137,21
54.3488,47.233000000000004,20
54.2263,25.7271,19
45.3837,71.03699999999999,18
51.7921,42.0883,17
53.013000000000005,46.6848,16
43.3622,42.7678,15
58.0453,72.6199,14
39.3112,28.9955,13
51.6338,27.1746,12
52.50899999999999,27.3787,11
61.9547,49.8166,10
57.6336,28.6105,9
68.7837,51.7148,8
63.9781,40.1123,7
40.5904,57.1504,6
37.5927,65.8682,5
51.5297,34.3407,4
54.2131,43.3883,3
49.1991,63.2245,2
73.1346,44.1532,1
39.5053,40.0516,88
40.1665,60.0083,87
59.9131,60.3092,86
59.9641,40.0853,85
50.0402,40.3612,84
49.7679,59.9778,83
40.2952,49.8997,82
59.8907,49.9423,81
29.230999999999998,58.9334,80
52.4876,55.0723,79
39.1175,38.9685,78
62.6777,53.0373,77
57.9451,57.8456,76
32.376,66.0354,75
56.3754,66.1527,74
26.9468,51.1656,73
60.0426,53.5232,72
70.3196,43.5611,71
58.2423,39.5026,70
47.4522,25.8758,69
64.2568,63.358000000000004,68
42.1165,63.8509,67
56.1499,58.457,66
55.7193,67.4478,65
42.6646,52.3473,64
56.5686,26.5948,63
61.4778,59.3227,62
64.5839,37.5279,61
40.4784,62.3256,60
50.4426,40.3762,59
51.0286,45.9413,58
56.3836,30.065,57
42.7004,57.0803,56
33.3057,43.9481,55
42.2788,29.1764,54
57.8098,35.9239,53
53.1149,42.0288,52
39.7834,59.1477,51
32.1716,34.3497,50
53.4163,62.4872,49
53.9275,63.696999999999996,48
54.9208,37.8262,47
56.3645,50.6736,46
36.2211,47.2558,45
36.111,39.159,44
65.5554,49.6049,43
60.1796,69.2,42
31.5133,48.693000000000005,41
38.8198,31.6385,40
46.8332,34.1108,39
66.5191,63.7657,38
71.9636,41.7528,37
45.5444,41.4414,36
52.4733,59.1981,35
26.5538,49.5399,34
35.8466,37.3503,33
34.9576,54.3485,32
45.9178,62.1328,31
53.6855,30.3673,30
55.7915,33.9107,29
67.1017,54.6103,28
40.9547,31.2919,27
28.3971,46.3904,26
62.4978,59.9878,25
56.5428,45.0893,24
63.8517,37.4046,23
41.8308,63.2067,22
44.4518,73.3753,21
54.3497,47.3525,20
54.2446,25.7532,19
45.4812,71.027,18
51.8648,42.1304,17
52.937,46.8209,16
43.5167,42.7972,15
57.9568,72.6762,14
39.3972,28.8078,13
51.5104,27.051,12
52.6769,27.4061,11
62.0285,49.6277,10
57.498999999999995,28.533,9
68.828,51.6862,8
64.064,40.0293,7
40.628,57.0651,6
37.407,65.7722,5
51.4319,34.536,4
54.1925,43.3182,3
49.2483,63.1623,2
73.2175,43.8938,1
39.5547,40.1,88
40.2931,59.9136,87
59.9741,60.1339,86
59.9763,40.0567,85
50.0206,40.4541,84
49.7556,60.1873,83
40.2847,49.8774,82
59.9202,49.8236,81
29.198,58.81100000000001,80
52.4156,55.1414,79
39.1118,39.0348,78
62.6121,53.0723,77
57.8637,57.9224,76
32.3784,66.0274,75
56.3471,66.0595,74
26.921,50.9052,73
59.9834,53.4438,72
70.3581,43.4661,71
58.2744,39.4354,70
47.5402,25.9313,69
64.1364,63.3925,68
42.2586,63.7742,67
56.0832,58.4394,66
55.5804,67.6478,65
42.6389,52.4966,64
56.505,26.65,63
61.4962,59.3613,62
64.5724,37.4689,61
40.4727,62.3045,60
50.4989,40.4099,59
51.1238,45.849,58
56.1882,30.1037,57
42.7417,57.1523,56
33.3859,44.0692,55
42.2099,28.964000000000002,54
57.8426,36.0375,53
53.2629,42.052,52
40.0285,58.971000000000004,51
32.2345,34.4961,50
53.2892,62.5315,49
53.9909,63.7692,48
54.8853,37.7139,47
56.365,50.6521,46
36.236,47.2438,45
35.9306,38.9819,44
65.5521,49.4016,43
60.2111,69.2045,42
31.4747,48.7798,41
38.8264,31.7509,40
46.8172,34.1573,39
66.6047,63.6226,38
71.9589,41.8277,37
45.3971,41.5341,36
52.4746,59.3272,35
26.5549,49.4687,34
35.7391,37.2297,33
34.9713,54.3392,32
45.9238,62.1463,31
53.6681,30.3712,30
55.6672,34.1004,29
67.0306,54.5351,28
41.0519,31.3056,27
28.3685,46.232,26
62.5278,60.0418,25
56.8284,45.1681,24
63.8662,37.4006,23
41.821999999999996,63.1555,22
44.5657,73.3946,21
54.148999999999994,47.4393,20
54.2419,25.8223,19
45.4028,70.9476,18
51.9749,42.0822,17
52.8951,46.7229,16
43.535,42.9439,15
58.1152,72.6484,14
39.3825,28.7268,13
51.4126,26.9605,12
52.7127,27.2502,11
62.0603,49.8535,10
57.6396,28.6777,9
68.9835,51.7853,8
64.0949,40.1721,7
40.7184,57.0482,6
37.4287,65.9947,5
51.641000000000005,34.5478,4
54.2047,43.3815,3
49.3027,63.3249,2
73.1974,44.0177,1
39.6602,39.9903,88
40.3108,59.9527,87
59.9883,60.0984,86
60.0728,40.0233,85
50.1047,40.3362,84
49.8375,60.2432,83
40.2538,49.8305,82
59.7054,49.7679,81
29.2288,58.8333,80
52.3015,55.2476,79
38.9912,39.0583,78
62.6785,53.1881,77
57.8991,57.7277,76
32.5003,65.9904,75
56.3996,66.0731,74
26.9484,50.9804,73
59.9871,53.5387,72
70.4814,43.5173,71
58.1591,39.336999999999996,70
47.4701,25.9755,69
63.9533,63.2633,68
42.3556,63.86,67
55.9715,58.604,66
55.4414,67.6797,65
42.6252,52.3808,64
56.5059,26.581,63
61.473,59.3906,62
64.5579,37.4846,61
40.3898,62.4624,60
50.7277,40.3615,59
51.129,45.7668,58
56.1175,30.2542,57
42.7115,57.2355,56
33.4447,44.0547,55
42.2455,29.0013,54
57.8668,36.189,53
53.2358,42.2054,52
39.8991,58.8797,51
32.1197,34.3891,50
53.1934,62.6475,49
53.8668,63.7685,48
54.821999999999996,37.4733,47
56.254,50.5902,46
36.2573,47.2059,45
35.8612,38.8847,44
65.378,49.5514,43
60.3802,69.1776,42
31.5163,48.7257,41
38.7469,31.7249,40
46.8579,34.175,39
66.5336,63.6477,38
71.8795,41.9726,37
45.3811,41.5409,36
52.4442,59.5815,35
26.5708,49.4216,34
35.8578,37.2558,33
35.107,54.3401,32
45.8388,62.3064,31
53.4508,30.4078,30
55.648,34.1357,29
67.126,54.5604,28
41.1071,31.2116,27
28.2418,46.0544,26
62.6608,60.0138,25
56.7081,45.2206,24
63.7709,37.3949,23
41.6735,63.1484,22
44.6805,73.4123,21
54.1181,47.4637,20
54.1482,25.9198,19
45.4994,71.1082,18
52.1908,42.0873,17
52.9796,46.7871,16
43.5649,42.9705,15
58.0909,72.7826,14
39.4565,28.7083,13
51.3828,26.829,12
52.5943,27.176,11
61.9093,49.8109,10
57.6518,28.7193,9
68.8095,51.717,8
64.1214,40.1538,7
40.6725,57.0783,6
37.5887,65.9772,5
51.7152,34.5851,4
54.1405,43.3521,3
49.3404,63.313,2
73.2263,44.0513,1
39.5951,40.1042,88
40.4243,60.1174,87
59.9821,60.0943,86
60.1488,39.9283,85
50.1166,40.3881,84
49.964,60.0972,83
40.399,49.8431,82
59.7179,49.6921,81
29.3854,58.6696,80
52.2741,55.1615,79
39.1411,39.1018,78
62.6374,53.1521,77
57.9216,57.8446,76
32.4863,66.054,75
56.5367,66.1202,74
26.9587,50.8897,73
59.9921,53.4225,72
70.7102,43.656000000000006,71
58.0579,39.4164,70
47.5283,25.9388,69
63.8764,63.2003,68
42.2217,64.0326,67
56.0209,58.6624,66
55.5917,67.691,65
42.6344,52.3455,64
56.6065,26.5784,63
61.6032,59.1971,62
64.5288,37.5391,61
40.3261,62.4306,60
50.8372,40.2013,59
51.1176,45.7179,58
56.121,30.0598,57
42.6747,57.227,56
33.5762,44.0698,55
42.155,29.1292,54
57.9072,36.2938,53
53.1816,42.3554,52
39.7083,58.8115,51
32.0857,34.3243,50
53.1044,62.7258,49
53.7963,63.8055,48
54.9742,37.3789,47
56.1134,50.5995,46
36.2364,47.1555,45
35.8714,38.8886,44
65.3814,49.5293,43
60.4379,69.2935,42
31.5244,48.7107,41
38.8484,31.6642,40
46.9932,34.0708,39
66.5918,63.7063,38
71.5933,41.9244,37
45.4992,41.2925,36
52.1585,59.5238,35
26.6283,49.4068,34
36.0009,37.1752,33
35.0378,54.2387,32
45.7765,62.1592,31
53.3127,30.6817,30
55.5302,34.0413,29
67.0825,54.5914,28
41.1344,31.1853,27
28.2499,45.8427,26
62.7258,60.0459,25
56.876000000000005,45.3643,24
63.7466,37.379,23
41.8435,63.1968,22
44.6654,73.3028,21
54.0603,47.4307,20
54.2825,25.8953,19
45.438,71.1131,18
52.3634,42.1584,17
52.8847,46.8632,16
43.4026,42.793,15
57.8842,72.7148,14
39.3424,28.715,13
51.4721,26.71,12
52.5944,27.1609,11
62.0065,49.9128,10
57.4973,28.6059,9
68.6639,51.7708,8
64.0836,40.0798,7
40.5894,56.9243,6
37.6185,66.0288,5
51.9402,34.5408,4
54.3776,43.349,3
49.401,63.3032,2
73.2793,43.9936,1
39.7703,40.0574,88
40.3219,60.2365,87
60.02,59.9971,86
60.1475,39.943000000000005,85
50.236000000000004,40.3801,84
49.886,60.0696,83
40.3877,49.8358,82
59.6954,49.7711,81
29.2455,58.5672,80
52.2781,55.1909,79
39.1774,39.2072,78
62.7306,53.0688,77
57.8585,57.7529,76
32.5082,66.0415,75
56.3001,66.0613,74
26.8098,50.8799,73
60.0998,53.4083,72
70.7353,43.7247,71
57.8205,39.3502,70
47.4296,25.9371,69
63.8306,63.2118,68
42.3733,64.0124,67
55.9538,58.7306,66
55.5563,67.6836,65
42.6004,52.4798,64
56.5702,26.619,63
61.5444,59.1728,62
64.4642,37.5334,61
40.3008,62.5014,60
50.9856,40.3469,59
51.1246,45.6797,58
56.1065,29.889,57
42.7457,57.4242,56
33.7051,44.1607,55
42.2011,29.1126,54
57.8707,36.2268,53
53.185,42.365,52
39.763000000000005,58.6405,51
32.0273,34.4149,50
53.1568,62.7789,49
54.0288,63.803000000000004,48
55.0608,37.2296,47
56.1901,50.8442,46
36.2267,47.0858,45
35.8689,39.1108,44
65.5625,49.4442,43
60.4507,69.2922,42
31.4337,48.6859,41
38.7615,31.7601,40
47.0844,34.1489,39
66.6932,63.5476,38
71.5482,41.9434,37
45.5204,41.1222,36
52.1689,59.3884,35
26.5722,49.501999999999995,34
35.9878,37.1351,33
35.191,54.1152,32
45.7472,62.0691,31
53.3322,30.5657,30
55.5944,34.028,29
67.1906,54.6564,28
41.1844,31.1565,27
28.2033,45.8736,26
62.6585,59.9643,25
56.8087,45.2838,24
63.6922,37.1778,23
41.9323,63.2501,22
44.6107,73.2165,21
53.9845,47.5397,20
54.288999999999994,25.853,19
45.3983,71.3006,18
52.5591,42.1607,17
53.025,46.8785,16
43.6168,42.6611,15
57.8547,72.7908,14
39.3554,28.6666,13
51.4298,26.8174,12
52.6623,27.0883,11
62.0292,49.8288,10
57.5719,28.682,9
68.6368,51.6534,8
64.209,40.0977,7
40.6124,57.066,6
37.5674,65.818,5
51.9462,34.5053,4
54.4373,43.5116,3
49.3209,63.3918,2
73.4106,43.9069,1
39.6565,40.1456,88
40.1276,60.3405,87
59.9908,59.9546,86
60.0595,40.0086,85
50.0778,40.429,84
49.7997,60.056000000000004,83
40.3422,49.8553,82
59.5604,49.7827,81
29.3397,58.6319,80
52.3261,55.2627,79
39.1715,39.2506,78
62.7209,53.0569,77
57.8122,57.8898,76
32.523,65.9838,75
56.2864,66.0237,74
26.7365,50.8565,73
60.2796,53.2611,72
70.7577,43.9186,71
58.0318,39.3645,70
47.4852,26.1041,69
63.7526,63.2987,68
42.4569,63.9525,67
55.8377,58.5224,66
55.6756,67.6167,65
42.6626,52.5723,64
56.528,26.5049,63
61.3708,59.1613,62
64.5301,37.5976,61
40.4839,62.5667,60
50.9574,40.2928,59
51.193000000000005,45.7435,58
56.216,30.1124,57
42.8548,57.3615,56
33.7331,44.1921,55
42.3132,29.0898,54
58.1143,36.218,53
53.1402,42.1835,52
39.7588,58.9214,51
32.0175,34.4879,50
53.1271,62.8367,49
54.0596,63.9396,48
54.9213,37.1755,47
56.3093,51.0014,46
36.2997,47.0511,45
35.9164,39.0445,44
65.4008,49.3504,43
60.413000000000004,69.3544,42
31.5103,48.7642,41
38.787,31.685,40
47.1645,34.1556,39
66.7954,63.5155,38
71.5231,41.9411,37
45.6559,41.1523,36
52.21,59.4166,35
26.4846,49.6686,34
36.0596,36.9193,33
35.2796,54.2155,32
45.6352,62.0254,31
53.4963,30.695999999999998,30
55.5859,34.0849,29
67.2522,54.532,28
41.3164,31.2412,27
28.2406,45.8154,26
62.652,59.7527,25
56.8462,45.3394,24
63.6643,37.0525,23
42.1123,63.2947,22
44.5094,73.2763,21
53.9821,47.4556,20
54.2823,25.7735,19
45.5567,71.3148,18
52.527,42.2245,17
53.0682,46.8664,16
43.56,42.7137,15
57.6916,72.7333,14
39.3101,28.8695,13
51.3982,26.8474,12
52.7054,27.0978,11
62.067,49.8026,10
57.7959,28.7825,9
68.8001,51.7836,8
64.1007,40.1277,7
40.6413,57.0964,6
37.5164,65.9787,5
51.6939,34.7427,4
54.4364,43.5455,3
49.2476,63.4729,2
73.3371,44.1512,1
39.5476,40.1195,88
40.0163,60.1952,87
60.1117,60.058,86
60.0701,40.149,85
50.1464,40.278,84
49.7583,59.9718,83
40.4433,49.7696,82
59.6369,49.9705,81
29.3228,58.6918,80
52.443000000000005,55.3936,79
39.2442,39.2079,78
62.7372,53.1079,77
57.7625,58.05,76
32.5037,66.0623,75
56.424,65.8617,74
26.7537,50.7093,73
60.1572,53.1982,72
70.812,44.0258,71
58.1574,39.2323,70
47.6474,26.0653,69
63.7697,63.229,68
42.4479,64.0094,67
55.8655,58.4623,66
55.6911,67.5572,65
42.5686,52.4332,64
56.4571,26.5951,63
61.2887,59.1265,62
64.5661,37.6933,61
40.6928,62.7148,60
51.1774,40.2577,59
51.1833,45.8076,58
56.0496,30.1632,57
43.0765,57.301,56
33.7274,44.2058,55
42.2271,29.223000000000003,54
58.0136,36.336999999999996,53
53.1424,42.1798,52
39.7935,58.8691,51
32.097,34.4794,50
53.1744,62.7185,49
54.059,63.9979,48
54.8508,37.2362,47
56.3593,50.9388,46
36.2711,47.1126,45
36.0326,39.0658,44
65.4979,49.626999999999995,43
60.326,69.2807,42
31.5578,48.7201,41
38.8636,31.6724,40
47.1071,34.2112,39
66.9693,63.568000000000005,38
71.7297,41.9747,37
45.6813,41.129,36
52.1983,59.4236,35
26.4505,49.6769,34
36.1698,36.8213,33
35.3399,54.2753,32
45.6038,62.0682,31
53.3091,30.7594,30
55.6542,33.948,29
67.1625,54.5706,28
41.3686,31.4707,27
28.2105,45.6592,26
62.6297,59.727,25
56.9145,45.3659,24
63.6891,37.0239,23
42.006,63.251000000000005,22
44.6555,73.4481,21
53.8891,47.5031,20
54.0894,25.6371,19
45.6733,71.1448,18
52.6747,42.119,17
53.005,46.958999999999996,16
43.5136,42.6514,15
57.7899,72.5484,14
39.1952,28.84,13
51.2031,26.8266,12
52.4385,26.961,11
61.8728,50.0039,10
57.7971,28.8714,9
69.0536,51.7969,8
64.281,40.2416,7
40.4766,57.0194,6
37.4058,65.7482,5
51.8027,34.7496,4
54.3051,43.4629,3
49.2208,63.4472,2
73.2159,44.1069,1
39.5591,40.2025,88
40.0673,60.1903,87
59.9193,60.1709,86
60.1585,40.0734,85
50.2822,40.179,84
49.7075,59.9925,83
40.4507,49.8594,82
59.7499,49.8651,81
29.2086,58.6394,80
52.4098,55.3414,79
39.317,39.0126,78
62.858999999999995,53.1807,77
57.7159,58.0093,76
32.434,65.9338,75
56.3535,65.8402,74
26.6744,50.6965,73
60.1711,53.248000000000005,72
70.7808,43.909,71
58.0584,39.2747,70
47.7544,25.9137,69
63.7676,63.0225,68
42.5629,63.92100000000001,67
55.8709,58.4482,66
55.7857,67.6729,65
42.626999999999995,52.3521,64
56.4049,26.566999999999997,63
61.2806,59.1988,62
64.5867,37.6922,61
40.9436,62.6632,60
51.1262,40.3138,59
51.225,45.7257,58
55.9567,30.1753,57
42.8989,57.1297,56
33.7064,44.2544,55
42.1728,29.2828,54
58.0188,36.4305,53
52.9509,42.3941,52
39.7956,58.8233,51
32.0323,34.5562,50
53.0969,62.57,49
53.9637,63.9981,48
54.6788,37.3675,47
56.5218,50.912,46
36.4005,46.9969,45
36.1934,38.9641,44
65.47,49.6954,43
60.2145,69.1924,42
31.4364,48.6786,41
38.8115,31.8945,40
47.3289,34.2409,39
67.0444,63.6995,38
71.9165,41.8935,37
45.6738,41.0931,36
52.3325,59.5122,35
26.3615,49.6654,34
36.2479,36.7314,33
35.2482,54.2654,32
45.5511,62.0949,31
53.2039,30.7955,30
55.6935,34.0266,29
67.1869,54.5043,28
41.3095,31.3501,27
28.3155,45.5895,26
62.6856,59.6053,25
57.0125,45.3048,24
63.6013,36.8542,23
41.909,63.3486,22
44.7495,73.3489,21
54.0233,47.5683,20
53.9882,25.6375,19
45.8072,71.1818,18
52.5905,42.2443,17
52.9909,47.0028,16
43.4048,42.7493,15
57.6517,72.5722,14
39.2571,28.8203,13
51.211000000000006,26.9259,12
52.4437,26.7734,11
61.8123,50.0651,10
57.8451,28.9297,9
69.0279,51.7679,8
64.2395,40.3142,7
40.4077,57.0099,6
37.2929,65.8926,5
51.9193,34.7678,4
54.4759,43.5674,3
49.3277,63.4591,2
73.2882,44.2082,1
39.6281,40.2984,88
39.9734,60.0992,87
59.9693,60.338,86
60.2956,40.1354,85
50.255,40.1299,84
49.7451,59.9959,83
40.319,49.8054,82
59.8069,49.9501,81
29.1461,58.7619,80
52.3345,55.1921,79
39.3063,38.9504,78
62.812,53.1826,77
57.8501,57.9456,76
32.3908,66.0043,75
56.3497,66.0658,74
