Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID5484912,5484912,3,122.748,17.035,64.883,0,5.450,109,0.250,1,-10921639,703.238,665,546,999,14768,105.791,0.796,0.029,0.379
ID5486921,5486921,3,130.369,17.192,64.894,0,5.500,110,0.250,1,-10921639,747.619,724,575,939,15700,100.769,0.300,0.046,0.652
ID5488982,5488982,3,104.959,17.126,64.909,0,5.550,111,0.250,1,-10921639,706.286,693,552,860,14832,77.393,0.300,0.041,0.724
ID5490942,5490942,3,125.324,17.108,64.580,0,5.600,112,0.250,1,-10921639,797.238,772,626,1057,16742,109.262,0.598,0.062,0.858
ID5492992,5492992,3,127.268,17.194,64.473,0,5.650,113,0.250,1,-10921639,737.667,733,598,947,15491,101.966,0.300,0.033,0.469
ID5478327,5478327,4,174.107,8.969,48.642,0,5.300,106,0.250,1,-10921639,783.857,763,591,1041,16461,127.271,0.400,0.068,0.784
ID5482448,5482448,4,107.477,9.005,48.624,0,5.350,107,0.250,1,-10921639,756.333,754,635,1070,15883,97.985,0.300,0.043,0.641
ID5480400,5480400,4,275.708,9.053,48.585,0,5.400,108,0.250,1,-10921639,830.810,777,554,1138,17447,183.403,0.300,0.094,0.777
ID5484432,5484432,4,104.205,9.053,48.600,0,5.450,109,0.250,1,-10921639,733.429,711,645,878,15402,71.293,0.800,0.058,1.131
ID5486379,5486379,4,140.910,9.070,48.589,0,5.500,110,0.250,1,-10921639,819.476,828,637,964,17209,93.430,0.569,0.071,1.165
ID5488469,5488469,4,185.628,9.050,48.597,0,5.550,111,0.250,1,-10921639,768.190,790,557,996,16132,130.640,0.300,0.069,0.763
ID5490476,5490476,4,130.491,8.940,48.623,0,5.600,112,0.250,1,-10921639,773.762,759,603,986,16249,106.165,0.300,0.058,0.800
ID5492498,5492498,4,146.562,8.970,48.623,0,5.650,113,0.250,1,-10921639,763.571,755,564,959,16035,108.368,0.300,0.061,0.815
ID5494514,5494514,4,104.979,8.978,48.694,0,5.700,114,0.250,1,-10921639,733.000,719,510,923,15393,105.324,0.604,0.040,0.536
ID5488858,5488858,7,239.200,7.987,61.443,0,5.550,111,0.250,1,-10921639,750.810,752,573,1103,15767,145.497,0.300,0.079,0.751
ID5490826,5490826,7,102.456,8.179,61.724,0,5.600,112,0.250,1,-10921639,685.429,672,536,839,14394,94.031,0.853,0.045,0.632
ID5492887,5492887,7,107.136,8.514,61.750,0,5.650,113,0.250,1,-10921639,697.095,703,521,928,14639,105.802,0.400,0.044,0.560
ID5494902,5494902,7,216.684,8.671,61.719,0,5.700,114,0.250,1,-10921639,772.381,744,608,1313,16220,161.253,0.596,0.079,0.705
ID5496888,5496888,7,189.714,8.790,61.713,0,5.750,115,0.250,1,-10921639,705.190,683,518,1156,14809,133.454,0.300,0.048,0.483
ID5498912,5498912,7,162.601,8.764,61.789,0,5.800,116,0.250,1,-10921639,737.238,714,561,1005,15482,127.590,0.300,0.061,0.669
ID5477937,5477937,9,166.644,40.489,35.872,0,5.300,106,0.250,1,-10921639,848.571,807,701,1162,17820,130.804,0.802,0.065,0.797
ID5482068,5482068,9,228.094,40.463,35.847,0,5.350,107,0.250,1,-10921639,905.857,885,686,1239,19023,147.068,0.300,0.088,0.993
ID5480006,5480006,9,221.027,40.565,35.779,0,5.400,108,0.250,1,-10921639,846.524,862,645,1068,17777,120.174,0.300,0.094,1.211
ID5484071,5484071,9,106.089,40.521,35.924,0,5.450,109,0.250,1,-10921639,729.333,717,553,975,15316,124.582,0.795,0.023,0.260
ID5486002,5486002,9,162.065,40.540,35.922,0,5.500,110,0.250,1,-10921639,853.000,847,670,1061,17913,113.325,0.828,0.077,1.071
ID5488089,5488089,9,152.280,40.401,35.916,0,5.550,111,0.250,1,-10921639,847.333,815,671,1141,17794,139.091,0.591,0.061,0.700
ID5490133,5490133,9,219.339,40.452,35.990,0,5.600,112,0.250,1,-10921639,806.143,763,546,1250,16929,192.735,0.603,0.070,0.549
ID5492122,5492122,9,146.834,40.570,35.954,0,5.650,113,0.250,1,-10921639,822.667,819,590,1092,17276,137.080,0.400,0.074,0.828
ID5494165,5494165,9,127.607,40.352,35.856,0,5.700,114,0.250,1,-10921639,765.048,760,572,1097,16066,134.175,0.853,0.042,0.455
ID5481599,5481599,10,110.178,66.421,19.911,0,5.350,107,0.250,1,-10921639,734.952,728,581,975,15434,98.730,0.300,0.028,0.410
ID5479524,5479524,10,168.355,66.471,19.691,0,5.400,108,0.250,1,-10921639,786.905,791,544,999,16525,118.125,0.300,0.069,0.854
ID5483590,5483590,10,140.451,66.518,19.600,0,5.450,109,0.250,1,-10921639,778.667,776,619,1034,16352,105.982,0.582,0.065,0.894
ID5485539,5485539,10,261.874,66.514,19.551,0,5.500,110,0.250,1,-10921639,795.619,772,600,1181,16708,156.203,0.300,0.083,0.784
ID5487583,5487583,10,187.024,66.538,19.541,0,5.550,111,0.250,1,-10921639,803.952,827,544,1010,16883,144.806,0.400,0.069,0.715
ID5489635,5489635,10,131.942,66.382,19.707,0,5.600,112,0.250,1,-10921639,759.190,739,587,1028,15943,117.788,0.300,0.032,0.405
ID5491618,5491618,10,233.677,66.454,19.608,0,5.650,113,0.250,1,-10921639,820.286,828,585,1123,17226,154.056,0.300,0.089,0.866
ID5493660,5493660,10,145.836,66.438,19.478,0,5.700,114,0.250,1,-10921639,750.190,742,536,1130,15754,136.511,0.856,0.043,0.455
ID5495655,5495655,10,320.552,66.503,19.600,0,5.750,115,0.250,1,-10921639,859.952,811,615,1266,18059,188.607,0.300,0.118,0.960
ID5497660,5497660,10,374.321,66.468,19.586,0,5.800,116,0.250,1,-10921639,871.857,827,574,1379,18309,219.182,0.300,0.126,0.889
ID5499738,5499738,10,245.449,66.423,19.545,0,5.850,117,0.250,1,-10921639,800.000,763,517,1240,16800,177.631,0.300,0.080,0.665
ID5503783,5503783,10,140.033,66.207,19.488,0,5.900,118,0.250,1,-10921639,777.714,751,584,1075,16332,141.002,0.300,0.058,0.608
ID5481449,5481449,12,94.711,15.082,15.139,0,5.350,107,0.250,1,-10921639,715.571,745,522,916,15027,106.288,0.400,0.033,0.435
ID5479404,5479404,12,188.488,15.166,15.166,0,5.400,108,0.250,1,-10921639,768.714,782,534,1111,16143,122.017,0.400,0.070,0.826
ID5483469,5483469,12,118.872,15.378,15.294,0,5.450,109,0.250,1,-10921639,701.238,703,497,908,14726,108.055,0.300,0.035,0.443
ID5485412,5485412,12,126.702,15.477,15.249,0,5.500,110,0.250,1,-10921639,726.190,725,528,925,15250,98.053,0.300,0.048,0.674
ID5487454,5487454,12,97.291,15.481,15.257,0,5.550,111,0.250,1,-10921639,720.190,712,560,1015,15124,114.481,0.300,0.029,0.352
ID5489498,5489498,12,99.368,15.522,15.271,0,5.600,112,0.250,1,-10921639,695.667,726,532,883,14609,109.504,0.300,0.023,0.289
ID5487965,5487965,13,100.571,51.589,32.112,0,5.550,111,0.250,1,-10921639,743.476,737,582,971,15613,84.447,0.592,0.037,0.628
ID5490012,5490012,13,97.900,51.427,32.232,0,5.600,112,0.250,1,-10921639,720.762,713,621,933,15136,78.089,0.300,0.037,0.657
ID5491989,5491989,13,131.632,51.593,32.008,0,5.650,113,0.250,1,-10921639,718.429,675,584,1087,15087,128.909,0.300,0.036,0.384
ID5494050,5494050,13,96.530,51.569,31.952,0,5.700,114,0.250,1,-10921639,711.286,673,575,992,14937,112.733,0.300,0.027,0.326
ID5496028,5496028,13,127.450,51.535,32.008,0,5.750,115,0.250,1,-10921639,761.667,775,588,923,15995,91.483,0.400,0.050,0.797
ID5498016,5498016,13,94.616,51.540,31.993,0,5.800,116,0.250,1,-10921639,700.905,675,559,903,14719,98.151,0.548,0.029,0.409
ID5500100,5500100,13,139.844,51.585,32.058,0,5.850,117,0.250,1,-10921639,717.048,698,532,999,15058,115.415,0.400,0.036,0.429
ID5504160,5504160,13,102.391,51.490,32.069,0,5.900,118,0.250,1,-10921639,693.667,670,570,946,14567,100.121,0.300,0.023,0.309
ID5478740,5478740,14,200.684,19.296,61.547,0,5.300,106,0.250,1,-10921639,790.429,750,556,1143,16599,156.501,0.300,0.058,0.554
ID5482844,5482844,14,180.979,19.250,61.490,0,5.350,107,0.250,1,-10921639,783.857,738,571,1086,16461,126.172,0.300,0.078,0.900
ID5480807,5480807,14,114.489,19.346,61.566,0,5.400,108,0.250,1,-10921639,765.333,770,600,1015,16072,118.082,0.300,0.045,0.564
ID5484808,5484808,14,118.576,19.445,61.580,0,5.450,109,0.250,1,-10921639,756.905,750,588,1072,15895,111.353,0.589,0.052,0.678
ID5486800,5486800,14,132.491,19.380,61.390,0,5.500,110,0.250,1,-10921639,767.048,754,584,972,16108,108.550,0.300,0.043,0.585
ID5488861,5488861,14,223.322,19.324,61.416,0,5.550,111,0.250,1,-10921639,824.286,767,591,1259,17310,173.235,0.400,0.095,0.828
ID5490821,5490821,14,230.348,19.383,61.455,0,5.600,112,0.250,1,-10921639,768.429,767,531,1203,16137,156.136,0.852,0.071,0.657
ID5492876,5492876,14,144.990,19.383,61.513,0,5.650,113,0.250,1,-10921639,763.810,702,580,1086,16040,132.744,0.597,0.054,0.588
ID5494900,5494900,14,95.672,19.514,61.527,0,5.700,114,0.250,1,-10921639,725.524,699,582,965,15236,103.399,0.855,0.021,0.293
ID5477440,5477440,16,313.739,19.269,18.752,0,5.300,106,0.250,1,-10921639,758.095,682,537,1199,15920,179.143,0.300,0.109,0.831
ID5481562,5481562,16,291.456,19.289,18.712,0,5.350,107,0.250,1,-10921639,730.762,658,517,1124,15346,178.664,0.300,0.098,0.733
ID5479492,5479492,16,342.681,19.280,18.748,0,5.400,108,0.250,1,-10921639,786.667,742,578,1290,16520,196.869,0.300,0.123,0.874
ID5483574,5483574,16,282.249,19.276,18.767,0,5.450,109,0.250,1,-10921639,743.571,706,517,1270,15615,183.151,0.300,0.099,0.733
ID5485516,5485516,16,335.228,19.297,18.730,0,5.500,110,0.250,1,-10921639,752.952,671,557,1538,15812,225.104,0.300,0.094,0.576
ID5487555,5487555,16,223.437,19.325,18.716,0,5.550,111,0.250,1,-10921639,718.667,698,546,1177,15092,156.748,0.400,0.074,0.631
ID5489609,5489609,16,239.967,19.317,18.763,0,5.600,112,0.250,1,-10921639,742.524,714,542,1093,15593,148.511,0.300,0.094,0.863
ID5491584,5491584,16,342.057,19.315,18.740,0,5.650,113,0.250,1,-10921639,764.048,731,493,1317,16045,221.096,0.300,0.109,0.677
ID5493632,5493632,16,228.213,19.349,18.721,0,5.700,114,0.250,1,-10921639,716.714,673,493,1115,15051,178.698,0.300,0.067,0.505
ID5495624,5495624,16,295.883,19.288,18.777,0,5.750,115,0.250,1,-10921639,765.333,701,557,1225,16072,180.502,0.300,0.104,0.802
ID5497618,5497618,16,269.171,19.318,18.746,0,5.800,116,0.250,1,-10921639,746.286,720,554,1098,15672,159.434,0.300,0.090,0.771
ID5499710,5499710,16,266.584,19.314,18.734,0,5.850,117,0.250,1,-10921639,747.476,690,485,1108,15697,166.038,0.300,0.094,0.774
ID5503761,5503761,16,329.267,19.291,18.754,0,5.900,118,0.250,1,-10921639,736.286,684,561,1554,15462,219.825,0.300,0.099,0.601
ID5501721,5501721,16,204.378,19.289,18.744,0,5.950,119,0.250,1,-10921639,710.048,685,540,1018,14911,118.688,0.300,0.074,0.822
ID5505795,5505795,16,315.710,19.289,18.703,0,6.000,120,0.250,1,-10921639,749.095,676,544,1266,15731,203.513,0.300,0.100,0.668
ID5507861,5507861,16,357.995,19.308,18.719,0,6.050,121,0.250,1,-10921639,732.810,687,536,1621,15389,247.921,0.300,0.101,0.543
ID5509842,5509842,16,251.474,19.339,18.758,0,6.100,122,0.250,1,-10921639,745.476,685,540,1251,15655,174.946,0.300,0.094,0.732
ID5511824,5511824,16,372.166,19.293,18.737,0,6.150,123,0.250,1,-10921639,770.476,702,579,1542,16180,227.569,0.300,0.104,0.638
ID5513913,5513913,16,341.965,19.294,18.698,0,6.200,124,0.250,1,-10921639,760.952,704,514,1355,15980,220.652,0.300,0.110,0.684
ID5517885,5517885,16,293.414,19.276,18.725,0,6.250,125,0.250,1,-10921639,759.810,740,536,1248,15956,169.846,0.300,0.104,0.846
ID5515893,5515893,16,363.367,19.297,18.730,0,6.300,126,0.250,1,-10921639,776.714,690,563,1389,16311,219.238,0.300,0.111,0.708
ID5519903,5519903,16,273.631,19.299,18.726,0,6.350,127,0.250,1,-10921639,747.619,672,568,1228,15700,173.912,0.300,0.086,0.679
ID5523926,5523926,16,302.261,19.300,18.759,0,6.400,128,0.250,1,-10921639,786.667,692,560,1198,16520,184.926,0.300,0.114,0.871
ID5521937,5521937,16,178.641,19.287,18.709,0,6.450,129,0.250,1,-10921639,689.714,665,525,1011,14484,126.375,0.300,0.061,0.623
ID5527907,5527907,16,344.370,19.317,18.716,0,6.500,130,0.250,1,-10921639,746.429,669,559,1476,15675,231.463,0.300,0.096,0.563
ID5525904,5525904,16,273.833,19.266,18.716,0,6.550,131,0.250,1,-10921639,747.238,675,551,1095,15692,173.442,0.300,0.106,0.826
ID5529938,5529938,16,299.229,19.305,18.731,0,6.600,132,0.250,1,-10921639,746.381,696,533,1228,15674,176.554,0.300,0.102,0.780
ID5533923,5533923,16,296.664,19.308,18.719,0,6.650,133,0.250,1,-10921639,735.143,660,505,1478,15438,221.605,0.300,0.091,0.555
ID5535859,5535859,16,276.148,19.307,18.702,0,6.700,134,0.250,1,-10921639,762.952,703,526,1368,16022,213.761,0.300,0.102,0.662
ID5531938,5531938,16,243.868,19.322,18.714,0,6.750,135,0.250,1,-10921639,721.476,680,494,1162,15151,174.883,0.300,0.076,0.583
ID5539822,5539822,16,243.424,19.289,18.767,0,6.800,136,0.250,1,-10921639,731.571,681,528,1159,15363,168.915,0.300,0.092,0.731
ID5537844,5537844,16,300.034,19.297,18.723,0,6.850,137,0.250,1,-10921639,728.619,667,532,1294,15301,193.092,0.300,0.094,0.648
ID5541881,5541881,16,228.918,19.312,18.761,0,6.900,138,0.250,1,-10921639,721.238,696,538,1115,15146,141.634,0.300,0.073,0.697
ID5545963,5545963,16,330.221,19.293,18.750,0,6.950,139,0.250,1,-10921639,756.048,692,562,1309,15877,208.143,0.300,0.102,0.675
ID5547989,5547989,16,245.085,19.289,18.723,0,7.000,140,0.250,1,-10921639,756.048,699,592,1237,15877,154.734,0.596,0.099,0.884
ID5543909,5543909,16,225.728,19.289,18.790,0,7.050,141,0.250,1,-10921639,744.667,732,576,1056,15638,136.816,0.300,0.099,0.978
ID5551959,5551959,16,355.611,19.284,18.728,0,7.100,142,0.250,1,-10921639,779.048,666,618,1391,16360,218.371,0.300,0.121,0.768
ID5549997,5549997,16,329.979,19.280,18.724,0,7.150,143,0.250,1,-10921639,743.762,667,514,1255,15619,213.061,0.300,0.088,0.566
ID5554024,5554024,16,343.742,19.288,18.718,0,7.200,144,0.250,1,-10921639,772.857,681,514,1436,16230,220.656,0.300,0.109,0.691
ID5557965,5557965,16,224.937,19.342,18.674,0,7.250,145,0.250,1,-10921639,741.952,710,541,1116,15581,159.797,0.300,0.085,0.729
ID5555981,5555981,16,274.064,19.264,18.756,0,7.300,146,0.250,1,-10921639,755.000,731,537,1131,15855,172.131,0.300,0.099,0.787
ID5560010,5560010,16,276.220,19.314,18.749,0,7.350,147,0.250,1,-10921639,747.714,702,594,1418,15702,180.429,0.400,0.097,0.736
ID5563934,5563934,16,419.775,19.295,18.761,0,7.400,148,0.250,1,-10921639,797.048,720,566,1868,16738,278.142,0.300,0.125,0.636
ID5561961,5561961,16,404.881,19.273,18.740,0,7.450,149,0.250,1,-10921639,786.952,729,549,1745,16526,254.946,0.300,0.124,0.679
ID5565871,5565871,16,307.524,19.294,18.720,0,7.500,150,0.250,1,-10921639,771.571,709,546,1411,16203,208.816,0.300,0.100,0.670
ID5568707,5568707,16,270.161,19.310,18.718,0,7.550,151,0.250,1,-10921639,778.000,747,584,1164,16338,173.164,0.300,0.102,0.833
ID5568143,5568143,16,263.358,19.289,18.714,0,7.600,152,0.250,1,-10921639,733.714,652,523,1163,15408,169.062,0.300,0.091,0.720
ID5571726,5571726,16,268.423,19.278,18.742,0,7.650,153,0.250,1,-10921639,734.095,705,538,1173,15416,156.150,0.300,0.093,0.797
ID5573692,5573692,16,325.979,19.277,18.745,0,7.700,154,0.250,1,-10921639,756.476,684,545,1308,15886,199.987,0.300,0.100,0.690
ID5575650,5575650,16,322.228,19.332,18.688,0,7.750,155,0.250,1,-10921639,774.905,707,560,1269,16273,214.899,0.400,0.114,0.740
ID5579567,5579567,16,239.080,19.276,18.770,0,7.800,156,0.250,1,-10921639,778.333,754,603,1015,16345,128.398,0.595,0.111,1.210
ID5577597,5577597,16,258.709,19.300,18.707,0,7.850,157,0.250,1,-10921639,725.286,660,512,1077,15231,166.366,0.300,0.097,0.770
ID5581526,5581526,16,189.380,19.352,18.717,0,7.900,158,0.250,1,-10921639,719.048,693,522,1124,15100,138.681,0.400,0.082,0.787
