Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID5478327,5478327,3,174.107,8.969,48.642,0,5.300,106,0.250,1,-10921639,783.857,763,591,1041,16461,127.271,0.400,0.068,0.784
ID5482448,5482448,3,107.477,9.005,48.624,0,5.350,107,0.250,1,-10921639,756.333,754,635,1070,15883,97.985,0.300,0.043,0.641
ID5480400,5480400,3,275.708,9.053,48.585,0,5.400,108,0.250,1,-10921639,830.810,777,554,1138,17447,183.403,0.300,0.094,0.777
ID5484432,5484432,3,104.205,9.053,48.600,0,5.450,109,0.250,1,-10921639,733.429,711,645,878,15402,71.293,0.800,0.058,1.131
ID5486379,5486379,3,140.910,9.070,48.589,0,5.500,110,0.250,1,-10921639,819.476,828,637,964,17209,93.430,0.569,0.071,1.165
ID5488469,5488469,3,185.628,9.050,48.597,0,5.550,111,0.250,1,-10921639,768.190,790,557,996,16132,130.640,0.300,0.069,0.763
ID5490476,5490476,3,130.491,8.940,48.623,0,5.600,112,0.250,1,-10921639,773.762,759,603,986,16249,106.165,0.300,0.058,0.800
ID5492498,5492498,3,146.562,8.970,48.623,0,5.650,113,0.250,1,-10921639,763.571,755,564,959,16035,108.368,0.300,0.061,0.815
ID5494514,5494514,3,104.979,8.978,48.694,0,5.700,114,0.250,1,-10921639,733.000,719,510,923,15393,105.324,0.604,0.040,0.536
ID5478851,5478851,4,696.714,15.678,64.447,0,5.300,106,0.250,1,-10921639,1088.000,986,661,2145,22848,392.219,0.300,0.199,0.921
ID5482950,5482950,4,549.820,15.698,64.464,0,5.350,107,0.250,1,-10921639,946.952,837,584,1779,19886,325.448,0.300,0.173,0.858
ID5480912,5480912,4,593.333,15.650,64.474,0,5.400,108,0.250,1,-10921639,966.095,814,637,1830,20288,342.979,0.300,0.181,0.865
ID5484905,5484905,4,564.572,15.704,64.473,0,5.450,109,0.250,1,-10921639,959.000,866,598,2062,20139,329.514,0.300,0.172,0.853
ID5486906,5486906,4,276.311,15.674,64.455,0,5.500,110,0.250,1,-10921639,825.857,833,567,1470,17343,212.966,0.300,0.099,0.701
ID5488968,5488968,4,302.276,15.698,64.461,0,5.550,111,0.250,1,-10921639,817.286,733,603,1278,17163,197.516,0.400,0.101,0.756
ID5490941,5490941,4,425.587,15.712,64.494,0,5.600,112,0.250,1,-10921639,907.857,801,682,1415,19065,237.910,0.300,0.136,0.912
ID5492991,5492991,4,342.477,15.658,64.493,0,5.650,113,0.250,1,-10921639,852.048,800,602,1194,17893,191.930,0.300,0.119,0.944
ID5495006,5495006,4,339.810,15.719,64.494,0,5.700,114,0.250,1,-10921639,844.476,773,597,1309,17734,222.497,0.300,0.104,0.718
ID5496990,5496990,4,338.677,15.702,64.470,0,5.750,115,0.250,1,-10921639,871.238,885,568,1371,18296,201.064,0.400,0.127,0.976
ID5499017,5499017,4,235.454,15.670,64.494,0,5.800,116,0.250,1,-10921639,789.190,753,578,1160,16573,144.303,0.300,0.077,0.781
ID5501070,5501070,4,243.512,15.664,64.481,0,5.850,117,0.250,1,-10921639,823.000,773,633,1069,17283,145.479,0.300,0.105,1.078
ID5505156,5505156,4,239.261,15.683,64.451,0,5.900,118,0.250,1,-10921639,786.238,749,560,1103,16511,156.067,0.300,0.090,0.828
ID5503101,5503101,4,224.726,15.685,64.472,0,5.950,119,0.250,1,-10921639,789.952,716,538,1149,16589,168.655,0.400,0.074,0.642
ID5507196,5507196,4,213.493,15.708,64.412,0,6.000,120,0.250,1,-10921639,795.238,761,593,1143,16700,147.421,0.300,0.075,0.757
ID5509178,5509178,4,240.766,15.704,64.469,0,6.050,121,0.250,1,-10921639,811.095,784,610,1137,17033,157.632,0.400,0.088,0.829
ID5511194,5511194,4,320.363,15.681,64.508,0,6.100,122,0.250,1,-10921639,894.238,839,593,1347,18779,218.762,0.300,0.114,0.837
ID5513269,5513269,4,372.581,15.713,64.492,0,6.150,123,0.250,1,-10921639,962.524,972,636,1289,20213,235.500,0.300,0.133,0.962
ID5515269,5515269,4,349.789,15.724,64.495,0,6.200,124,0.250,1,-10921639,897.190,831,633,1430,18841,221.835,0.300,0.101,0.742
ID5519288,5519288,4,489.945,15.702,64.479,0,6.250,125,0.250,1,-10921639,947.952,836,664,1756,19907,282.948,0.300,0.138,0.815
ID5517234,5517234,4,461.340,15.694,64.477,0,6.300,126,0.250,1,-10921639,931.619,895,602,1705,19564,254.185,0.300,0.150,0.957
ID5521274,5521274,4,145.583,15.715,64.443,0,6.350,127,0.250,1,-10921639,751.048,737,569,1020,15772,124.445,0.858,0.053,0.608
ID5525271,5525271,4,191.515,15.686,64.425,0,6.400,128,0.250,1,-10921639,783.476,770,538,1117,16453,140.208,0.851,0.082,0.845
ID5523277,5523277,4,345.631,15.696,64.452,0,6.450,129,0.250,1,-10921639,842.476,787,547,1389,17692,234.755,0.300,0.109,0.707
ID5529272,5529272,4,267.310,15.668,64.435,0,6.500,130,0.250,1,-10921639,830.619,801,629,1221,17443,180.023,0.400,0.094,0.797
ID5527269,5527269,4,326.422,15.662,64.487,0,6.550,131,0.250,1,-10921639,857.905,756,612,1321,18016,219.378,0.300,0.116,0.811
ID5531310,5531310,4,434.705,15.678,64.472,0,6.600,132,0.250,1,-10921639,934.810,909,651,1711,19631,246.880,0.300,0.143,0.945
ID5535270,5535270,4,334.112,15.744,64.479,0,6.650,133,0.250,1,-10921639,838.810,749,574,1419,17615,229.814,0.300,0.107,0.708
ID5537205,5537205,4,217.162,15.740,64.471,0,6.700,134,0.250,1,-10921639,797.429,750,564,1243,16746,166.748,0.300,0.080,0.713
ID5533476,5533476,4,346.900,15.724,64.491,0,6.750,135,0.250,1,-10921639,890.524,835,638,1311,18701,185.861,0.300,0.136,1.150
ID5541202,5541202,4,247.433,15.724,64.433,0,6.800,136,0.250,1,-10921639,815.333,762,583,1241,17122,175.211,0.400,0.094,0.800
ID5539190,5539190,4,298.413,15.730,64.450,0,6.850,137,0.250,1,-10921639,788.238,730,552,1383,16553,210.534,0.300,0.086,0.591
ID5543256,5543256,4,95.825,15.804,64.402,0,6.900,138,0.250,1,-10921639,689.571,677,528,869,14481,89.128,0.400,0.031,0.465
ID5478606,5478606,7,96.620,29.440,57.041,0,5.300,106,0.250,1,-10921639,685.905,676,571,870,14404,86.825,0.300,0.034,0.518
ID5482720,5482720,7,119.707,29.463,57.011,0,5.350,107,0.250,1,-10921639,668.476,644,556,982,14038,101.214,0.300,0.039,0.496
ID5480665,5480665,7,203.755,29.448,56.953,0,5.400,108,0.250,1,-10921639,702.000,657,565,1035,14742,145.235,0.300,0.061,0.556
ID5484681,5484681,7,125.661,29.433,56.963,0,5.450,109,0.250,1,-10921639,691.190,698,542,839,14515,80.922,0.300,0.059,0.955
ID5486646,5486646,7,114.340,29.497,57.042,0,5.500,110,0.250,1,-10921639,679.476,679,542,899,14269,89.156,0.300,0.036,0.526
ID5478056,5478056,10,150.394,67.496,40.198,0,5.300,106,0.250,1,-10921639,672.714,637,558,1001,14127,123.541,0.400,0.048,0.503
ID5482189,5482189,10,97.154,67.580,40.193,0,5.350,107,0.250,1,-10921639,654.000,637,504,918,13734,83.804,0.300,0.019,0.290
ID5480130,5480130,10,95.984,67.611,40.295,0,5.400,108,0.250,1,-10921639,660.905,624,564,842,13879,84.370,0.852,0.031,0.474
ID5484191,5484191,10,99.959,67.662,40.326,0,5.450,109,0.250,1,-10921639,637.476,630,535,888,13387,83.789,0.300,0.019,0.290
ID5486121,5486121,10,196.004,67.612,40.332,0,5.500,110,0.250,1,-10921639,685.238,599,521,1205,14390,173.955,0.400,0.057,0.427
ID5488213,5488213,10,187.545,67.570,40.338,0,5.550,111,0.250,1,-10921639,707.048,685,544,1116,14848,136.332,0.400,0.059,0.575
ID5482873,5482873,12,168.908,22.524,62.204,0,5.350,107,0.250,1,-10921639,724.810,696,549,1062,15221,129.278,0.400,0.056,0.597
ID5480832,5480832,12,157.549,22.548,62.290,0,5.400,108,0.250,1,-10921639,748.429,737,580,950,15717,102.828,0.593,0.081,1.088
ID5484825,5484825,12,274.543,22.470,62.215,0,5.450,109,0.250,1,-10921639,800.905,759,596,1281,16819,171.454,0.300,0.093,0.792
ID5486829,5486829,12,236.870,22.580,62.244,0,5.500,110,0.250,1,-10921639,796.619,767,591,1105,16729,160.796,0.300,0.086,0.785
ID5488894,5488894,12,238.949,22.592,62.259,0,5.550,111,0.250,1,-10921639,759.143,705,616,1199,15942,148.084,0.300,0.088,0.827
ID5477440,5477440,17,313.739,19.269,18.752,0,5.300,106,0.250,1,-10921639,758.095,682,537,1199,15920,179.143,0.300,0.109,0.831
ID5481562,5481562,17,291.456,19.289,18.712,0,5.350,107,0.250,1,-10921639,730.762,658,517,1124,15346,178.664,0.300,0.098,0.733
ID5479492,5479492,17,342.681,19.280,18.748,0,5.400,108,0.250,1,-10921639,786.667,742,578,1290,16520,196.869,0.300,0.123,0.874
ID5483574,5483574,17,282.249,19.276,18.767,0,5.450,109,0.250,1,-10921639,743.571,706,517,1270,15615,183.151,0.300,0.099,0.733
ID5485516,5485516,17,335.228,19.297,18.730,0,5.500,110,0.250,1,-10921639,752.952,671,557,1538,15812,225.104,0.300,0.094,0.576
ID5487555,5487555,17,223.437,19.325,18.716,0,5.550,111,0.250,1,-10921639,718.667,698,546,1177,15092,156.748,0.400,0.074,0.631
ID5489609,5489609,17,239.967,19.317,18.763,0,5.600,112,0.250,1,-10921639,742.524,714,542,1093,15593,148.511,0.300,0.094,0.863
ID5491584,5491584,17,342.057,19.315,18.740,0,5.650,113,0.250,1,-10921639,764.048,731,493,1317,16045,221.096,0.300,0.109,0.677
ID5493632,5493632,17,228.213,19.349,18.721,0,5.700,114,0.250,1,-10921639,716.714,673,493,1115,15051,178.698,0.300,0.067,0.505
ID5495624,5495624,17,295.883,19.288,18.777,0,5.750,115,0.250,1,-10921639,765.333,701,557,1225,16072,180.502,0.300,0.104,0.802
ID5497618,5497618,17,269.171,19.318,18.746,0,5.800,116,0.250,1,-10921639,746.286,720,554,1098,15672,159.434,0.300,0.090,0.771
ID5499710,5499710,17,266.584,19.314,18.734,0,5.850,117,0.250,1,-10921639,747.476,690,485,1108,15697,166.038,0.300,0.094,0.774
ID5503761,5503761,17,329.267,19.291,18.754,0,5.900,118,0.250,1,-10921639,736.286,684,561,1554,15462,219.825,0.300,0.099,0.601
ID5501721,5501721,17,204.378,19.289,18.744,0,5.950,119,0.250,1,-10921639,710.048,685,540,1018,14911,118.688,0.300,0.074,0.822
ID5505795,5505795,17,315.710,19.289,18.703,0,6.000,120,0.250,1,-10921639,749.095,676,544,1266,15731,203.513,0.300,0.100,0.668
ID5507861,5507861,17,357.995,19.308,18.719,0,6.050,121,0.250,1,-10921639,732.810,687,536,1621,15389,247.921,0.300,0.101,0.543
ID5509842,5509842,17,251.474,19.339,18.758,0,6.100,122,0.250,1,-10921639,745.476,685,540,1251,15655,174.946,0.300,0.094,0.732
ID5511824,5511824,17,372.166,19.293,18.737,0,6.150,123,0.250,1,-10921639,770.476,702,579,1542,16180,227.569,0.300,0.104,0.638
ID5513913,5513913,17,341.965,19.294,18.698,0,6.200,124,0.250,1,-10921639,760.952,704,514,1355,15980,220.652,0.300,0.110,0.684
ID5517885,5517885,17,293.414,19.276,18.725,0,6.250,125,0.250,1,-10921639,759.810,740,536,1248,15956,169.846,0.300,0.104,0.846
ID5515893,5515893,17,363.367,19.297,18.730,0,6.300,126,0.250,1,-10921639,776.714,690,563,1389,16311,219.238,0.300,0.111,0.708
ID5519903,5519903,17,273.631,19.299,18.726,0,6.350,127,0.250,1,-10921639,747.619,672,568,1228,15700,173.912,0.300,0.086,0.679
ID5523926,5523926,17,302.261,19.300,18.759,0,6.400,128,0.250,1,-10921639,786.667,692,560,1198,16520,184.926,0.300,0.114,0.871
ID5521937,5521937,17,178.641,19.287,18.709,0,6.450,129,0.250,1,-10921639,689.714,665,525,1011,14484,126.375,0.300,0.061,0.623
ID5527907,5527907,17,344.370,19.317,18.716,0,6.500,130,0.250,1,-10921639,746.429,669,559,1476,15675,231.463,0.300,0.096,0.563
ID5525904,5525904,17,273.833,19.266,18.716,0,6.550,131,0.250,1,-10921639,747.238,675,551,1095,15692,173.442,0.300,0.106,0.826
ID5529938,5529938,17,299.229,19.305,18.731,0,6.600,132,0.250,1,-10921639,746.381,696,533,1228,15674,176.554,0.300,0.102,0.780
ID5533923,5533923,17,296.664,19.308,18.719,0,6.650,133,0.250,1,-10921639,735.143,660,505,1478,15438,221.605,0.300,0.091,0.555
ID5535859,5535859,17,276.148,19.307,18.702,0,6.700,134,0.250,1,-10921639,762.952,703,526,1368,16022,213.761,0.300,0.102,0.662
ID5531938,5531938,17,243.868,19.322,18.714,0,6.750,135,0.250,1,-10921639,721.476,680,494,1162,15151,174.883,0.300,0.076,0.583
ID5539822,5539822,17,243.424,19.289,18.767,0,6.800,136,0.250,1,-10921639,731.571,681,528,1159,15363,168.915,0.300,0.092,0.731
ID5537844,5537844,17,300.034,19.297,18.723,0,6.850,137,0.250,1,-10921639,728.619,667,532,1294,15301,193.092,0.300,0.094,0.648
ID5541881,5541881,17,228.918,19.312,18.761,0,6.900,138,0.250,1,-10921639,721.238,696,538,1115,15146,141.634,0.300,0.073,0.697
