Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID8547711,8547711,5,197.102,23.114,32.185,0,5.050,101,0.250,1,-10921639,706.952,697,527,1158,14846,145.089,0.300,0.058,0.531
ID8549800,8549800,5,171.325,23.154,32.095,0,5.100,102,0.250,1,-10921639,683.048,638,505,1264,14344,170.823,0.300,0.039,0.302
ID8553825,8553825,5,185.594,23.181,32.099,0,5.150,103,0.250,1,-10921639,714.667,688,556,1012,15008,132.481,0.300,0.060,0.610
ID8551801,8551801,5,113.217,23.184,32.111,0,5.200,104,0.250,1,-10921639,704.619,689,600,917,14797,91.761,0.300,0.050,0.726
ID8555854,8555854,5,163.993,23.069,32.119,0,5.250,105,0.250,1,-10921639,725.476,701,572,1020,15235,123.313,0.300,0.061,0.674
ID8557900,8557900,5,123.991,23.119,32.106,0,5.300,106,0.250,1,-10921639,684.143,666,535,869,14367,90.667,0.300,0.046,0.662
ID8561921,8561921,5,96.098,23.151,32.150,0,5.350,107,0.250,1,-10921639,665.286,646,550,915,13971,88.293,0.799,0.034,0.497
ID8559960,8559960,5,188.854,23.184,32.162,0,5.400,108,0.250,1,-10921639,715.571,659,557,1129,15027,145.160,0.400,0.061,0.571
ID8563978,8563978,5,223.124,23.129,32.160,0,5.450,109,0.250,1,-10921639,759.381,724,590,1120,15947,137.057,0.300,0.080,0.822
ID8566040,8566040,5,200.860,23.116,32.093,0,5.500,110,0.250,1,-10921639,732.333,706,551,1212,15379,159.223,0.400,0.057,0.496
ID8570074,8570074,5,129.193,23.157,32.150,0,5.550,111,0.250,1,-10921639,689.857,668,571,862,14487,89.182,0.400,0.052,0.769
ID8568098,8568098,5,251.802,23.123,32.155,0,5.600,112,0.250,1,-10921639,755.048,705,565,1280,15856,161.378,0.300,0.086,0.740
ID8572111,8572111,5,122.658,23.098,32.140,0,5.650,113,0.250,1,-10921639,717.952,720,586,873,15077,78.891,0.300,0.054,0.933
ID8576129,8576129,5,184.893,23.146,32.173,0,5.700,114,0.250,1,-10921639,719.857,699,505,1008,15117,122.573,0.300,0.060,0.669
ID8574109,8574109,5,244.176,23.149,32.067,0,5.750,115,0.250,1,-10921639,749.429,720,578,1117,15738,142.870,0.300,0.090,0.866
ID8580149,8580149,5,179.957,23.124,32.123,0,5.800,116,0.250,1,-10921639,720.524,708,554,1099,15131,137.217,0.300,0.069,0.681
ID8578144,8578144,5,166.432,23.182,32.121,0,5.850,117,0.250,1,-10921639,736.429,706,609,999,15465,108.957,0.562,0.072,0.902
ID8582182,8582182,5,109.888,23.130,32.241,0,5.900,118,0.250,1,-10921639,688.524,685,558,931,14459,95.072,0.843,0.042,0.584
ID8584142,8584142,5,258.617,23.131,32.177,0,5.950,119,0.250,1,-10921639,739.000,732,530,1303,15519,169.200,0.300,0.069,0.565
ID8586103,8586103,5,109.610,23.111,32.085,0,6.000,120,0.250,1,-10921639,701.000,667,588,925,14721,98.118,0.400,0.044,0.601
ID8588100,8588100,5,114.657,23.147,32.110,0,6.050,121,0.250,1,-10921639,677.048,676,548,887,14218,91.592,0.400,0.036,0.515
ID8550618,8550618,6,89.703,50.325,59.297,0,5.100,102,0.250,1,-10921639,718.857,713,589,968,15096,90.555,0.592,0.029,0.449
ID8554683,8554683,6,82.655,50.423,59.231,0,5.150,103,0.250,1,-10921639,725.762,717,595,902,15241,94.382,0.603,0.028,0.421
ID8552622,8552622,6,117.942,50.523,59.236,0,5.200,104,0.250,1,-10921639,746.476,748,545,930,15676,105.756,0.400,0.037,0.498
ID8556687,8556687,6,112.670,50.531,59.320,0,5.250,105,0.250,1,-10921639,727.952,718,580,868,15287,81.358,0.846,0.042,0.723
ID8558751,8558751,6,82.208,50.481,59.338,0,5.300,106,0.250,1,-10921639,771.857,768,667,958,16209,73.457,0.853,0.050,0.997
ID8547834,8547834,19,123.770,36.982,35.465,0,5.050,101,0.250,1,-10921639,679.429,646,547,1028,14268,106.426,0.839,0.040,0.493
ID8549923,8549923,19,519.630,36.978,35.481,0,5.100,102,0.250,1,-10921639,849.905,714,568,1917,17848,329.848,0.300,0.143,0.644
ID8553958,8553958,19,498.938,36.940,35.529,0,5.150,103,0.250,1,-10921639,849.095,721,550,1559,17831,306.240,0.300,0.149,0.721
ID8551916,8551916,19,469.024,36.941,35.510,0,5.200,104,0.250,1,-10921639,867.095,735,568,1505,18209,284.054,0.300,0.154,0.815
ID8555997,8555997,19,542.502,36.948,35.493,0,5.250,105,0.250,1,-10921639,883.286,739,586,1844,18549,330.356,0.300,0.162,0.747
ID8558022,8558022,19,382.503,36.942,35.510,0,5.300,106,0.250,1,-10921639,814.476,712,555,1297,17104,248.301,0.300,0.127,0.741
ID8562057,8562057,19,551.966,36.962,35.491,0,5.350,107,0.250,1,-10921639,880.286,742,589,2040,18486,338.862,0.300,0.153,0.690
ID8560065,8560065,19,463.967,36.957,35.505,0,5.400,108,0.250,1,-10921639,861.476,765,504,1486,18091,273.858,0.300,0.150,0.820
ID8564092,8564092,19,511.602,36.952,35.521,0,5.450,109,0.250,1,-10921639,855.810,733,609,1783,17972,314.925,0.300,0.151,0.714
ID8566156,8566156,19,392.348,36.956,35.522,0,5.500,110,0.250,1,-10921639,807.000,749,518,1552,16947,231.026,0.300,0.123,0.763
ID8570177,8570177,19,175.068,36.988,35.530,0,5.550,111,0.250,1,-10921639,711.905,714,545,1011,14950,124.584,0.300,0.068,0.724
ID8568215,8568215,19,288.294,36.965,35.466,0,5.600,112,0.250,1,-10921639,738.714,679,548,1376,15513,195.603,0.300,0.091,0.631
ID8572214,8572214,19,223.531,36.956,35.528,0,5.650,113,0.250,1,-10921639,721.190,704,558,1143,15145,131.224,0.300,0.087,0.876
ID8576248,8576248,19,270.393,36.957,35.485,0,5.700,114,0.250,1,-10921639,730.190,672,558,1348,15334,190.172,0.300,0.077,0.547
ID8574240,8574240,19,265.553,36.978,35.481,0,5.750,115,0.250,1,-10921639,745.190,684,558,1396,15649,183.587,0.300,0.085,0.637
ID8580258,8580258,19,258.539,36.942,35.528,0,5.800,116,0.250,1,-10921639,758.810,710,514,1141,15935,184.624,0.300,0.084,0.639
ID8578258,8578258,19,476.516,36.957,35.502,0,5.850,117,0.250,1,-10921639,865.333,722,620,1616,18172,295.812,0.300,0.149,0.757
ID8582291,8582291,19,418.511,36.940,35.506,0,5.900,118,0.250,1,-10921639,842.286,763,560,1355,17688,241.743,0.300,0.147,0.891
ID8584257,8584257,19,177.080,36.934,35.473,0,5.950,119,0.250,1,-10921639,712.238,669,565,1158,14957,143.563,0.300,0.054,0.512
ID8586220,8586220,19,253.809,36.978,35.508,0,6.000,120,0.250,1,-10921639,705.667,659,568,1369,14819,178.414,0.300,0.068,0.502
ID8588219,8588219,19,229.035,36.941,35.533,0,6.050,121,0.250,1,-10921639,698.810,640,547,1216,14675,167.135,0.300,0.068,0.533
ID8596970,8596970,19,178.538,36.969,35.496,0,6.100,122,0.250,1,-10921639,711.190,683,587,1118,14935,117.567,0.300,0.058,0.662
ID8597301,8597301,19,281.502,36.960,35.507,0,6.150,123,0.250,1,-10921639,763.238,741,569,1177,16028,169.757,0.300,0.110,0.892
ID8591621,8591621,19,150.824,36.929,35.480,0,6.200,124,0.250,1,-10921639,714.762,705,550,1061,15010,128.862,0.845,0.066,0.687
ID8590211,8590211,19,168.617,36.946,35.473,0,6.250,125,0.250,1,-10921639,707.714,701,537,1024,14862,122.622,0.300,0.050,0.551
ID8593260,8593260,19,155.231,36.950,35.498,0,6.300,126,0.250,1,-10921639,704.143,662,588,983,14787,101.177,0.400,0.063,0.827
ID8598956,8598956,19,172.981,36.901,35.592,0,6.350,127,0.250,1,-10921639,714.857,716,489,1016,15012,134.210,0.300,0.062,0.619
ID8550575,8550575,22,85.490,53.566,57.809,0,5.100,102,0.250,1,-10921639,657.476,663,526,808,13807,85.802,0.300,0.029,0.430
ID8554646,8554646,22,119.682,53.539,57.819,0,5.150,103,0.250,1,-10921639,680.143,672,512,847,14283,84.190,0.400,0.057,0.871
ID8552583,8552583,22,168.897,53.614,57.837,0,5.200,104,0.250,1,-10921639,684.238,661,531,1140,14369,131.448,0.400,0.051,0.507
ID8556647,8556647,22,98.285,53.566,57.848,0,5.250,105,0.250,1,-10921639,658.524,644,518,897,13829,93.169,0.300,0.044,0.598
ID8558700,8558700,22,117.463,53.555,57.859,0,5.300,106,0.250,1,-10921639,658.381,626,549,822,13826,86.301,0.300,0.043,0.630
ID8562744,8562744,22,123.832,53.523,57.782,0,5.350,107,0.250,1,-10921639,685.714,650,557,942,14400,108.960,0.300,0.047,0.565
ID8560741,8560741,22,125.335,53.492,57.783,0,5.400,108,0.250,1,-10921639,666.381,642,520,867,13994,91.780,0.300,0.052,0.717
ID8548600,8548600,23,264.263,46.588,59.994,0,5.050,101,0.250,1,-10921639,786.048,736,524,1218,16507,174.771,0.400,0.090,0.744
ID8550646,8550646,23,237.186,46.599,60.066,0,5.100,102,0.250,1,-10921639,784.190,725,605,1155,16468,146.633,0.400,0.093,0.906
ID8554711,8554711,23,244.085,46.632,60.162,0,5.150,103,0.250,1,-10921639,804.333,813,560,1059,16891,147.091,0.300,0.114,1.115
ID8552648,8552648,23,199.847,46.628,60.104,0,5.200,104,0.250,1,-10921639,770.095,756,597,1036,16172,130.462,0.400,0.081,0.880
ID8556708,8556708,23,193.890,46.617,60.099,0,5.250,105,0.250,1,-10921639,746.952,714,599,1139,15686,136.719,0.300,0.062,0.639
