Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID105150,105150,5,64.708,18.060,56.366,0,3.950,79,0.250,1,-10921639,701.524,712,541,867,14732,86.850,0.846,0.019,0.306
ID107533,107533,5,35.475,18.091,56.358,0,4.000,80,0.250,1,-10921639,691.048,697,515,841,14512,79.692,0.801,0.027,0.457
ID109893,109893,5,38.697,18.115,56.450,0,4.050,81,0.250,1,-10921639,705.667,675,564,1044,14819,106.285,0.600,0.029,0.378
ID108691,108691,5,78.332,18.158,56.557,0,4.100,82,0.250,1,-10921639,694.095,716,535,813,14576,82.171,0.300,0.038,0.611
ID111035,111035,5,42.628,18.235,56.501,0,4.150,83,0.250,1,-10921639,683.381,677,532,947,14351,93.648,0.400,0.036,0.508
ID112186,112186,5,65.861,18.113,56.556,0,4.200,84,0.250,1,-10921639,712.857,693,596,859,14970,78.618,0.400,0.032,0.570
ID116756,116756,5,88.755,17.986,56.581,0,4.250,85,0.250,1,-10921639,695.143,680,536,916,14598,97.809,0.546,0.046,0.622
ID113311,113311,5,79.954,17.946,56.502,0,4.300,86,0.250,1,-10921639,708.810,668,547,975,14885,119.004,0.300,0.048,0.548
ID104880,104880,6,91.343,19.821,42.631,0,3.950,79,0.250,1,-10921639,724.524,687,551,1026,15215,117.449,0.300,0.056,0.654
ID107276,107276,6,55.314,19.930,42.586,0,4.000,80,0.250,1,-10921639,684.952,660,532,990,14384,97.314,0.601,0.052,0.701
ID109657,109657,6,121.109,19.930,42.571,0,4.050,81,0.250,1,-10921639,745.095,733,546,1186,15647,147.225,0.300,0.078,0.736
ID108440,108440,6,95.543,20.097,42.525,0,4.100,82,0.250,1,-10921639,739.762,722,546,1372,15535,170.287,0.300,0.073,0.588
ID110766,110766,6,153.504,20.197,42.522,0,4.150,83,0.250,1,-10921639,759.857,759,561,1021,15957,121.126,0.400,0.079,0.923
ID111933,111933,6,165.691,20.169,42.576,0,4.200,84,0.250,1,-10921639,781.810,759,549,1059,16418,144.917,0.300,0.091,0.902
ID116491,116491,6,94.598,20.167,42.496,0,4.250,85,0.250,1,-10921639,764.429,722,593,1150,16053,169.769,0.400,0.085,0.708
ID113051,113051,6,154.148,20.208,42.474,0,4.300,86,0.250,1,-10921639,725.714,711,525,947,15240,137.056,0.300,0.083,0.813
ID115359,115359,6,116.394,20.086,42.560,0,4.350,87,0.250,1,-10921639,785.762,740,579,1213,16501,157.451,0.300,0.084,0.777
ID114225,114225,6,151.750,19.933,42.602,0,4.400,88,0.250,1,-10921639,774.810,738,594,1174,16271,147.062,0.300,0.093,0.893
ID117659,117659,6,80.520,19.786,42.721,0,4.450,89,0.250,1,-10921639,711.905,706,558,945,14950,99.623,0.400,0.057,0.776
ID118790,118790,6,58.908,19.648,42.762,0,4.500,90,0.250,1,-10921639,715.667,701,523,974,15029,110.714,0.595,0.054,0.662
ID119923,119923,6,49.254,19.660,42.832,0,4.550,91,0.250,1,-10921639,656.429,657,553,837,13785,74.321,0.400,0.031,0.525
ID121070,121070,6,47.994,19.700,42.765,0,4.600,92,0.250,1,-10921639,669.429,655,543,849,14058,77.620,0.300,0.032,0.531
ID105148,105148,7,123.878,9.300,56.384,0,3.950,79,0.250,1,-10921639,905.381,903,691,1148,19013,112.221,0.846,0.070,1.055
ID107532,107532,7,186.932,9.241,56.429,0,4.000,80,0.250,1,-10921639,868.238,849,636,1297,18233,170.867,0.583,0.091,0.851
ID109891,109891,7,105.417,9.190,56.353,0,4.050,81,0.250,1,-10921639,795.952,781,582,1037,16715,122.271,0.300,0.082,0.992
ID108686,108686,7,158.528,9.202,56.268,0,4.100,82,0.250,1,-10921639,876.286,816,617,1269,18402,177.926,0.400,0.093,0.838
ID111031,111031,7,84.944,9.239,56.423,0,4.150,83,0.250,1,-10921639,758.190,754,583,986,15922,115.684,0.800,0.052,0.645
ID106512,106512,10,161.423,30.172,3.980,0,4.000,80,0.250,1,-10921639,762.667,787,499,950,16016,140.693,0.400,0.075,0.758
ID108883,108883,10,65.592,30.248,3.870,0,4.050,81,0.250,1,-10921639,737.238,693,572,1072,15482,132.714,0.300,0.071,0.740
ID107719,107719,10,63.398,30.404,3.993,0,4.100,82,0.250,1,-10921639,691.286,682,541,958,14517,90.990,0.599,0.049,0.708
ID110058,110058,10,112.573,30.351,3.868,0,4.150,83,0.250,1,-10921639,722.333,705,519,937,15169,107.927,0.300,0.072,0.904
ID111197,111197,10,50.547,30.320,3.934,0,4.200,84,0.250,1,-10921639,698.333,648,576,910,14665,106.073,0.400,0.045,0.568
ID115775,115775,10,47.345,30.379,4.016,0,4.250,85,0.250,1,-10921639,717.048,665,600,1056,15058,118.007,0.300,0.053,0.609
ID112352,112352,10,121.113,30.300,3.985,0,4.300,86,0.250,1,-10921639,749.286,724,520,1179,15735,154.370,0.300,0.059,0.539
ID114633,114633,10,121.805,30.311,3.908,0,4.350,87,0.250,1,-10921639,769.476,745,556,1013,16159,119.200,0.400,0.064,0.775
ID113478,113478,10,84.657,30.331,3.940,0,4.400,88,0.250,1,-10921639,716.667,732,529,881,15050,87.685,0.300,0.062,0.955
ID116914,116914,10,79.893,30.186,3.853,0,4.450,89,0.250,1,-10921639,708.857,718,568,874,14886,83.147,0.300,0.042,0.680
ID104882,104882,12,67.903,66.846,42.727,0,3.950,79,0.250,1,-10921639,688.952,671,549,892,14468,89.673,0.300,0.044,0.643
ID107284,107284,12,82.554,66.783,42.810,0,4.000,80,0.250,1,-10921639,697.048,672,536,1001,14638,118.614,0.300,0.051,0.572
ID109663,109663,12,112.225,66.809,42.707,0,4.050,81,0.250,1,-10921639,764.905,714,608,1037,16063,123.188,0.400,0.077,0.887
ID108445,108445,12,109.596,66.807,42.752,0,4.100,82,0.250,1,-10921639,761.381,725,612,1063,15989,125.076,0.400,0.079,0.890
ID110772,110772,12,133.721,66.718,42.706,0,4.150,83,0.250,1,-10921639,757.857,737,617,974,15915,101.650,0.300,0.082,1.129
ID111937,111937,12,141.115,66.704,42.732,0,4.200,84,0.250,1,-10921639,808.048,795,614,1144,16969,132.329,0.845,0.086,0.965
ID116498,116498,12,100.862,66.718,42.646,0,4.250,85,0.250,1,-10921639,763.857,758,596,949,16041,93.747,0.400,0.070,1.061
ID113057,113057,12,97.558,66.731,42.728,0,4.300,86,0.250,1,-10921639,771.905,765,525,1177,16210,159.886,0.300,0.076,0.681
ID115362,115362,12,108.843,66.759,42.673,0,4.350,87,0.250,1,-10921639,768.524,771,566,1218,16139,141.931,0.300,0.073,0.737
ID114228,114228,12,128.517,66.721,42.727,0,4.400,88,0.250,1,-10921639,781.905,745,602,1119,16420,151.989,0.300,0.083,0.793
ID117661,117661,12,105.520,66.814,42.740,0,4.450,89,0.250,1,-10921639,712.857,675,551,1006,14970,138.553,0.400,0.054,0.529
ID118793,118793,12,71.544,66.730,42.829,0,4.500,90,0.250,1,-10921639,689.952,659,572,906,14489,98.618,0.794,0.026,0.350
ID119924,119924,12,120.796,66.812,42.809,0,4.550,91,0.250,1,-10921639,784.714,770,580,1056,16479,130.351,0.590,0.074,0.830
ID121067,121067,12,126.691,66.771,42.731,0,4.600,92,0.250,1,-10921639,780.714,764,561,1017,16395,114.152,0.594,0.088,1.111
ID124507,124507,12,60.742,66.761,42.745,0,4.650,93,0.250,1,-10921639,734.048,699,577,1252,15415,146.459,0.400,0.068,0.640
ID106099,106099,13,151.063,9.959,42.918,0,3.900,78,0.250,1,-10921639,782.810,704,612,1186,16439,182.431,0.300,0.092,0.725
ID104884,104884,13,50.027,9.891,43.013,0,3.950,79,0.250,1,-10921639,723.667,705,599,870,15197,71.028,0.584,0.033,0.650
ID107286,107286,13,96.086,9.702,42.989,0,4.000,80,0.250,1,-10921639,765.905,737,561,1027,16084,143.788,0.599,0.058,0.583
ID109664,109664,13,85.213,9.868,42.893,0,4.050,81,0.250,1,-10921639,706.905,671,569,894,14845,97.071,0.300,0.045,0.624
ID108446,108446,13,87.027,9.889,42.864,0,4.100,82,0.250,1,-10921639,725.286,735,546,977,15231,97.466,0.400,0.052,0.737
ID110775,110775,13,99.587,9.875,42.983,0,4.150,83,0.250,1,-10921639,742.429,724,586,1003,15591,112.332,0.400,0.066,0.816
ID106103,106103,14,64.878,12.766,43.087,0,3.900,78,0.250,1,-10921639,736.381,745,487,930,15464,93.051,0.400,0.037,0.570
ID104892,104892,14,70.617,12.691,43.221,0,3.950,79,0.250,1,-10921639,738.381,730,597,1025,15506,106.547,0.300,0.039,0.519
ID107293,107293,14,59.918,12.633,43.161,0,4.000,80,0.250,1,-10921639,741.143,716,579,1096,15564,131.507,0.793,0.047,0.509
ID109670,109670,14,86.029,12.591,43.146,0,4.050,81,0.250,1,-10921639,762.238,730,564,1096,16007,144.417,0.300,0.045,0.454
ID108457,108457,14,87.387,12.512,43.182,0,4.100,82,0.250,1,-10921639,712.476,720,529,1022,14962,109.393,0.300,0.052,0.642
ID110782,110782,14,112.151,12.529,43.271,0,4.150,83,0.250,1,-10921639,729.333,721,583,935,15316,99.379,0.300,0.064,0.880
ID111943,111943,14,120.691,12.688,43.184,0,4.200,84,0.250,1,-10921639,744.524,681,558,1035,15635,141.744,0.300,0.074,0.725
ID116507,116507,14,62.803,12.649,43.265,0,4.250,85,0.250,1,-10921639,688.429,681,527,857,14457,98.220,0.300,0.033,0.448
ID113066,113066,14,56.204,12.586,43.147,0,4.300,86,0.250,1,-10921639,713.619,701,573,1000,14986,94.172,0.400,0.036,0.526
ID115370,115370,14,45.957,12.671,43.125,0,4.350,87,0.250,1,-10921639,691.095,668,532,959,14513,108.834,0.400,0.038,0.460
ID105864,105864,19,80.427,36.874,32.837,0,3.900,78,0.250,1,-10921639,747.190,727,629,875,15691,78.859,0.587,0.056,1.012
ID104648,104648,19,90.952,36.825,32.813,0,3.950,79,0.250,1,-10921639,709.714,731,538,897,14904,103.366,0.300,0.049,0.643
ID107055,107055,19,83.145,36.767,32.716,0,4.000,80,0.250,1,-10921639,722.000,752,567,879,15162,85.832,0.559,0.045,0.727
ID109414,109414,19,69.925,36.723,32.788,0,4.050,81,0.250,1,-10921639,720.905,697,550,952,15139,113.478,0.300,0.048,0.585
ID108229,108229,19,106.844,36.822,32.821,0,4.100,82,0.250,1,-10921639,746.286,727,592,1024,15672,114.985,0.300,0.068,0.830
ID110557,110557,19,95.820,36.820,32.768,0,4.150,83,0.250,1,-10921639,707.333,709,543,910,14854,94.467,0.300,0.064,0.903
ID111724,111724,19,110.484,36.844,32.920,0,4.200,84,0.250,1,-10921639,754.667,767,568,925,15848,92.420,0.400,0.073,1.108
ID106377,106377,27,44.160,24.855,59.523,0,3.900,78,0.250,1,-10921639,662.619,655,557,840,13915,70.724,0.602,0.018,0.329
ID105195,105195,27,75.409,24.917,59.521,0,3.950,79,0.250,1,-10921639,671.238,665,556,925,14096,96.971,0.400,0.035,0.474
ID107574,107574,27,65.468,24.945,59.566,0,4.000,80,0.250,1,-10921639,656.286,667,508,842,13782,96.994,0.300,0.031,0.402
ID109933,109933,27,99.505,24.833,59.452,0,4.050,81,0.250,1,-10921639,731.429,710,587,1159,15360,128.179,0.300,0.080,0.848
ID108741,108741,27,74.879,24.880,59.452,0,4.100,82,0.250,1,-10921639,686.524,685,536,901,14417,87.066,0.850,0.046,0.687
ID111069,111069,27,61.680,24.888,59.382,0,4.150,83,0.250,1,-10921639,669.095,660,552,786,14051,68.717,0.400,0.039,0.725
ID104923,104923,28,61.365,30.556,44.559,0,3.950,79,0.250,1,-10921639,695.714,652,556,921,14610,112.301,0.300,0.041,0.492
ID107323,107323,28,48.685,30.654,44.468,0,4.000,80,0.250,1,-10921639,676.524,664,524,878,14207,93.318,0.300,0.039,0.539
ID109694,109694,28,123.484,30.644,44.521,0,4.050,81,0.250,1,-10921639,780.286,762,587,1086,16386,126.731,0.300,0.086,0.978
ID108484,108484,28,55.452,30.581,44.558,0,4.100,82,0.250,1,-10921639,676.857,668,558,823,14214,87.266,0.300,0.022,0.332
ID110807,110807,28,84.699,30.662,44.539,0,4.150,83,0.250,1,-10921639,693.952,672,540,922,14573,110.382,0.400,0.063,0.743
ID111967,111967,28,74.808,30.585,44.669,0,4.200,84,0.250,1,-10921639,685.238,692,575,813,14390,78.913,0.849,0.038,0.630
ID106139,106139,36,211.801,20.832,45.114,0,3.900,78,0.250,1,-10921639,902.571,758,563,1839,18954,372.836,0.300,0.156,0.655
ID104936,104936,36,256.165,20.827,45.128,0,3.950,79,0.250,1,-10921639,841.571,832,515,1295,17673,227.779,0.300,0.124,0.818
ID107339,107339,36,139.212,20.778,45.183,0,4.000,80,0.250,1,-10921639,789.524,697,565,1492,16580,263.847,0.400,0.119,0.638
ID109707,109707,36,194.840,20.837,45.163,0,4.050,81,0.250,1,-10921639,854.667,841,612,1427,17948,196.871,0.300,0.136,1.039
ID108492,108492,36,189.150,20.847,45.196,0,4.100,82,0.250,1,-10921639,866.143,756,564,1426,18189,259.424,0.300,0.151,0.877
ID110813,110813,36,264.592,20.826,45.106,0,4.150,83,0.250,1,-10921639,924.810,871,587,1592,19421,317.304,0.300,0.182,0.899
ID111973,111973,36,229.955,20.851,45.121,0,4.200,84,0.250,1,-10921639,863.429,778,579,1644,18132,271.812,0.300,0.145,0.804
